ensg	soma_abund	olink_abund	ms_batches	ms_frac	ms_abund	uniprot	ms_n_batches	ms_present	ms_present2	ms_any	soma_present	olink_present	aff_present	aff_abund_z	r_soma_olink	p_soma_olink	n_soma_olink	concordant	r_ms_soma	r_ms_olink	soma_abund_AD	soma_abund_Control	olink_abund_AD	olink_abund_Control	fluid	arm	set	p_detect_intrinsic	p_detect_practical	p_detect_full	top_dark_reason	tryptic_per_kda	n_tryptic_7_30	n_tm	is_secreted	has_signal	is_membrane	disorder_fraction_proxy	pep_n_unique	pep_frac_shared	pep_max_shared_genes	pep_n_clean
ENSG00000008018	9.002061387822387		3	1.0	5.611673347758173	P20618	3	1	1	1	1	0	1	0.16461503466272323				0	0.5750700280112045		8.952849275714721	9.051273499930048			CSF	neat	CSF neat	0.9329022664731356	0.9747348428910738	0.9846066538087924	size	0.4153	11.0	0.0	0.0	0.0	0.0	0.1428571428571428	11.0	0.0	0.0	5.0
ENSG00000008083	6.2391768933223295		0	0.0		Q92833	3	0	0	0	1	0	1	-0.9884465797471486				0			6.201554971711363	6.276798814933294			CSF	neat	CSF neat	0.8506568186259251	0.9378704701740592	0.8526136923323664	abundance	0.4253	59.0	0.0	0.0	0.0	0.0	0.4042553191489361	59.0	0.0	0.0	37.0
ENSG00000008130	6.45138219660233	4.27868361111111	0	0.0		O95544	3	0	0	0	1	1	1	-0.5222953975372776	0.5098066885462327	0.001757906451463967	35.0	1			6.437868645462526	6.464895747742132	4.2079699999999995	4.349397222222223	CSF	neat	CSF neat	0.6419187488341022	0.8393032236139804	0.8627407450062433	size	0.3047	15.0	0.0	0.0	0.0	0.0	0.2109004739336493	15.0	0.0	0.0	5.0
ENSG00000008256	5.905718879884128		0	0.0		O43739	3	0	0	0	1	0	1	-1.12761187459692				0			5.891526522804411	5.919911236963844			CSF	neat	CSF neat	0.9485686866998588	0.9747298155859326	0.8732622490107024	proteotypicity	0.4315	20.0	0.0	0.0	0.0	1.0	0.5771276595744681	13.0	0.35	5.0	8.0
ENSG00000008277	15.674721041537115	5.2324	3	1.0	10.979841371587401	Q9P0K1	3	1	1	1	1	1	1	1.5798845943757567	0.6854341736694678	5.5378388190901066e-06	35.0	1	0.8761904761904762	0.6718146718146719	15.644431137829697	15.705010945244531	5.214028888888888	5.25077111111111	CSF	neat	CSF neat												35.0	0.0	0.0	12.0
ENSG00000008438	8.356331355703942	7.592982777777779	0	0.0		O75594^SL004515@PGLYRP1.3329.14	3	0	0	0	1	1	1	0.4922106148282104	0.484873949579832	0.003156948554522387	35.0	1			8.287487753214663	8.425174958193224	7.488673333333334	7.697292222222223	CSF	neat	CSF neat	0.8628314022040423	0.6402154139045574	0.9766276058224106	size	0.3681	8.0	0.0	1.0	1.0	0.0	0.0				
ENSG00000008513	7.097199567537574	4.223623333333332	2	0.6666666666666666	3.858966900787984	Q11201	3	0	1	1	1	1	1	-0.39778295343264686	0.49943977591036415	0.0022543953586192243	35.0	1			7.086779381592177	7.107619753482977	4.230584444444444	4.216662222222222	CSF	neat	CSF neat	0.6142866668088484	0.9330972731565166	0.8600151728680705	abundance	0.4607	18.0	1.0	1.0	0.0	1.0	0.110759493670886	17.0	0.0555555555555555	1.0	8.0
ENSG00000008517	6.5651008756804226	1.4387100000000002	0	0.0		P24001	3	0	0	0	1	1	1	-1.0272642568535069	-0.04902304094940916	0.7797388048596433	35.0	0			6.559125716266925	6.57107603509392	1.4743227777777776	1.4030972222222227	CSF	neat	CSF neat					0.4124	11.0	0.0	1.0	1.0	0.0	0.3833333333333333	11.0	0.0	0.0	4.0
ENSG00000008988	6.904821905544326		0	0.0		P60866	3	0	0	0	1	0	1	-0.7106464350272159				0			6.8394044573480555	6.970239353740595			CSF	neat	CSF neat	0.9448046723741172	0.9624722229371958	0.9625794462166368	peptide_chemistry	0.3739	5.0	0.0	0.0	0.0	0.0	0.6808510638297872	5.0	0.0	0.0	3.0
ENSG00000009307	7.16010238576291		0	0.0		O75534	3	0	0	0	1	0	1	-0.6041077348990982				0			7.124156939221998	7.196047832303819			CSF	neat	CSF neat	0.9519924309122056	0.9908340133772724	0.9917089537381282	topology	0.54	48.0	0.0	0.0	0.0	0.0	0.3385012919896641	48.0	0.0	0.0	30.0
ENSG00000009844	7.94868420491791		0	0.0		Q9NP79	3	0	0	0	1	0	1	-0.2750011698945872				0			7.88274496661247	8.014623443223353			CSF	neat	CSF neat	0.8993797177620617	0.9251126125575084	0.9880095996669068	size	0.3247	11.0	0.0	0.0	0.0	1.0	0.2553191489361702	11.0	0.0	0.0	5.0
ENSG00000010030	7.463853339999736		0	0.0		Q9Y603	3	0	0	0	1	0	1	-0.4773403776794723				0			7.440296417248618	7.487410262750853			CSF	neat	CSF neat					0.4103	16.0	0.0	0.0	0.0	0.0	0.2681388012618296	16.0	0.0	0.0	7.0
ENSG00000010278	7.263628001192913		3	1.0	8.202365957941595	G8JLH6	3	1	1	1	1	0	1	-0.5609023770572766				0	0.28319327731092436		7.242446328593232	7.284809673792591			CSF	neat	CSF neat	0.6055862271521651	0.7188872545799896	0.8974936515423708	peptide_chemistry	0.2361	6.0	4.0	1.0	0.0	1.0	0.2068965517241379				
ENSG00000010319	14.950414955145138		3	1.0	8.405388000502294	Q9NS98	3	1	1	1	1	0	1	2.647099619549067				0	0.8571428571428572		14.871722740575613	15.029107169714669			CSF	neat	CSF neat					0.4614	40.0	0.0	1.0	1.0	0.0	0.1902173913043478	40.0	0.0	0.0	22.0
ENSG00000010322	8.205905193883694		0	0.0		Q9Y2I1	3	0	0	0	1	0	1	-0.1676526182676909				0			8.184984393882031	8.22682599388536			CSF	neat	CSF neat	0.9045227755711996	0.9597112965498787	0.95488941798056	abundance	0.3421	57.0	0.0	0.0	0.0	1.0	0.2001352265043948	57.0	0.0	0.0	34.0
ENSG00000010327	8.144134588875438		3	1.0	6.816326872566914	Q9NY15	3	1	1	1	1	0	1	-0.1934319491357308				0	0.3072829131652662		8.118987290910013	8.169281886840858			CSF	neat	CSF neat	0.8291151692940111	0.815946948695239	0.924218914647393	ptm	0.3957	109.0	1.0	0.0	1.0	1.0	0.0503768345894486	109.0	0.0	0.0	40.0
ENSG00000010404	12.893112715721385		3	1.0	9.657124539400252	P22304	3	1	1	1	1	0	1	1.788505550111414				0	0.7092436974789916		12.972009649025484	12.814215782417294			CSF	neat	CSF neat	0.928513553636074	0.9555768126173224	0.9907196465643936	composition	0.2586	16.0	0.0	0.0	1.0	0.0	0.0452261306532663	16.0	0.0	0.0	7.0
ENSG00000010438	8.94362049733068		0	0.0		P35030^SL006480@PRSS3.18864.7	3	0	0	0	1	0	1	0.1402253261272925				0			8.959123587990643	8.928117406670713			CSF	neat	CSF neat	0.8926474771317495	0.8702628888183789	0.9609410202085088	proteotypicity	0.3074	10.0	0.0	1.0	1.0	0.0	0.06				
ENSG00000010610	7.809012881221934	5.1219467142857145	0	0.0		P01730	3	0	0	0	1	1	1	-0.08201420772524434	0.04614561859292255	0.7955223206122974	34.0	0			7.796785722329176	7.82124004011469	5.032721111111111	5.216420882352941	CSF	neat	CSF neat	0.953144522966117	0.899964718936573	0.9931900878385518	charge_pI	0.313	16.0	1.0	0.0	1.0	1.0	0.2518337408312958	16.0	0.0	0.0	8.0
ENSG00000010671	8.516056017022414		0	0.0		Q06187^SL010521@BTK.3416.2	3	0	0	0	1	0	1	-0.03821434115158771				0			8.424165517282097	8.60794651676273			CSF	neat	CSF neat	0.9587835432092982	0.9233370411569852	0.9906549815064716	charge_pI	0.5506	42.0	0.0	0.0	0.0	1.0	0.3328075709779179				
ENSG00000010810	8.690417792711878		0	0.0		P06241	3	0	0	0	1	0	1	0.03455376441637421				0			8.677828897902497	8.70300668752126			CSF	neat	CSF neat	0.9220540808855284	0.980146315651602	0.9869404002448114	proteotypicity	0.4444	27.0	0.0	0.0	0.0	1.0	0.3125	20.0	0.2592592592592592	27.0	9.0
ENSG00000011007		0.41223638888888886	0	0.0		Q14241	3	0	0	0	0	1	1	-1.584286164907532				0					0.49003944444444447	0.33443333333333336	CSF	neat	CSF neat	0.8502324714823157	0.8793205906431817	0.9365295358695972	localization	0.4127	36.0	0.0	0.0	0.0	0.0	0.6176470588235294	36.0	0.0	0.0	27.0
ENSG00000011028	13.285013170747023	2.2053911111111106	3	1.0	7.6963222397804065	Q9UBG0	3	1	1	1	1	1	1	0.5177069065406339	0.4473389355742297	0.007052088270454267	35.0	1	0.7302521008403361	0.5570141570141571	13.234726486881447	13.335299854612602	2.1947044444444446	2.216077777777778	CSF	neat	CSF neat	0.8586077978310606	0.8964405887336158	0.9389455983786218	degradation_pest	0.324	54.0	1.0	0.0	1.0	1.0	0.1221052631578947	54.0	0.0	0.0	17.0
ENSG00000011198	5.889407751531609		0	0.0		Q8WTS1	3	0	0	0	1	0	1	-1.1344191573582665				0			5.826188354995924	5.9526271480672905			CSF	neat	CSF neat	0.8446782860051036	0.9619728990001004	0.9818819702748844	size	0.3837	15.0	0.0	0.0	0.0	0.0	0.191358024691358	15.0	0.0	0.0	5.0
ENSG00000011201	8.403485313894237		0	0.0		P23352	3	0	0	0	1	0	1	-0.08519457392737678				0			8.388328843079709	8.418641784708766			CSF	neat	CSF neat												33.0	0.0	0.0	17.0
ENSG00000011347	7.4762445945011375		0	0.0		O43581	3	0	0	0	1	0	1	-0.47216901421914975				0			7.463446117866685	7.489043071135593			CSF	neat	CSF neat	0.9126853728715968	0.8399513040251724	0.9290336939249014	size	0.4396	20.0	1.0	0.0	0.0	1.0	0.3931398416886543	20.0	0.0	0.0	10.0
ENSG00000011405	8.306325870277309		0	0.0		O00443	3	0	0	0	1	0	1	-0.125743075008444				0			8.266582977479391	8.346068763075229			CSF	neat	CSF neat	0.9562386970878888	0.946976322550171	0.9443124036547828	abundance	0.493	94.0	0.0	0.0	0.0	1.0	0.2576760987357014	94.0	0.0	0.0	63.0
ENSG00000011422	11.653505628836875	5.966758055555555	0	0.0		Q03405	3	0	0	0	1	1	1	0.8774884434369835	0.719327731092437	1.1226707556224553e-06	35.0	1			11.750310169357837	11.556701088315908	5.992959444444445	5.940556666666668	CSF	neat	CSF neat	0.8698560334623696	0.9550354135821438	0.8609512795390928	size	0.3786	14.0	0.0	1.0	1.0	1.0	0.2316602316602316	14.0	0.0	0.0	1.0
ENSG00000011465	10.222330699413638	4.906798571428571	3	1.0	11.264011209008668	P07585	3	1	1	1	1	1	1	0.38151989628802496	0.4866310160427807	0.0035185950617043723	34.0	1	0.6210084033613446	0.7400560224089636	10.142453795580717	10.302207603246565	4.874908888888889	4.940564117647059	CSF	neat	CSF neat	0.8217116512028022	0.896709004044875	0.9895193093869786	size	0.4277	17.0	0.0	1.0	1.0	0.0	0.1704918032786885	16.0	0.0588235294117647	1.0	9.0
ENSG00000011478	12.820238809003683		0	0.0		Q9NXS2	3	0	0	0	1	0	1	1.7580923697213042				0			12.718259994543562	12.922217623463807			CSF	neat	CSF neat	0.739935805282052	0.8231038629731634	0.9471846919678948	size	0.3262	14.0	1.0	0.0	0.0	1.0	0.1284916201117318	14.0	0.0	0.0	10.0
ENSG00000011566	7.841289280773544		0	0.0		Q8IVH8	3	0	0	0	1	0	1	-0.3198213441942503				0			7.841894670555596	7.84068389099149			CSF	neat	CSF neat	0.684346736479851	0.8899903444569447	0.8516856355464165	abundance	0.4244	43.0	0.0	0.0	0.0	0.0	0.1873563218390804	39.0	0.0930232558139534	1.0	24.0
ENSG00000012061	6.129286895569042		0	0.0		P07992	3	0	0	0	1	0	1	-1.034308047524444				0			6.0996891186570075	6.158884672481081			CSF	neat	CSF neat	0.8008460824316367	0.9271238813922656	0.8758361381306315	size	0.4299	14.0	0.0	0.0	0.0	0.0	0.1721611721611721	14.0	0.0	0.0	9.0
ENSG00000012124	7.980113861262684	7.3225452777777775	0	0.0		P20273	3	0	0	0	1	1	1	0.36335984566675283	-0.08053785298831502	0.6455789021157615	35.0	0			7.967132936332827	7.993094786192537	7.33827611111111	7.306814444444443	CSF	neat	CSF neat	0.5506542271136599	0.6936381212931294	0.8203729639854219	abundance	0.2937	28.0	1.0	0.0	1.0	1.0	0.1144278606965174	28.0	0.0	0.0	11.0
ENSG00000012171	8.315549959137053		3	1.0	7.580651345754955	Q13214	3	1	1	1	1	0	1	-0.12189349576861364				0	0.4823529411764706		8.296044608675942	8.335055309598165			CSF	neat	CSF neat	0.7523030456321597	0.8751714693214661	0.9402605057062964	localization	0.4451	37.0	0.0	1.0	1.0	0.0	0.2282453637660485	36.0	0.027027027027027	1.0	19.0
ENSG00000012223	14.054102378796712		3	1.0	9.14652118262432	E7EQB2	3	1	1	1	1	0	1	2.2730327237531935				0	0.3061624649859944		14.075309017848834	14.032895739744593			CSF	neat	CSF neat	0.962665053894256	0.9562988061410364	0.9908122954068742	ptm	0.5756	45.0	0.0	1.0	1.0	0.0	0.1739130434782608				
ENSG00000012504	7.770954854013744		0	0.0		Q96RI1	3	0	0	0	1	0	1	-0.34917469857069616				0			7.793721489838223	7.748188218189264			CSF	neat	CSF neat												21.0	0.0	0.0	6.0
ENSG00000012779	7.293711392212504		0	0.0		P09917	3	0	0	0	1	0	1	-0.5483473811879144				0			7.246033979605912	7.341388804819098			CSF	neat	CSF neat	0.9745642621965466	0.9445870140607764	0.9759740261200632	hydrophobicity	0.436	34.0	0.0	0.0	0.0	1.0	0.3292307692307692	34.0	0.0	0.0	20.0
ENSG00000012822		7.746208888888889	0	0.0		Q9P1Z2	3	0	0	0	0	1	1	1.146345147009607				0					7.631329444444445	7.861088333333332	CSF	neat	CSF neat	0.9624567982512672	0.9683106014361392	0.9790245475593888	localization	0.4267	33.0	0.0	0.0	0.0	0.0	0.5727136431784108	33.0	0.0	0.0	23.0
ENSG00000012983	8.032912736068031	6.090378333333335	0	0.0		Q9Y4K4	3	0	0	0	1	1	1	0.1449932622268135	0.09385725499636349	0.5917598908622749	35.0	0			8.022232171390804	8.043593300745263	5.992921111111112	6.187835555555555	CSF	neat	CSF neat	0.7539342792594286	0.9035300256834586	0.9287513234732616	abundance	0.4208	40.0	0.0	0.0	0.0	0.0	0.22992700729927	38.0	0.05	1.0	22.0
ENSG00000013016	12.79730267367698		0	0.0		Q9NZN3	3	0	0	0	1	0	1	1.748520207989325				0			12.880734552372111	12.713870794981862			CSF	neat	CSF neat	0.9574735484489988	0.9433950874930456	0.9882817924570504	proteotypicity	0.4599	28.0	0.0	0.0	0.0	1.0	0.4227005870841487	13.0	0.5357142857142857	2.0	6.0
ENSG00000013288	8.132401724867972		3	1.0	5.285232467670863	Q9Y2E5	3	1	1	1	1	0	1	-0.19832854005041872				0	0.017927170868347338		8.211557646258246	8.053245803477697			CSF	neat	CSF neat												37.0	0.0	0.0	20.0
ENSG00000013364	7.5693716831828		0	0.0		Q14764	3	0	0	0	1	0	1	-0.43330337527031626				0			7.553553684567167	7.585189681798432			CSF	neat	CSF neat	0.9493232870669908	0.9479972904918867	0.9871568020923056	localization	0.4228	42.0	0.0	0.0	0.0	0.0	0.390552995391705	42.0	0.0	0.0	31.0
ENSG00000013374	8.979110497466252	1.7618036111111113	0	0.0		Q9Y5A7	3	0	0	0	1	1	1	-0.4633849967539275	0.23053221288515408	0.18274720998802743	35.0	0			8.976295927221578	8.981925067710929	1.7337905555555553	1.7898166666666668	CSF	neat	CSF neat	0.9216003230040858	0.9432386548864526	0.965125377779375	localization	0.3828	27.0	0.0	0.0	0.0	0.0	0.5008460236886633	27.0	0.0	0.0	14.0
ENSG00000013583	11.177291035495324		0	0.0		Q9NRV9	3	0	0	0	1	0	1	1.0724249030270634				0			11.160214948663118	11.194367122327527			CSF	neat	CSF neat	0.9082058796521882	0.9258548037320208	0.9877327839450484	size	0.5214	11.0	0.0	0.0	0.0	0.0	0.3757575757575757	11.0	0.0	0.0	8.0
ENSG00000013725	7.711753388526059	6.328599722222221	0	0.0		P30203	3	0	0	0	1	1	1	0.1223250278103366	-0.18991596638655464	0.27450971791734186	35.0	0			7.6908835756159455	7.732623201436171	6.315526111111111	6.341673333333334	CSF	neat	CSF neat	0.4314676161819447	0.613930425197831	0.6272735174165961	abundance	0.3203	23.0	1.0	1.0	1.0	1.0	0.0765550239234449	23.0	0.0	0.0	3.0
ENSG00000013810	8.780958978525174	3.296429444444444	0	0.0		Q9Y6A5	3	0	0	0	1	1	1	-0.219042424644883	-0.05322128851540616	0.7614008668523368	35.0	0			8.756933726377342	8.804984230673014	3.3067683333333333	3.286090555555556	CSF	neat	CSF neat	0.8501226951185462	0.7667196284423873	0.9627104851968548	localization	0.3652	33.0	0.0	0.0	0.0	0.0	0.3751537515375154	33.0	0.0	0.0	16.0
ENSG00000014216	12.220006731695204		3	1.0	5.502842389826487	P07384	3	1	1	1	1	0	1	1.507591645040397				0	0.6993486956011425		12.211105294740214	12.228908168650197			CSF	neat	CSF neat	0.9561613594650182	0.984834014952042	0.9906116153642645	topology	0.4274	35.0	0.0	0.0	0.0	1.0	0.3309143686502177	34.0	0.0285714285714285	2.0	17.0
ENSG00000014257	7.539143107351052		2	0.6666666666666666	4.546174590155753	E9PFE6	3	0	1	1	1	0	1	-0.4459189625376278				0			7.517189673370838	7.561096541331265			CSF	neat	CSF neat					0.3141	14.0	1.0	1.0	1.0	1.0	0.203030303030303				
ENSG00000014641	17.429893666674456		3	1.0	12.127644498783356	P40925	3	1	1	1	1	0	1	3.6818847260933913				0	0.9011204481792717		17.522659610394722	17.337127722954186			CSF	neat	CSF neat					0.4118	15.0	0.0	0.0	0.0	0.0	0.2653721682847896	15.0	0.0	0.0	8.0
ENSG00000015285	8.806009110304123	2.902635	0	0.0		P42768^SL022551@WAS.22033.32	3	0	0	0	1	1	1	-0.2871252431285923	-0.13684431716449352	0.4331115428932241	35.0	0			8.770359556558141	8.841658664050097	2.904687777777778	2.9005822222222224	CSF	neat	CSF neat	0.930586453570593	0.9014953788193156	0.9771613709382452	localization	0.378	20.0	0.0	0.0	0.0	0.0	0.1761006289308176				
ENSG00000015413	7.451401378205215	3.4672605555555553	0	0.0		P16444^SL008734@DPEP1.8794.13	3	0	0	0	1	1	1	-0.46467860141334594	0.03277310924369748	0.8517415107961777	35.0	0			7.441303852676618	7.4614989037338155	3.4929172222222222	3.441603888888889	CSF	neat	CSF neat	0.9209826052132356	0.9278827155226288	0.967799127228667	size	0.416	19.0	0.0	0.0	1.0	1.0	0.1507246376811594				
ENSG00000015475	7.9322239881003895	0.38912861111111113	2	0.6666666666666666	4.9046581062103565	P55957	3	0	1	1	1	1	1	-0.9373802364913543	0.10476190476190476	0.5492243108413788	35.0	0			7.910048924487313	7.954399051713462	0.40476333333333325	0.37349388888888885	CSF	neat	CSF neat	0.8716325027241879	0.9143140471663088	0.9909333493362752	structure_af	0.4546	10.0	0.0	0.0	0.0	0.0	0.3742690058479532	10.0	0.0	0.0	6.0
ENSG00000015532	7.647043317760495		1	0.3333333333333333	5.062715130094685	Q9H1B5	3	0	0	1	1	0	1	-0.40088791217792363				0			7.619346648762298	7.674739986758695			CSF	neat	CSF neat												30.0	0.0	0.0	19.0
ENSG00000015592	6.932343716883543		0	0.0		Q9H169	3	0	0	0	1	0	1	-0.6991604882648905				0			6.8450568534784155	7.019630580288666			CSF	neat	CSF neat												8.0	0.1111111111111111	4.0	3.0
ENSG00000015676	8.405460586067138		0	0.0		Q8IVD9	3	0	0	0	1	0	1	-0.08437021426807217				0			8.448102099042949	8.362819073091323			CSF	neat	CSF neat	0.9454515747296536	0.9631529456750284	0.9683764230010716	size	0.5389	22.0	0.0	0.0	0.0	0.0	0.400593471810089	22.0	0.0	0.0	13.0
ENSG00000016082	7.5710070322069765		0	0.0		P61371	3	0	0	0	1	0	1	-0.43262087906401675				0			7.552195934867281	7.589818129546675			CSF	neat	CSF neat	0.5894188481169242	0.2642279447931923	0.1879072054698342	abundance	0.4099	16.0	0.0	0.0	0.0	0.0	0.2492307692307692	12.0	0.25	1.0	4.0
ENSG00000016402	8.61775122410788	1.6142458333333332	0	0.0		Q9UHF4	3	0	0	0	1	1	1	-0.5662596224670865	0.2449751389157617	0.1560809406127035	35.0	0			8.589217323297255	8.646285124918505	1.6567416666666666	1.5717500000000002	CSF	neat	CSF neat	0.6893900021282517	0.7264791736792926	0.4058831560171354	abundance	0.2401	15.0	1.0	0.0	1.0	1.0	0.246	15.0	0.0	0.0	9.0
ENSG00000016490	7.385818548856223		0	0.0		A8K7I4	3	0	0	0	1	0	1	-0.5099074004541099				0			7.371807264675405	7.399829833037044			CSF	neat	CSF neat	0.9369210254369394	0.8823703487299929	0.9741031802649528	ptm	0.4191	42.0	0.0	1.0	1.0	1.0	0.1058688147295742	40.0	0.0476190476190476	1.0	24.0
ENSG00000016864	8.509870612898503		0	0.0		Q68CQ7	3	0	0	0	1	0	1	-0.040795756364236865				0			8.476401175430427	8.543340050366577			CSF	neat	CSF neat	0.8290504081308422	0.9272755996969658	0.8967054553362502	abundance	0.4769	20.0	1.0	0.0	0.0	1.0	0.1757925072046109	20.0	0.0	0.0	15.0
ENSG00000017427	13.820473261741922		3	1.0	6.590849393102333	P05019	3	1	1	1	1	0	1	2.1755299988218373				0	-0.1028083201624752		13.842650628553304	13.79829589493054			CSF	neat	CSF neat					0.1374	3.0	0.0	1.0	1.0	0.0	0.2608695652173913	3.0	0.0	0.0	1.0
ENSG00000018236	17.550720385553838	5.257089166666668	3	1.0	13.972917133817852	Q12860	3	1	1	1	1	1	1	1.9759453874365565	0.2736694677871148	0.11165690619252375	35.0	0	0.38907563025210085	0.7997425997425998	17.52972823257933	17.571712538528345	5.219201111111112	5.294977222222222	CSF	neat	CSF neat	0.9077555682885612	0.9477874912707328	0.9758504617345752	ptm	0.4501	51.0	0.0	0.0	1.0	1.0	0.1580611169652265	51.0	0.0	0.0	28.0
ENSG00000018699	7.182775637757533		0	0.0		Q6P3X3	3	0	0	0	1	0	1	-0.5946452848397904				0			7.16299724601324	7.202554029501828			CSF	neat	CSF neat	0.8091654722955722	0.8246865814831875	0.9571526034874096	localization	0.4139	40.0	0.0	0.0	0.0	0.0	0.2844932844932845	40.0	0.0	0.0	19.0
ENSG00000019102	8.820227166056045	4.423217714285714	0	0.0		Q96IQ7	3	0	0	0	1	1	1	-0.001081846672617938	0.04095041649967962	0.818134652947991	34.0	0			8.812552167585205	8.827902164526884	4.38524388888889	4.4634252941176475	CSF	neat	CSF neat	0.4715135761979604	0.3510292065558503	0.331074371391413	abundance	0.2329	8.0	1.0	0.0	1.0	1.0	0.1	8.0	0.0	0.0	4.0
ENSG00000019169	6.6741561545048365	6.979323285714285	0	0.0		Q9UEW3^SL018780@MARCO.9003.99	3	0	0	0	1	1	1	0.026950494813226478	0.053645119424990645	0.7631712698791989	34.0	0			6.658032582187713	6.690279726821958	6.917887222222223	7.044373235294118	CSF	neat	CSF neat	0.7681103831915446	0.6751400462758074	0.9388278674230478	charge_pI	0.5127	27.0	1.0	0.0	0.0	1.0	0.0967741935483871				
ENSG00000019505	7.401219424329944		0	0.0		Q7L8C5	3	0	0	0	1	0	1	-0.5034800024313535				0			7.385582556190566	7.416856292469327			CSF	neat	CSF neat	0.4289281927817748	0.4562782661450671	0.3546116799887687	abundance	0.4052	19.0	1.0	0.0	0.0	1.0	0.1492537313432835	19.0	0.0	0.0	12.0
ENSG00000019549	8.15250543789016		0	0.0		O43623	3	0	0	0	1	0	1	-0.18993846082736707				0			8.133921035355915	8.171089840424399			CSF	neat	CSF neat	0.5157100370664969	0.4236379847537727	0.2028595712634714	abundance	0.4002	12.0	0.0	0.0	0.0	0.0	0.1680327868852459	11.0	0.0833333333333333	1.0	6.0
ENSG00000019582	6.721220586898722	2.2570625000000004	3	1.0	6.085317456749256	P04233	3	1	1	1	1	1	1	-0.8423396684323103	0.20913293383488096	0.22793265664149104	35.0	0	0.34318532343969077	0.667953667953668	6.675824944190875	6.766616229606571	2.1544105555555557	2.3597144444444442	CSF	neat	CSF neat	0.735007661880589	0.5980092610962788	0.9883303231597091	size	0.4177	14.0	1.0	1.0	0.0	1.0	0.088235294117647	14.0	0.0	0.0	5.0
ENSG00000019991	9.577832569315511	9.586664166666665	0	0.0		P14210	3	0	0	0	1	1	1	1.1182512112082181	0.5434173669467788	0.0007419909435637257	35.0	1			9.600220274685737	9.555444863945286	9.675557777777776	9.497770555555554	CSF	neat	CSF neat	0.7754310943373574	0.7583107962348603	0.506203078855199	abundance	0.3248	27.0	0.0	1.0	1.0	0.0	0.3075170842824601	27.0	0.0	0.0	5.0
ENSG00000019995	7.331938491334782		0	0.0		Q9UGI0	3	0	0	0	1	0	1	-0.5323936919490468				0			7.296524690402908	7.367352292266661			CSF	neat	CSF neat	0.7536376902710658	0.5957010506887275	0.5040461350890969	abundance	0.4446	36.0	0.0	0.0	0.0	0.0	0.2631578947368421	36.0	0.0	0.0	16.0
ENSG00000020426	9.108175411381481		0	0.0		P51948	3	0	0	0	1	0	1	0.2089006381905379				0			9.088894651697105	9.127456171065862			CSF	neat	CSF neat	0.900589947896755	0.9283428968893852	0.9440248783530132	size	0.4187	15.0	0.0	0.0	0.0	0.0	0.4912280701754385	15.0	0.0	0.0	7.0
ENSG00000020633	7.364042668664202		0	0.0		Q13761	3	0	0	0	1	0	1	-0.5189953415603672				0			7.327216107604489	7.400869229723919			CSF	neat	CSF neat	0.7332942842979212	0.4799897470128664	0.7478270588088433	proteotypicity	0.3382	15.0	0.0	0.0	0.0	0.0	0.1150895140664961	11.0	0.2666666666666666	1.0	6.0
