ensg	tissue	paxdb_ppm	ensp	symbol
ENSG00000173040	spleen	2.71	ENSP00000342144	EVC2
ENSG00000187257	spleen	2.71	ENSP00000334040	RSBN1L
ENSG00000185664	spleen	2.71	ENSP00000402758	PMEL
	spleen	2.7	ENSP00000413479	KRT3
ENSG00000033327	spleen	2.7	ENSP00000354952	GAB2
	spleen	2.7	ENSP00000355261	SMG5
ENSG00000218891	spleen	2.69	ENSP00000320188	ZNF579
ENSG00000106701	spleen	2.69	ENSP00000417492	FSD1L
	spleen	2.69	ENSP00000312222	ZHX3
ENSG00000116141	spleen	2.69	ENSP00000483424	MARK1
ENSG00000076826	spleen	2.69	ENSP00000416797	CAMSAP3
ENSG00000166595	spleen	2.68	ENSP00000387471	CIAO2B
	spleen	2.68	ENSP00000398526	ENSP00000398526
ENSG00000239961	spleen	2.68	ENSP00000291759	LILRA4
ENSG00000160685	spleen	2.68	ENSP00000406286	ZBTB7B
ENSG00000197580	spleen	2.67	ENSP00000350314	BCO2
ENSG00000133115	spleen	2.67	ENSP00000368952	STOML3
ENSG00000055208	spleen	2.67	ENSP00000356426	TAB2
ENSG00000137463	spleen	2.67	ENSP00000381928	MGARP
	spleen	2.66	ENSP00000481733	MED29
ENSG00000137822	spleen	2.66	ENSP00000260383	TUBGCP4
	spleen	2.66	ENSP00000285599	MAN2B2
ENSG00000163322	spleen	2.66	ENSP00000369857	ABRAXAS1
ENSG00000115648	spleen	2.66	ENSP00000264605	MLPH
ENSG00000135476	spleen	2.66	ENSP00000257934	ESPL1
ENSG00000117525	spleen	2.66	ENSP00000334145	F3
	spleen	2.66	ENSP00000379496	PDE1C
ENSG00000075426	spleen	2.65	ENSP00000264716	FOSL2
ENSG00000130699	spleen	2.65	ENSP00000252996	TAF4
ENSG00000165644	spleen	2.65	ENSP00000361616	COMTD1
ENSG00000138600	spleen	2.65	ENSP00000261854	SPPL2A
ENSG00000016864	spleen	2.65	ENSP00000266014	GLT8D1
	spleen	2.65	ENSP00000287706	NTAN1
ENSG00000162971	spleen	2.65	ENSP00000346627	TYW5
ENSG00000114771	spleen	2.65	ENSP00000232892	AADAC
ENSG00000213064	spleen	2.65	ENSP00000271375	SFT2D2
ENSG00000142330	spleen	2.65	ENSP00000375844	CAPN10
ENSG00000163630	spleen	2.65	ENSP00000418994	SYNPR
ENSG00000165682	spleen	2.64	ENSP00000298527	CLEC1B
ENSG00000021762	spleen	2.64	ENSP00000263650	OSBPL5
	spleen	2.63	ENSP00000318974	FAM133A
ENSG00000133020	spleen	2.63	ENSP00000384330	MYH8
ENSG00000088808	spleen	2.63	ENSP00000202556	PPP1R13B
ENSG00000100320	spleen	2.63	ENSP00000413035	RBFOX2
	spleen	2.63	ENSP00000368881	KIN
ENSG00000143061	spleen	2.62	ENSP00000358495	IGSF3
ENSG00000171951	spleen	2.62	ENSP00000304133	SCG2
ENSG00000104369	spleen	2.62	ENSP00000344488	JPH1
ENSG00000090565	spleen	2.62	ENSP00000262305	RAB11FIP3
ENSG00000132824	spleen	2.62	ENSP00000340243	SERINC3
ENSG00000244067	spleen	2.62	ENSP00000420168	GSTA2
ENSG00000103657	spleen	2.61	ENSP00000390158	HERC1
ENSG00000081721	spleen	2.61	ENSP00000356920	DUSP12
ENSG00000130244	spleen	2.61	ENSP00000252530	FAM98C
ENSG00000168803	spleen	2.61	ENSP00000456242	ADAL
ENSG00000173467	spleen	2.6	ENSP00000308606	AGR3
ENSG00000108175	spleen	2.6	ENSP00000334474	ZMIZ1
ENSG00000125775	spleen	2.6	ENSP00000371233	SDCBP2
	spleen	2.6	ENSP00000295083	SLC66A3
	spleen	2.6	ENSP00000264501	KIAA1109
ENSG00000131459	spleen	2.6	ENSP00000253778	GFPT2
ENSG00000135333	spleen	2.6	ENSP00000358309	EPHA7
ENSG00000177034	spleen	2.6	ENSP00000424798	MTX3
	spleen	2.6	ENSP00000399968	NCOA2
ENSG00000166348	spleen	2.59	ENSP00000345216	USP54
ENSG00000171435	spleen	2.59	ENSP00000389715	KSR2
	spleen	2.59	ENSP00000342812	USP9Y
ENSG00000072071	spleen	2.59	ENSP00000340688	ADGRL1
ENSG00000125875	spleen	2.59	ENSP00000346139	TBC1D20
ENSG00000107159	spleen	2.58	ENSP00000367608	CA9
ENSG00000149231	spleen	2.58	ENSP00000495063	CCDC82
ENSG00000130348	spleen	2.58	ENSP00000358042	QRSL1
ENSG00000128596	spleen	2.58	ENSP00000297788	CCDC136
	spleen	2.58	ENSP00000265990	BTAF1
ENSG00000120457	spleen	2.57	ENSP00000433295	KCNJ5
ENSG00000164695	spleen	2.57	ENSP00000297265	CHMP4C
ENSG00000023330	spleen	2.57	ENSP00000378416	ALAS1
ENSG00000164815	spleen	2.57	ENSP00000297431	ORC5
	spleen	2.57	ENSP00000381250	APOF
ENSG00000072121	spleen	2.57	ENSP00000251119	ZFYVE26
	spleen	2.57	ENSP00000314132	BOK
ENSG00000091428	spleen	2.56	ENSP00000380271	RAPGEF4
ENSG00000265681	spleen	2.56	ENSP00000463842	RPL17
ENSG00000184232	spleen	2.56	ENSP00000332613	OAF
ENSG00000125266	spleen	2.55	ENSP00000493716	EFNB2
ENSG00000163512	spleen	2.55	ENSP00000419371	AZI2
ENSG00000197885	spleen	2.55	ENSP00000393785	NKIRAS1
ENSG00000076770	spleen	2.55	ENSP00000359890	MBNL3
	spleen	2.54	ENSP00000282369	TRIM36
ENSG00000105894	spleen	2.54	ENSP00000341170	PTN
ENSG00000128683	spleen	2.54	ENSP00000350928	GAD1
ENSG00000138604	spleen	2.54	ENSP00000261858	GLCE
ENSG00000128731	spleen	2.54	ENSP00000261609	HERC2
ENSG00000134817	spleen	2.54	ENSP00000475344	APLNR
ENSG00000078269	spleen	2.54	ENSP00000347792	SYNJ2
	spleen	2.53	ENSP00000292614	POLR2J
ENSG00000197822	spleen	2.53	ENSP00000347379	OCLN
	spleen	2.53	ENSP00000261994	SERPINA10
ENSG00000071991	spleen	2.53	ENSP00000262150	CDH19
ENSG00000133454	spleen	2.53	ENSP00000386096	MYO18B
ENSG00000180354	spleen	2.53	ENSP00000324204	MTURN
ENSG00000174749	spleen	2.53	ENSP00000310182	FAM241A
	spleen	2.53	ENSP00000430241	EBF2
ENSG00000204219	spleen	2.52	ENSP00000406293	TCEA3
ENSG00000168000	spleen	2.52	ENSP00000354032	BSCL2
ENSG00000034971	spleen	2.52	ENSP00000037502	MYOC
	spleen	2.52	ENSP00000265085	CPEB4
ENSG00000161202	spleen	2.51	ENSP00000316054	DVL3
	spleen	2.51	ENSP00000226247	FOXN1
ENSG00000170852	spleen	2.51	ENSP00000302586	KBTBD2
ENSG00000138767	spleen	2.51	ENSP00000424896	CNOT6L
ENSG00000198909	spleen	2.5	ENSP00000354927	MAP3K3
ENSG00000162642	spleen	2.5	ENSP00000419417	C1orf52
ENSG00000178882	spleen	2.5	ENSP00000374377	RFLNA
ENSG00000134802	spleen	2.5	ENSP00000434515	SLC43A3
ENSG00000143748	spleen	2.5	ENSP00000281701	NVL
ENSG00000107742	spleen	2.5	ENSP00000321108	SPOCK2
ENSG00000126814	spleen	2.5	ENSP00000261249	TRMT5
	spleen	2.49	ENSP00000280350	PIH1D2
ENSG00000160868	spleen	2.49	ENSP00000498939	CYP3A4
ENSG00000135093	spleen	2.49	ENSP00000257548	USP30
ENSG00000138709	spleen	2.49	ENSP00000321997	LARP1B
ENSG00000156475	spleen	2.49	ENSP00000377936	PPP2R2B
ENSG00000132793	spleen	2.49	ENSP00000487971	LPIN3
	spleen	2.49	ENSP00000356953	SDHC
	spleen	2.49	ENSP00000383376	JAM2
ENSG00000171425	spleen	2.48	ENSP00000466047	ZNF581
ENSG00000134278	spleen	2.48	ENSP00000387266	SPIRE1
	spleen	2.48	ENSP00000262301	LMF1
ENSG00000115761	spleen	2.48	ENSP00000371101	NOL10
ENSG00000166783	spleen	2.48	ENSP00000379654	MARF1
ENSG00000064205	spleen	2.47	ENSP00000361959	CCN5
ENSG00000083807	spleen	2.47	ENSP00000263093	SLC27A5
ENSG00000050165	spleen	2.47	ENSP00000433112	DKK3
ENSG00000163348	spleen	2.47	ENSP00000357442	PYGO2
ENSG00000111328	spleen	2.47	ENSP00000261692	CDK2AP1
ENSG00000165478	spleen	2.47	ENSP00000298251	HEPACAM
ENSG00000158669	spleen	2.46	ENSP00000380184	GPAT4
	spleen	2.46	ENSP00000358565	SLC35A1
ENSG00000140795	spleen	2.46	ENSP00000378288	MYLK3
ENSG00000090581	spleen	2.46	ENSP00000204679	GNPTG
ENSG00000266028	spleen	2.46	ENSP00000459615	SRGAP2
ENSG00000198483	spleen	2.46	ENSP00000347802	ANKRD35
	spleen	2.45	ENSP00000361467	DLG5
ENSG00000145685	spleen	2.45	ENSP00000369702	LHFPL2
ENSG00000149541	spleen	2.45	ENSP00000265471	B3GAT3
ENSG00000162722	spleen	2.45	ENSP00000355437	TRIM58
ENSG00000135441	spleen	2.45	ENSP00000447537	BLOC1S1
ENSG00000169682	spleen	2.44	ENSP00000309945	SPNS1
ENSG00000005187	spleen	2.44	ENSP00000289416	ACSM3
ENSG00000102886	spleen	2.44	ENSP00000384363	GDPD3
ENSG00000124713	spleen	2.44	ENSP00000361894	GNMT
ENSG00000130311	spleen	2.43	ENSP00000352928	DDA1
ENSG00000181631	spleen	2.43	ENSP00000320376	P2RY13
ENSG00000184292	spleen	2.43	ENSP00000360269	TACSTD2
ENSG00000155511	spleen	2.43	ENSP00000428994	GRIA1
	spleen	2.43	ENSP00000433769	CYHR1
ENSG00000185499	spleen	2.43	ENSP00000484824	MUC1
	spleen	2.43	ENSP00000494468	GJB6
ENSG00000117625	spleen	2.43	ENSP00000413929	RCOR3
ENSG00000163626	spleen	2.43	ENSP00000425261	COX18
	spleen	2.43	ENSP00000384369	METTL15
ENSG00000205436	spleen	2.43	ENSP00000369409	EXOC3L4
	spleen	2.42	ENSP00000159111	KDM4B
ENSG00000110536	spleen	2.42	ENSP00000325958	PTPMT1
ENSG00000058804	spleen	2.42	ENSP00000360483	NDC1
ENSG00000205108	spleen	2.42	ENSP00000417711	FAM205A
ENSG00000160294	spleen	2.42	ENSP00000291688	MCM3AP
	spleen	2.42	ENSP00000368544	VIT
ENSG00000124784	spleen	2.41	ENSP00000369162	RIOK1
ENSG00000132669	spleen	2.41	ENSP00000255006	RIN2
	spleen	2.41	ENSP00000415822	ATXN1L
	spleen	2.41	ENSP00000432412	ATG13
ENSG00000094796	spleen	2.41	ENSP00000251645	KRT31
ENSG00000104915	spleen	2.4	ENSP00000466298	STX10
	spleen	2.4	ENSP00000396527	H7C0S8_HUMAN
ENSG00000006607	spleen	2.4	ENSP00000264042	FARP2
ENSG00000077458	spleen	2.39	ENSP00000351631	FAM76B
ENSG00000163644	spleen	2.39	ENSP00000477341	PPM1K
ENSG00000058866	spleen	2.38	ENSP00000265022	DGKG
ENSG00000166167	spleen	2.38	ENSP00000359206	BTRC
ENSG00000168309	spleen	2.38	ENSP00000419124	FAM107A
ENSG00000151465	spleen	2.38	ENSP00000281141	CDC123
ENSG00000136271	spleen	2.38	ENSP00000258772	DDX56
ENSG00000139624	spleen	2.38	ENSP00000325485	CERS5
	spleen	2.38	ENSP00000268483	TXNL4B
ENSG00000012061	spleen	2.38	ENSP00000013807	ERCC1
ENSG00000005436	spleen	2.38	ENSP00000318690	GCFC2
ENSG00000090975	spleen	2.38	ENSP00000322218	PITPNM2
ENSG00000174156	spleen	2.37	ENSP00000211122	GSTA3
ENSG00000120725	spleen	2.37	ENSP00000265195	SIL1
ENSG00000079156	spleen	2.37	ENSP00000376293	OSBPL6
ENSG00000103047	spleen	2.37	ENSP00000261778	TANGO6
	spleen	2.37	ENSP00000373952	FANCA
ENSG00000115540	spleen	2.36	ENSP00000315702	MOB4
	spleen	2.36	ENSP00000333934	TRMT11
ENSG00000176095	spleen	2.36	ENSP00000482032	IP6K1
ENSG00000198843	spleen	2.36	ENSP00000418910	SELENOT
ENSG00000161791	spleen	2.36	ENSP00000335655	FMNL3
ENSG00000182901	spleen	2.36	ENSP00000355523	RGS7
ENSG00000099308	spleen	2.36	ENSP00000262811	MAST3
ENSG00000247626	spleen	2.36	ENSP00000282276	MARS2
ENSG00000227471	spleen	2.35	ENSP00000389289	AKR1B15
ENSG00000166527	spleen	2.35	ENSP00000299665	CLEC4D
	spleen	2.35	ENSP00000361866	TCEAL2
ENSG00000100503	spleen	2.35	ENSP00000371472	NIN
ENSG00000128604	spleen	2.35	ENSP00000418037	IRF5
	spleen	2.35	ENSP00000364919	DIRAS2
ENSG00000166889	spleen	2.34	ENSP00000300146	PATL1
ENSG00000087128	spleen	2.34	ENSP00000307519	TMPRSS11E
ENSG00000265972	spleen	2.34	ENSP00000462521	TXNIP
ENSG00000178691	spleen	2.34	ENSP00000316578	SUZ12
ENSG00000100425	spleen	2.34	ENSP00000410042	BRD1
	spleen	2.33	ENSP00000228936	ART4
ENSG00000144043	spleen	2.33	ENSP00000272438	TEX261
ENSG00000182087	spleen	2.33	ENSP00000349087	TMEM259
ENSG00000204673	spleen	2.33	ENSP00000375711	AKT1S1
ENSG00000198794	spleen	2.32	ENSP00000355387	SCAMP5
ENSG00000101442	spleen	2.32	ENSP00000243903	ACTR5
ENSG00000156017	spleen	2.32	ENSP00000366030	CARNMT1
	spleen	2.32	ENSP00000437554	IQSEC3
	spleen	2.32	ENSP00000393762	SESN1
ENSG00000141736	spleen	2.32	ENSP00000269571	ERBB2
ENSG00000164591	spleen	2.32	ENSP00000297130	MYOZ3
ENSG00000197563	spleen	2.32	ENSP00000492233	PIGN
	spleen	2.32	ENSP00000251372	LILRA1
ENSG00000101438	spleen	2.31	ENSP00000217420	SLC32A1
ENSG00000107551	spleen	2.31	ENSP00000339692	RASSF4
ENSG00000149452	spleen	2.31	ENSP00000337335	SLC22A8
ENSG00000198689	spleen	2.31	ENSP00000359729	SLC9A6
ENSG00000170412	spleen	2.31	ENSP00000499092	GPRC5C
ENSG00000137492	spleen	2.3	ENSP00000260045	THAP12
ENSG00000139974	spleen	2.3	ENSP00000346959	SLC38A6
ENSG00000162374	spleen	2.3	ENSP00000349594	ELAVL4
ENSG00000105519	spleen	2.3	ENSP00000498855	CAPS
ENSG00000117533	spleen	2.3	ENSP00000236192	VAMP4
ENSG00000187800	spleen	2.29	ENSP00000344465	PEAR1
ENSG00000114270	spleen	2.29	ENSP00000332371	COL7A1
ENSG00000182836	spleen	2.29	ENSP00000367032	PLCXD3
ENSG00000076650	spleen	2.29	ENSP00000170564	GPATCH1
ENSG00000148344	spleen	2.29	ENSP00000342385	PTGES
ENSG00000106546	spleen	2.29	ENSP00000242057	AHR
ENSG00000197601	spleen	2.29	ENSP00000346874	FAR1
ENSG00000177674	spleen	2.29	ENSP00000319713	AGTRAP
ENSG00000077080	spleen	2.28	ENSP00000160382	ACTL6B
ENSG00000176018	spleen	2.28	ENSP00000314518	LYSMD3
	spleen	2.28	ENSP00000380996	KIAA1211L
ENSG00000221866	spleen	2.28	ENSP00000352882	PLXNA4
	spleen	2.28	ENSP00000243045	ORMDL2
ENSG00000240230	spleen	2.27	ENSP00000342015	COX19
ENSG00000136877	spleen	2.27	ENSP00000362344	FPGS
ENSG00000084734	spleen	2.27	ENSP00000264717	GCKR
ENSG00000166387	spleen	2.27	ENSP00000299492	PPFIBP2
ENSG00000007306	spleen	2.26	ENSP00000006724	CEACAM7
	spleen	2.26	ENSP00000380553	TSPAN4
ENSG00000162511	spleen	2.25	ENSP00000294507	LAPTM5
ENSG00000168792	spleen	2.25	ENSP00000302657	ABHD15
ENSG00000101916	spleen	2.25	ENSP00000312082	TLR8
ENSG00000105662	spleen	2.25	ENSP00000345001	CRTC1
ENSG00000186288	spleen	2.25	ENSP00000362618	PABPC1L2A
ENSG00000184388	spleen	2.25	ENSP00000362621	PABPC1L2B
	spleen	2.24	ENSP00000362166	MEAF6
ENSG00000011347	spleen	2.24	ENSP00000444201	SYT7
	spleen	2.24	ENSP00000364859	CARD17
	spleen	2.24	ENSP00000320508	RNF185
ENSG00000204653	spleen	2.23	ENSP00000373860	ASPDH
ENSG00000154188	spleen	2.23	ENSP00000428340	ANGPT1
ENSG00000165471	spleen	2.23	ENSP00000363079	MBL2
ENSG00000185652	spleen	2.23	ENSP00000397297	NTF3
ENSG00000153802	spleen	2.23	ENSP00000283916	TMPRSS11D
	spleen	2.22	ENSP00000301336	RILP
ENSG00000091073	spleen	2.22	ENSP00000322885	DTX2
ENSG00000136522	spleen	2.22	ENSP00000417602	MRPL47
ENSG00000278540	spleen	2.22	ENSP00000483300	ACACA
ENSG00000166579	spleen	2.22	ENSP00000333982	NDEL1
ENSG00000142748	spleen	2.21	ENSP00000270879	FCN3
ENSG00000198804	spleen	2.21	ENSP00000354499	MT-CO1
	spleen	2.21	ENSP00000366015	ANGPTL7
ENSG00000171234	spleen	2.21	ENSP00000304811	UGT2B7
ENSG00000159648	spleen	2.21	ENSP00000290871	TEPP
	spleen	2.21	ENSP00000356899	DDR2
ENSG00000131370	spleen	2.21	ENSP00000373301	SH3BP5
ENSG00000149639	spleen	2.2	ENSP00000237536	SOGA1
ENSG00000185163	spleen	2.2	ENSP00000380495	DDX51
ENSG00000196083	spleen	2.2	ENSP00000314807	IL1RAP
ENSG00000104894	spleen	2.2	ENSP00000325708	CD37
ENSG00000131748	spleen	2.19	ENSP00000337446	STARD3
ENSG00000118432	spleen	2.19	ENSP00000358513	CNR1
	spleen	2.19	ENSP00000386741	CHN1
ENSG00000179914	spleen	2.19	ENSP00000323587	ITLN1
ENSG00000106683	spleen	2.19	ENSP00000336740	LIMK1
ENSG00000148291	spleen	2.19	ENSP00000361032	SURF2
ENSG00000109381	spleen	2.19	ENSP00000368868	ELF2
ENSG00000139990	spleen	2.18	ENSP00000341351	DCAF5
ENSG00000128973	spleen	2.18	ENSP00000249806	CLN6
	spleen	2.18	ENSP00000405577	CLMP
ENSG00000100916	spleen	2.17	ENSP00000216807	BRMS1L
ENSG00000148584	spleen	2.17	ENSP00000378868	A1CF
ENSG00000135336	spleen	2.17	ENSP00000257789	ORC3
ENSG00000187098	spleen	2.17	ENSP00000391803	MITF
ENSG00000020181	spleen	2.17	ENSP00000406367	ADGRA2
ENSG00000140474	spleen	2.17	ENSP00000400312	ULK3
ENSG00000105327	spleen	2.17	ENSP00000404503	BBC3
ENSG00000158636	spleen	2.17	ENSP00000433205	EMSY
ENSG00000167642	spleen	2.17	ENSP00000301244	SPINT2
ENSG00000160360	spleen	2.17	ENSP00000392828	GPSM1
	spleen	2.17	ENSP00000289373	TMSB15A
ENSG00000152484	spleen	2.17	ENSP00000282344	USP12
ENSG00000106078	spleen	2.17	ENSP00000378912	COBL
ENSG00000166396	spleen	2.17	ENSP00000381101	SERPINB7
ENSG00000073737	spleen	2.17	ENSP00000389241	DHRS9
ENSG00000136213	spleen	2.16	ENSP00000481912	CHST12
ENSG00000163104	spleen	2.16	ENSP00000351947	SMARCAD1
ENSG00000131620	spleen	2.16	ENSP00000347454	ANO1
ENSG00000152954	spleen	2.16	ENSP00000367739	NRSN1
ENSG00000102575	spleen	2.16	ENSP00000218758	ACP5
ENSG00000172932	spleen	2.15	ENSP00000427130	ANKRD13D
ENSG00000108523	spleen	2.15	ENSP00000262482	RNF167
ENSG00000150893	spleen	2.15	ENSP00000280481	FREM2
ENSG00000104626	spleen	2.15	ENSP00000250263	ERI1
ENSG00000161956	spleen	2.15	ENSP00000314029	SENP3
ENSG00000109084	spleen	2.15	ENSP00000226230	TMEM97
ENSG00000197106	spleen	2.15	ENSP00000330199	SLC6A17
ENSG00000153006	spleen	2.15	ENSP00000427401	SREK1IP1
ENSG00000135521	spleen	2.15	ENSP00000356548	LTV1
ENSG00000164941	spleen	2.14	ENSP00000430338	INTS8
	spleen	2.14	ENSP00000325638	PRM3
ENSG00000108506	spleen	2.14	ENSP00000414237	INTS2
ENSG00000176435	spleen	2.13	ENSP00000353013	CLEC14A
ENSG00000069509	spleen	2.13	ENSP00000367284	FUNDC1
	spleen	2.13	ENSP00000441786	CXorf56
ENSG00000088356	spleen	2.13	ENSP00000202017	PDRG1
ENSG00000145214	spleen	2.12	ENSP00000273814	DGKQ
ENSG00000101938	spleen	2.12	ENSP00000361112	CHRDL1
ENSG00000157873	spleen	2.12	ENSP00000347948	TNFRSF14
ENSG00000086696	spleen	2.12	ENSP00000199936	HSD17B2
ENSG00000139163	spleen	2.12	ENSP00000500633	ETNK1
ENSG00000205476	spleen	2.11	ENSP00000369592	CCDC85C
ENSG00000244486	spleen	2.11	ENSP00000485276	SCARF2
ENSG00000107816	spleen	2.11	ENSP00000359240	LZTS2
ENSG00000138002	spleen	2.11	ENSP00000260570	IFT172
ENSG00000105376	spleen	2.1	ENSP00000221980	ICAM5
ENSG00000197641	spleen	2.1	ENSP00000269489	SERPINB13
ENSG00000137440	spleen	2.1	ENSP00000371770	FGFBP1
	spleen	2.1	ENSP00000352039	NLRC3
ENSG00000104611	spleen	2.1	ENSP00000265807	SH2D4A
ENSG00000250423	spleen	2.1	ENSP00000384670	KIAA1210
ENSG00000090402	spleen	2.1	ENSP00000264382	SI
ENSG00000147255	spleen	2.1	ENSP00000359940	IGSF1
ENSG00000213424	spleen	2.1	ENSP00000377616	KRT222
	spleen	2.09	ENSP00000334430	FAM9C
ENSG00000185838	spleen	2.09	ENSP00000331313	GNB1L
	spleen	2.09	ENSP00000344791	ZNF600
ENSG00000144290	spleen	2.09	ENSP00000393066	SLC4A10
ENSG00000139718	spleen	2.09	ENSP00000474253	SETD1B
ENSG00000071794	spleen	2.09	ENSP00000308944	HLTF
ENSG00000130475	spleen	2.09	ENSP00000473001	FCHO1
ENSG00000162980	spleen	2.08	ENSP00000295087	ARL5A
ENSG00000114698	spleen	2.08	ENSP00000347038	PLSCR4
ENSG00000188130	spleen	2.08	ENSP00000215659	MAPK12
	spleen	2.08	ENSP00000254998	NXT1
ENSG00000139631	spleen	2.07	ENSP00000267085	CSAD
ENSG00000070540	spleen	2.07	ENSP00000262139	WIPI1
	spleen	2.07	ENSP00000413445	KIAA1324L
	spleen	2.07	ENSP00000481824	MFRP
ENSG00000163629	spleen	2.07	ENSP00000394794	PTPN13
