ensg,ms_det,ms_abund,ms_present,ms_det_TDR1,ms_det_TDR4,ms_present_TDR1,ms_present_TDR4,ms_abund_TDR1,ms_abund_TDR4,ms_n_proteotypic,ms_n_sequences,soma_det,soma_abund,soma_present,soma_det_TDR1,soma_det_TDR4,soma_present_TDR1,soma_present_TDR4,soma_abund_TDR1,soma_abund_TDR4,olink_det,olink_abund,olink_present,olink_det_TDR1,olink_det_TDR4,olink_present_TDR1,olink_present_TDR4,olink_abund_TDR1,olink_abund_TDR4,arm,p_detect_intrinsic,p_detect_full,top_dark_reason,uniprot,tryptic_per_kda,n_tryptic_7_30,n_tm,is_secreted,has_signal,is_membrane,disorder_fraction_proxy,pep_n_unique,pep_frac_shared,pep_max_shared_genes,pep_n_clean,aff_present,aff_abund_z,zero_unique,mostly_shared,z_ab
ENSG00000211896,1.0,28.98863362102596,1,1.0,1.0,1,1,28.954306998199577,29.02296024385233,4.0,9.0,1.0,15.373305636294011,1,1.0,1.0,1,1,14.993520905602036,15.753090366985987,0.0,,0,0.0,0.0,0,0,,,Media,,,,P01857,0.3871,17.0,1.0,1.0,0.0,1.0,0.1386666666666666,0.0,1.0,4.0,0.0,1,1.940132775357994,1,1,1.940132775357994
ENSG00000101460,1.0,28.179663005305397,1,1.0,1.0,1,1,28.232548045495584,28.126777965115206,3.0,5.0,1.0,17.950044100625256,1,1.0,1.0,1,1,18.00042633586201,17.8996618653885,1.0,4.383722263468597,1,1.0,1.0,1,1,4.9876753075788836,3.77976921935831,Organoid,0.7614138777675916,0.6726093228494513,proteotypicity,Q9H492,0.2803,4.0,0.0,0.0,0.0,0.0,0.5104166666666666,2.0,0.5,2.0,0.0,1,1.9306193809169463,0,1,1.9306193809169463
ENSG00000160072,1.0,20.010225099285883,1,1.0,1.0,1,1,18.921615419148214,21.09883477942356,6.0,9.0,0.0,,0,0.0,0.0,0,0,,,1.0,8.20682556922219,1,1.0,1.0,1,1,8.47565426254572,7.937996875898657,Organoid,0.8821783955098421,0.9466852140178694,proteotypicity,Q5T9A4,0.4685,34.0,0.0,0.0,0.0,1.0,0.4414125200642054,11.0,0.6764705882352942,2.0,2.0,1,1.914515892415038,0,1,1.914515892415038
ENSG00000104388,1.0,26.343786574204863,1,1.0,1.0,1,1,26.41708807840705,26.270485070002678,9.0,9.0,1.0,15.291783160593962,1,1.0,1.0,1,1,15.409175678411312,15.17439064277661,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9077332050797108,0.973452655970023,proteotypicity,P61019,0.5521,13.0,0.0,0.0,0.0,0.0,0.213903743315508,6.0,0.5384615384615384,1.0,3.0,1,1.908799864564762,0,1,1.908799864564762
ENSG00000234278,0.0,,0,0.0,0.0,0,0,,,,,1.0,15.199393152036713,1,1.0,1.0,1,1,15.263395449906778,15.13539085416664,0.0,,0,0.0,0.0,0,0,,,Organoid,,,,P86478,0.086,2.0,0.0,0.0,0.0,0.0,0.1928934010152284,0.0,1.0,4.0,0.0,1,1.873290051210204,1,1,1.873290051210204
ENSG00000162374,0.5,25.800078957974684,0,1.0,0.0,1,0,25.800078957974687,,6.0,10.0,1.0,14.58356575762931,1,1.0,1.0,1,1,14.922468582269241,14.244662932989382,1.0,8.91048831208052,1,1.0,1.0,1,1,9.163748880452076,8.657227743708964,Media,0.3972590429338188,0.8020231200585922,proteotypicity,P26378,0.4717,20.0,0.0,0.0,0.0,0.0,0.0914127423822714,8.0,0.6,2.0,3.0,1,1.866091502813032,0,1,1.866091502813032
ENSG00000135486,1.0,28.957686808921977,1,1.0,1.0,1,1,29.197581874257338,28.717791743586616,1.0,24.0,1.0,15.16907827941497,1,1.0,1.0,1,1,15.676243029971975,14.661913528857962,0.0,,0,0.0,0.0,0,0,,,Media,0.9648427951801316,0.8970849073414414,proteotypicity,P09651,0.4646,18.0,0.0,0.0,0.0,0.0,0.2873563218390804,1.0,0.9444444444444444,5.0,1.0,1,1.8616386239024747,0,1,1.8616386239024747
ENSG00000171314,1.0,29.48471318387907,1,1.0,1.0,1,1,29.631655234696478,29.337771133061654,10.0,20.0,1.0,15.135655837345064,1,1.0,1.0,1,1,15.554695165864288,14.71661650882584,0.0,,0,0.0,0.0,0,0,,,Media,0.892665575020433,0.9597448034576826,proteotypicity,P18669,0.4513,13.0,0.0,1.0,0.0,0.0,0.3275109170305676,6.0,0.5384615384615384,2.0,2.0,1,1.8487928119116632,0,1,1.8487928119116632
ENSG00000105419,1.0,21.80655591730876,1,1.0,1.0,1,1,22.021292517779578,21.59181931683794,2.0,3.0,1.0,13.792744257288152,1,1.0,1.0,1,1,13.889970191547922,13.69551832302838,0.0,9.888612238686944,0,0.0,0.0,0,0,9.968455593580302,9.808768883793586,Organoid,0.4090133548575893,0.2611635481411679,proteotypicity,Q99687,0.2919,12.0,0.0,0.0,0.0,0.0,0.2535612535612536,4.0,0.6666666666666666,4.0,0.0,1,1.839963362104966,0,1,1.839963362104966
ENSG00000196507,1.0,22.988037083940537,1,1.0,1.0,1,1,22.976343711909742,22.99973045597133,3.0,5.0,1.0,15.109612770381068,1,1.0,1.0,1,1,15.144718925491478,15.07450661527066,0.0,,0,0.0,0.0,0,0,,,Organoid,0.823112056888924,0.8717779654760843,proteotypicity,Q969E4,0.5777,13.0,0.0,0.0,0.0,0.0,0.9034090909090908,3.0,0.7692307692307693,2.0,3.0,1,1.8387832398647168,0,1,1.8387832398647168
ENSG00000169629,0.0,,0,0.0,0.0,0,0,,,,,1.0,15.08119320965435,1,1.0,1.0,1,1,15.029864675908822,15.132521743399874,0.0,,0,0.0,0.0,0,0,,,Organoid,0.1894119521576955,0.4623686064607552,proteotypicity,O14715,0.4372,87.0,0.0,0.0,0.0,0.0,0.4014933946008041,3.0,0.9655172413793104,14.0,2.0,1,1.8278602698078525,0,1,1.8278602698078525
ENSG00000166913,1.0,26.385684448618427,1,1.0,1.0,1,1,26.569846346372834,26.20152255086403,6.0,6.0,1.0,15.079016756864736,1,1.0,1.0,1,1,15.17560123375615,14.982432279973319,0.0,,0,0.0,0.0,0,0,,,Media,0.8976288878807299,0.9171988876589238,proteotypicity,P31946,0.4985,14.0,0.0,0.0,0.0,0.0,0.3918918918918919,7.0,0.5,6.0,4.0,1,1.8270237569257661,0,1,1.8270237569257661
ENSG00000140941,0.0,,0,0.0,0.0,0,0,,,,,1.0,15.075556865047416,1,1.0,1.0,1,1,15.198396613816518,14.952717116278317,0.0,,0,0.0,0.0,0,0,,,Media,0.2904873716243933,0.612724153745769,proteotypicity,Q9GZQ8,0.2042,3.0,0.0,0.0,0.0,0.0,0.5104166666666666,0.0,1.0,2.0,0.0,1,1.8256939582323948,1,1,1.8256939582323948
ENSG00000013016,1.0,22.104732900183503,1,1.0,1.0,1,1,22.329918117469276,21.879547682897737,13.0,13.0,1.0,16.62467712031073,1,1.0,1.0,1,1,16.731888678384337,16.517465562237117,1.0,5.296182171140278,1,1.0,1.0,1,1,5.35818446122892,5.234179881051636,Organoid,0.9574735484489988,0.9882817924570504,proteotypicity,Q9NZN3,0.4599,28.0,0.0,0.0,0.0,1.0,0.4227005870841487,13.0,0.5357142857142857,2.0,6.0,1,1.793317369194984,0,1,1.793317369194984
ENSG00000079974,0.1,13.621410886162034,0,0.2,0.0,0,0,13.621410886162034,,1.0,1.0,1.0,14.831789181890167,1,1.0,1.0,1,1,14.983485305392588,14.680093058387746,1.0,7.815181057459396,1,1.0,1.0,1,1,7.694383364810413,7.9359787501083785,Organoid,0.787504150265987,0.7428085753432201,proteotypicity,Q9UNT1,0.4981,13.0,0.0,0.0,0.0,0.0,0.3039215686274509,2.0,0.8461538461538461,1.0,1.0,1,1.7728697329293,0,1,1.7728697329293
ENSG00000008128,1.0,16.711503351566023,1,1.0,1.0,1,1,16.75922401228381,16.663782690848233,3.0,3.0,0.0,,0,0.0,0.0,0,0,,,1.0,7.569604834342229,1,1.0,1.0,1,1,7.693230081664693,7.445979587019764,Organoid,0.9787425729975344,0.8635734026074855,proteotypicity,Q9UQ88,0.4159,38.0,0.0,0.0,0.0,0.0,0.5731225296442688,4.0,0.8947368421052632,2.0,3.0,1,1.7505445189036386,0,1,1.7505445189036386
ENSG00000139112,0.0,,0,0.0,0.0,0,0,,,1.0,1.0,1.0,14.864865314051272,1,1.0,1.0,1,1,14.88711470036768,14.842615927734863,0.0,,0,0.0,0.0,0,0,,,Media,0.7199276389741565,0.3898566338544985,proteotypicity,Q9H0R8,0.2136,3.0,0.0,0.0,0.0,0.0,0.4565217391304347,1.0,0.6666666666666666,2.0,1.0,1,1.7447153138087457,0,1,1.7447153138087457
ENSG00000167460,1.0,27.538128680703245,1,1.0,1.0,1,1,27.584218809117836,27.492038552288655,9.0,21.0,1.0,14.863906700399784,1,1.0,1.0,1,1,15.021610167116378,14.706203233683187,0.0,,0,0.0,0.0,0,0,,,Media,0.9329668925285174,0.9545761103267376,proteotypicity,P67936,0.4908,14.0,0.0,0.0,0.0,0.0,0.9865470852017936,5.0,0.6428571428571429,3.0,4.0,1,1.7443468736237622,0,1,1.7443468736237622
ENSG00000161970,0.0,,0,0.0,0.0,0,0,,,2.0,11.0,1.0,14.85180745156894,1,1.0,1.0,1,1,15.444537917459053,14.259076985678826,0.0,,0,0.0,0.0,0,0,,,Media,0.956835506738634,0.7720150142880081,proteotypicity,P61254,0.3477,6.0,0.0,0.0,0.0,0.0,0.7603305785123967,1.0,0.8333333333333334,1.0,1.0,1,1.739696564846624,0,1,1.739696564846624
ENSG00000230667,0.0,,0,0.0,0.0,0,0,,,,,1.0,14.846541929263331,1,1.0,1.0,1,1,14.849739776481403,14.843344082045258,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9315303797902836,0.9750455767413486,proteotypicity,P0DME0,0.2675,9.0,0.0,0.0,0.0,0.0,0.832089552238806,4.0,0.5555555555555556,1.0,4.0,1,1.7376727776730299,0,1,1.7376727776730299
ENSG00000150991,0.0,,0,0.0,0.0,0,0,,,,,1.0,14.70379638011515,1,1.0,1.0,1,1,14.712463118524145,14.695129641706156,0.0,,0,0.0,0.0,0,0,,,Organoid,0.5562924988639217,0.8454719696605718,proteotypicity,P0CG48,0.0519,4.0,0.0,0.0,0.0,1.0,0.6923076923076923,0.0,1.0,3.0,0.0,1,1.682808968408364,1,1,1.682808968408364
ENSG00000164508,0.0,,0,0.0,0.0,0,0,,,,,1.0,14.587410570536017,1,1.0,1.0,1,1,14.551323878208573,14.623497262863463,0.0,,0,0.0,0.0,0,0,,,Organoid,0.5975985491149547,0.5870879607944589,proteotypicity,Q96QV6,0.4215,6.0,0.0,0.0,0.0,0.0,0.2735849056603773,2.0,0.6666666666666666,14.0,1.0,1,1.6380764433246233,0,1,1.6380764433246233
ENSG00000198077,0.0,,0,0.0,0.0,0,0,,,,,1.0,14.567919836433214,1,1.0,1.0,1,1,14.49810422788658,14.637735444979842,0.0,,0,0.0,0.0,0,0,,,Organoid,0.971702904751616,0.7409787882470801,proteotypicity,P20853,0.514,29.0,0.0,0.0,0.0,1.0,0.2787234042553191,11.0,0.6206896551724138,2.0,6.0,1,1.630585240098844,0,1,1.630585240098844
ENSG00000204389,1.0,27.875620679134347,1,1.0,1.0,1,1,27.676013690061247,28.075227668207447,0.0,15.0,1.0,15.53973142871861,1,1.0,1.0,1,1,15.510922281825703,15.568540575611516,1.0,5.63546270087833,1,1.0,1.0,1,1,5.576194977752648,5.694730424004016,Organoid,0.9551444896478456,0.8781332377133354,proteotypicity,P0DMV8,0.4568,32.0,0.0,1.0,0.0,0.0,0.349025974025974,0.0,1.0,7.0,0.0,1,1.6284719073112512,1,1,1.6284719073112512
ENSG00000234745,1.0,22.52352542218628,1,1.0,1.0,1,1,22.444901265622214,22.602149578750335,6.0,7.0,1.0,14.5388362446915,1,1.0,1.0,1,1,14.581384049636355,14.496288439746644,0.0,,0,0.0,0.0,0,0,,,Organoid,0.834978110453977,0.9754112499319676,proteotypicity,P01889,0.3955,16.0,1.0,0.0,1.0,1.0,0.4012738853503185,8.0,0.5,4.0,5.0,1,1.6194070517800447,0,1,1.6194070517800447
ENSG00000100380,1.0,27.09221834877327,1,1.0,1.0,1,1,27.31788214680982,26.86655455073672,0.0,6.0,1.0,16.311523478191486,1,1.0,1.0,1,1,16.460295450733092,16.16275150564988,1.0,4.360015202649136,1,1.0,1.0,1,1,4.3673034663431185,4.352726938955152,Organoid,0.7227477106348551,0.8790270857193309,proteotypicity,P50502,0.3145,13.0,0.0,0.0,0.0,0.0,0.6231884057971014,0.0,1.0,2.0,0.0,1,1.6126890375318932,1,1,1.6126890375318932
ENSG00000152082,1.0,24.268919039198067,1,1.0,1.0,1,1,24.026802574367338,24.511035504028797,2.0,5.0,0.0,,0,0.0,0.0,0,0,,,1.0,7.014994809299509,1,1.0,1.0,1,1,7.015302240534133,7.014687378064885,Organoid,0.2912381729296566,0.654245373117871,proteotypicity,Q6NZ67,0.4314,7.0,0.0,0.0,0.0,0.0,0.1716417910447761,2.0,0.7142857142857143,1.0,1.0,1,1.6078307580487319,0,1,1.6078307580487319
ENSG00000141551,1.0,20.79285824100142,1,1.0,1.0,1,1,20.641560437365605,20.944156044637232,6.0,6.0,1.0,12.246069670161422,1,1.0,1.0,1,1,12.358815782956805,12.133323557366039,1.0,10.370227608887689,1,1.0,1.0,1,1,10.308343022894373,10.432112194881004,Organoid,0.734620325100971,0.8667114406550956,proteotypicity,P48730,0.4648,22.0,0.0,0.0,0.0,1.0,0.2736572890025575,9.0,0.5909090909090909,2.0,4.0,1,1.6046988597006107,0,1,1.6046988597006107
ENSG00000107643,1.0,24.491727143062423,1,1.0,1.0,1,1,24.765882575163864,24.217571710960975,8.0,17.0,1.0,14.461935252850694,1,1.0,1.0,1,1,14.792173213365057,14.13169729233633,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8007858190202942,0.908722382609272,proteotypicity,P45983,0.4141,20.0,0.0,0.0,0.0,0.0,0.1836228287841191,10.0,0.5,10.0,6.0,1,1.5898503939802422,0,1,1.5898503939802422
ENSG00000155366,1.0,23.43167564094016,1,1.0,1.0,1,1,22.980204736781218,23.883146545099088,1.0,1.0,1.0,14.269357770262085,1,1.0,1.0,1,1,14.067783213795783,14.470932326728382,1.0,7.151672213836173,1,1.0,1.0,1,1,6.82380768664135,7.479536741030996,Organoid,,,,P08134,0.3635,8.0,0.0,0.0,0.0,1.0,0.5180722891566265,2.0,0.75,2.0,1.0,1,1.5794173976513022,0,1,1.5794173976513022
ENSG00000115042,1.0,23.750842697833452,1,1.0,1.0,1,1,24.213745399259306,23.28793999640761,3.0,12.0,1.0,14.424203094236422,1,1.0,1.0,1,1,14.898890824820256,13.949515363652589,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8046008137253018,0.8673616698586909,proteotypicity,Q96GK7,0.2891,10.0,0.0,0.0,0.0,0.0,0.1067961165048543,2.0,0.8,1.0,1.0,1,1.5753481557969096,0,1,1.5753481557969096
ENSG00000175387,1.0,21.099860493679685,1,1.0,1.0,1,1,21.136977751047652,21.062743236311725,4.0,4.0,1.0,13.551701233955953,1,1.0,1.0,1,1,13.675635870140377,13.427766597771527,1.0,8.136457905843715,1,1.0,1.0,1,1,7.897929468610398,8.374986343077031,Organoid,0.7426952501300479,0.7393471377502124,proteotypicity,Q15796,0.325,17.0,0.0,0.0,0.0,0.0,0.090497737556561,7.0,0.5882352941176471,4.0,3.0,1,1.5682067322914603,0,1,1.5682067322914603
ENSG00000172531,1.0,25.7564675343602,1,1.0,1.0,1,1,25.73499456864849,25.777940500071907,7.0,10.0,1.0,14.392617191399427,1,1.0,1.0,1,1,14.453968134466212,14.331266248332643,0.0,,0,0.0,0.0,0,0,,,Organoid,0.7857622670082055,0.960882863841028,proteotypicity,P62136,0.4798,18.0,0.0,0.0,0.0,0.0,0.1967213114754098,4.0,0.7777777777777778,2.0,4.0,1,1.5632082119664912,0,1,1.5632082119664912
ENSG00000100320,1.0,22.949314627227363,1,1.0,1.0,1,1,23.08955988773884,22.80906936671589,3.0,11.0,1.0,14.391998249468331,1,1.0,1.0,1,1,14.671263236523965,14.1127332624127,0.0,,0,0.0,0.0,0,0,,,Organoid,0.5400938419552701,0.7738296240372415,proteotypicity,O43251,0.2659,11.0,0.0,0.0,0.0,0.0,0.1147540983606557,5.0,0.5454545454545454,2.0,3.0,1,1.5629703235541645,0,1,1.5629703235541645
ENSG00000134138,1.0,22.707473534574184,1,1.0,1.0,1,1,22.628827803231072,22.786119265917296,4.0,10.0,1.0,14.779493075365986,1,1.0,1.0,1,1,14.903620132900238,14.655366017831728,1.0,6.1677944935602,1,1.0,1.0,1,1,6.037217804816213,6.298371182304185,Organoid,0.4197259527922788,0.5772821214410205,proteotypicity,O14770,0.2317,12.0,0.0,0.0,0.0,0.0,0.1479028697571744,4.0,0.6666666666666666,4.0,2.0,1,1.550864812969658,0,1,1.550864812969658
ENSG00000173914,1.0,25.02021967199252,1,1.0,1.0,1,1,25.071567077220386,24.968872266764652,4.0,19.0,1.0,14.314818586340415,1,1.0,1.0,1,1,14.34864949826754,14.280987674413296,0.0,,0,0.0,0.0,0,0,,,Organoid,0.5283810777158596,0.8662662799882943,proteotypicity,Q9BQ04,0.4732,19.0,0.0,0.0,0.0,0.0,0.2656716417910448,5.0,0.7368421052631579,1.0,1.0,1,1.5333065593091193,0,1,1.5333065593091193
ENSG00000088256,1.0,24.26889458126348,1,1.0,1.0,1,1,24.32382105531368,24.213968107213283,8.0,11.0,1.0,14.306254452988007,1,1.0,1.0,1,1,14.413476784570008,14.19903212140601,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9343000562628572,0.9795723935764756,proteotypicity,P29992,0.4511,19.0,0.0,0.0,0.0,1.0,0.4328358208955223,9.0,0.5263157894736842,5.0,7.0,1,1.5300149612062885,0,1,1.5300149612062885
ENSG00000101335,1.0,25.65408747625522,1,1.0,1.0,1,1,25.915878766008507,25.392296186501934,3.0,9.0,1.0,14.304194775572748,1,1.0,1.0,1,1,14.449538327149043,14.158851223996454,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8966950341078014,0.9589609052787156,proteotypicity,P24844,0.4539,9.0,0.0,0.0,0.0,0.0,0.5986394557823129,4.0,0.5555555555555556,2.0,1.0,1,1.5292233305773,0,1,1.5292233305773
ENSG00000188486,1.0,34.01504309426758,1,1.0,1.0,1,1,33.96020674118585,34.06987944734931,3.0,11.0,1.0,14.301455796103642,1,1.0,1.0,1,1,14.24906623287813,14.353845359329148,0.0,,0,0.0,0.0,0,0,,,Organoid,0.7067237856967775,0.7302354108482493,proteotypicity,P16104,0.4622,7.0,0.0,0.0,0.0,0.0,0.2457627118644068,2.0,0.7142857142857143,14.0,2.0,1,1.5281706123099383,0,1,1.5281706123099383
ENSG00000112592,1.0,23.326118961691726,1,1.0,1.0,1,1,23.4644124397441,23.18782548363935,2.0,6.0,1.0,14.188109100182686,1,1.0,1.0,1,1,14.314969160049577,14.061249040315795,0.0,,0,0.0,0.0,0,0,,,Organoid,0.6166939223953828,0.5202490993615386,proteotypicity,P20226,0.2387,9.0,0.0,0.0,0.0,0.0,0.1079365079365079,2.0,0.7777777777777778,1.0,1.0,1,1.4846061611386305,0,1,1.4846061611386305
ENSG00000157349,1.0,20.009277269215705,1,1.0,1.0,1,1,20.38166787341556,19.63688666501585,2.0,2.0,1.0,13.260559538334864,1,1.0,1.0,1,1,13.329575963133824,13.191543113535904,1.0,7.853879377799939,1,1.0,1.0,1,1,7.808917869043482,7.898840886556397,Organoid,0.7387376372188025,0.8191522452444387,proteotypicity,Q9UMR2,0.4821,26.0,0.0,0.0,0.0,0.0,0.3193832599118942,4.0,0.8461538461538461,1.0,2.0,1,1.4759000903491026,0,1,1.4759000903491026
ENSG00000101608,0.0,,0,0.0,0.0,0,0,,,,,1.0,14.1565681276117,1,1.0,1.0,1,1,14.263725073353143,14.049411181870251,0.0,,0,0.0,0.0,0,0,,,Organoid,0.8565167084262768,0.8883542106525427,proteotypicity,P19105,0.4547,9.0,0.0,0.0,0.0,0.0,0.6054421768707483,1.0,0.8888888888888888,2.0,0.0,1,1.4724834861166567,0,1,1.4724834861166567
ENSG00000162385,1.0,26.78652881257456,1,1.0,1.0,1,1,26.62404065952854,26.94901696562057,0.0,12.0,1.0,14.141612433747738,1,1.0,1.0,1,1,13.99066633925751,14.292558528237967,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9021882119164178,0.9204731956984574,proteotypicity,P61326,0.5826,10.0,0.0,0.0,0.0,0.0,0.6065573770491803,1.0,0.9,1.0,0.0,1,1.4667353115468043,0,1,1.4667353115468043
ENSG00000078328,1.0,12.542179980863876,1,1.0,1.0,1,1,13.110911710913246,11.973448250814505,1.0,1.0,1.0,14.132714477224606,1,1.0,1.0,1,1,14.428086048022527,13.837342906426684,0.0,,0,0.0,0.0,0,0,,,Organoid,0.6080450837019026,0.668079561219418,proteotypicity,Q9NWB1,0.2337,10.0,0.0,0.0,0.0,0.0,0.1126005361930295,4.0,0.6,2.0,4.0,1,1.4633154095432495,0,1,1.4633154095432495
ENSG00000122852,0.0,,0,0.0,0.0,0,0,,,,,1.0,14.096031053145865,1,1.0,1.0,1,1,14.010735618278455,14.181326488013278,0.0,,0,0.0,0.0,0,0,,,Organoid,0.7930844023107791,0.6094329792343022,proteotypicity,Q8IWL2,0.343,9.0,0.0,1.0,1.0,0.0,0.088235294117647,0.0,1.0,1.0,0.0,1,1.4492162492272824,1,1,1.4492162492272824
ENSG00000115756,1.0,24.5650692307042,1,1.0,1.0,1,1,24.652372352360977,24.477766109047426,7.0,9.0,1.0,14.368024570282577,1,1.0,1.0,1,1,14.772799826447988,13.963249314117169,1.0,5.910308355663572,1,1.0,1.0,1,1,5.8019379276930785,6.018678783634066,Organoid,0.8631820123938085,0.961489608961975,proteotypicity,P37235,0.6723,15.0,0.0,0.0,0.0,0.0,0.4761904761904761,6.0,0.6,2.0,3.0,1,1.438662973999146,0,1,1.438662973999146
ENSG00000127955,1.0,23.31709000575321,1,1.0,1.0,1,1,23.34313787065013,23.2910421408563,8.0,8.0,1.0,14.049237125687364,1,1.0,1.0,1,1,14.030133098804773,14.068341152569957,0.0,,0,0.0,0.0,0,0,,,Organoid,0.9944516242582234,0.954442085175217,proteotypicity,P63096,0.3469,14.0,0.0,0.0,0.0,1.0,0.4133738601823708,7.0,0.5,10.0,3.0,1,1.4312311482826447,0,1,1.4312311482826447
ENSG00000278289,0.0,,0,0.0,0.0,0,0,,,,,1.0,14.019553690442876,1,1.0,1.0,1,1,13.932027458145768,14.107079922739981,0.0,,0,0.0,0.0,0,0,,,Organoid,0.041965809797825,0.1581848819917939,proteotypicity,P0DMU7,0.4239,9.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,1.0,8.0,0.0,1,1.4198224119732339,1,1,1.4198224119732339
ENSG00000116030,1.0,26.95214038794669,1,1.0,1.0,1,1,26.545766342787477,27.358514433105917,0.0,4.0,0.0,,0,0.0,0.0,0,0,,,1.0,6.218874443138956,1,1.0,1.0,1,1,5.892996898943097,6.544751987334817,Organoid,0.8699893551720644,0.9343453707650052,proteotypicity,P63165,0.3461,4.0,0.0,0.0,0.0,1.0,0.5972222222222222,2.0,0.5,1.0,0.0,1,1.4029708990167822,0,1,1.4029708990167822
ENSG00000078967,0.0,,0,0.0,0.0,0,0,,,,,1.0,13.962869277558443,1,1.0,1.0,1,1,14.135523493297367,13.790215061819524,0.0,,0,0.0,0.0,0,0,,,Organoid,0.2754079546740625,0.7857886307494101,proteotypicity,Q9Y2X8,0.2403,4.0,0.0,0.0,0.0,0.0,0.1463414634146341,2.0,0.5,3.0,1.0,1,1.398035933618362,0,1,1.398035933618362
ENSG00000197903,0.0,,0,0.0,0.0,0,0,,,,,1.0,13.952180232425436,1,1.0,1.0,1,1,13.879939236792357,14.02442122805852,0.0,,0,0.0,0.0,0,0,,,Organoid,0.2851739778755584,0.3716883026190949,proteotypicity,O60814,0.504,7.0,0.0,0.0,0.0,0.0,0.3366336633663366,0.0,1.0,15.0,0.0,1,1.3939276322604686,1,1,1.3939276322604686
ENSG00000143761,1.0,27.92488556363601,1,1.0,1.0,1,1,27.746633204590985,28.10313792268105,2.0,8.0,1.0,13.95179253925382,1,1.0,1.0,1,1,13.887743330158958,14.015841748348677,0.0,,0,0.0,0.0,0,0,,,Organoid,0.6598333992689743,0.9025923880953142,proteotypicity,P84077,0.4348,9.0,0.0,0.0,0.0,0.0,0.1923076923076923,1.0,0.8888888888888888,3.0,0.0,1,1.3937786235919134,0,1,1.3937786235919134
ENSG00000164032,1.0,30.181581723516068,1,1.0,1.0,1,1,30.194817857127834,30.168345589904295,0.0,5.0,1.0,13.93248228776308,1,1.0,1.0,1,1,13.814966748869484,14.049997826656673,0.0,,0,0.0,0.0,0,0,,,Organoid,0.3623468962711034,0.5124891369085414,proteotypicity,P0C0S5,0.3689,5.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.0,1.0,14.0,0.0,1,1.3863567882985346,1,1,1.3863567882985346
ENSG00000258102,1.0,27.07582882602913,1,1.0,1.0,1,1,27.203892911246385,26.947764740811873,0.0,1.0,1.0,15.870919649767853,1,1.0,1.0,1,1,15.968106444289798,15.773732855245905,0.0,3.172443902731062,0,0.0,0.0,0,0,3.211336886311737,3.1335509191503865,Organoid,0.4582316817497193,0.6303763218850419,proteotypicity,A6NCE7,0.2051,3.0,0.0,0.0,0.0,0.0,0.5104166666666666,0.0,1.0,2.0,0.0,1,1.3752221405375518,1,1,1.3752221405375518
ENSG00000182583,0.0,,0,0.0,0.0,0,0,,,,,1.0,13.708854410524742,1,1.0,1.0,1,1,13.723852014339807,13.693856806709679,0.0,,0,0.0,0.0,0,0,,,Organoid,0.3671647023836255,0.3250673707391072,proteotypicity,Q9H320,0.0897,2.0,0.0,0.0,0.0,0.0,0.7362637362637363,0.0,1.0,4.0,0.0,1,1.3004061069898651,1,1,1.3004061069898651
ENSG00000196459,0.0,,0,0.0,0.0,0,0,,,0.0,6.0,1.0,13.705510375455578,1,1.0,1.0,1,1,13.693029143652202,13.717991607258952,0.0,,0,0.0,0.0,0,0,,,Media,0.6410394905109458,0.635178700748903,proteotypicity,P0DI81,0.3649,6.0,0.0,0.0,0.0,0.0,0.1982758620689655,0.0,1.0,1.0,0.0,1,1.29912083747846,1,1,1.29912083747846
ENSG00000184270,1.0,28.35736546117882,1,1.0,1.0,1,1,27.976399194581433,28.738331727776206,1.0,2.0,1.0,13.70294445397128,1,1.0,1.0,1,1,13.681669486850234,13.724219421092329,0.0,,0,0.0,0.0,0,0,,,Organoid,0.6152088646038968,0.6682770558548126,proteotypicity,Q8IUE6,0.4287,6.0,0.0,0.0,0.0,0.0,0.2761904761904762,2.0,0.6666666666666666,14.0,2.0,1,1.298134633511032,0,1,1.298134633511032
ENSG00000101460,1.0,28.13038618638427,1,1.0,1.0,1,1,28.3410274660838,27.91974490668474,3.0,5.0,1.0,16.65550259641649,1,1.0,1.0,1,1,16.71874634887609,16.59225884395689,0.3,1.3042718795147883,0,0.2,0.4,0,0,1.3190629836578331,1.2894807753717437,Media,0.7614138777675916,0.6726093228494513,proteotypicity,Q9H492,0.2803,4.0,0.0,0.0,0.0,0.0,0.5104166666666666,2.0,0.5,2.0,0.0,1,1.2856365977462043,0,1,1.2856365977462043
ENSG00000274997,0.0,,0,0.0,0.0,0,0,,,,,1.0,13.653650433709275,1,1.0,1.0,1,1,13.596119068911415,13.711181798507138,0.0,,0,0.0,0.0,0,0,,,Organoid,0.1888968536857733,0.4118333871378687,proteotypicity,Q96KK5,0.3596,5.0,0.0,0.0,0.0,0.0,0.3009708737864077,0.0,1.0,14.0,0.0,1,1.2791886296483421,1,1,1.2791886296483421
