uniprot	pep_n_7_30	pep_n_unique	pep_frac_unique	pep_n_unique_mz	pep_n_clean	pep_clean_per_kda	pep_frac_met	pep_frac_cys	pep_frac_sequon	pep_frac_slow_cleave	pep_frac_ptm_site	pep_frac_disulfide	pep_gravy_mean	pep_frac_hydrophilic	pep_frac_hydrophobic	pep_max_shared_genes	pep_frac_shared	pep_max_gap	pep_coverage_7_30	pep_coverage_clean
A6NK89	21	21	1.0	21	13	0.2286140963547092	0.14285714285714285	0.2857142857142857	0.0	0.7142857142857143	0.0	0.0	-0.668927327689643	0.14285714285714285	0.0	0	0.0	57	0.5167652859960552	0.3136094674556213
A6NKB5	80	79	0.9875	78	36	0.15181751331743917	0.2625	0.3125	0.0875	0.55	0.075	0.0	-0.26298465331067783	0.1125	0.1125	2	0.0125	73	0.5577912962096396	0.2026204960224614
A6NKF2	14	13	0.9285714285714286	13	9	0.2043342040048048	0.14285714285714285	0.2857142857142857	0.0	0.5	0.0	0.0	-0.2902186184497109	0.07142857142857142	0.0	1	0.07142857142857142	44	0.5558252427184466	0.33737864077669905
A6NMY6	21	5	0.23809523809523808	5	4	0.10353352918646117	0.23809523809523808	0.09523809523809523	0.0	0.47619047619047616	0.0	0.0	-0.2400754471174639	0.047619047619047616	0.047619047619047616	1	0.7619047619047619	25	0.7315634218289085	0.17994100294985252
A6NMZ7	111	107	0.963963963963964	107	67	0.2712344666149626	0.21621621621621623	0.12612612612612611	0.09009009009009009	0.6936936936936937	0.018018018018018018	0.0	-0.2891384096388097	0.06306306306306306	0.04504504504504504	1	0.036036036036036036	42	0.6897923110914715	0.412726469288555
A6NNB3	7	7	1.0	7	4	0.27838719972047776	0.2857142857142857	0.2857142857142857	0.0	0.7142857142857143	0.2857142857142857	0.0	0.012737761771375216	0.14285714285714285	0.2857142857142857	0	0.0	30	0.8106060606060606	0.3181818181818182
A6NNM8	46	46	1.0	45	20	0.21370836863354414	0.32608695652173914	0.3695652173913043	0.10869565217391304	0.5	0.0	0.0	-0.4218838500088902	0.13043478260869565	0.021739130434782608	0	0.0	28	0.7693251533742331	0.27975460122699386
A6NNN8	13	13	1.0	13	4	0.08565415417927139	0.38461538461538464	0.46153846153846156	0.0	0.38461538461538464	0.0	0.0	0.537717425961353	0.07692307692307693	0.3076923076923077	0	0.0	56	0.535632183908046	0.14022988505747128
A6NNY8	22	16	0.7272727272727273	16	7	0.1411338384542698	0.22727272727272727	0.3181818181818182	0.0	0.6363636363636364	0.0	0.0	-0.32917825815639973	0.13636363636363635	0.09090909090909091	2	0.2727272727272727	60	0.7123287671232876	0.19863013698630136
A6NNZ2	16	6	0.375	6	1	0.020185462067078806	0.5	0.375	0.0625	0.5625	0.0	0.0	-0.07427724770463742	0.0	0.0	9	0.625	52	0.545045045045045	0.02702702702702703
A6PVC2	49	49	1.0	49	21	0.22194983461415832	0.24489795918367346	0.3673469387755102	0.0	0.40816326530612246	0.0	0.0	-0.17005164190393549	0.04081632653061224	0.061224489795918366	0	0.0	50	0.7152941176470589	0.30823529411764705
A6PVI3	10	9	0.9	9	4	0.2263270501705842	0.3	0.3	0.1	0.8	0.0	0.0	-0.7599963369963371	0.3	0.0	1	0.1	21	0.6928104575163399	0.1830065359477124
A6QL63	49	47	0.9591836734693877	47	18	0.1489982014330014	0.30612244897959184	0.32653061224489793	0.061224489795918366	0.30612244897959184	0.0	0.0	-0.057503195968136876	0.02040816326530612	0.0	1	0.04081632653061224	57	0.6829710144927537	0.1947463768115942
A7E2V4	71	71	1.0	67	34	0.17243737978517568	0.2535211267605634	0.2676056338028169	0.056338028169014086	0.4507042253521127	0.0	0.0	-0.29152147708063747	0.04225352112676056	0.056338028169014086	0	0.0	209	0.5715841045182363	0.261295590636908
A7E2Y1	105	97	0.9238095238095239	96	68	0.3012775713262318	0.2	0.08571428571428572	0.0380952380952381	0.580952380952381	0.0	0.0	-0.560871157182173	0.10476190476190476	0.009523809523809525	12	0.0761904761904762	53	0.6369137670196672	0.4074634392334846
A7KAX9	95	92	0.968421052631579	92	55	0.2387308984699433	0.25263157894736843	0.17894736842105263	0.07368421052631578	0.43157894736842106	0.0	0.0	-0.5571668626489563	0.1368421052631579	0.0	3	0.031578947368421054	68	0.6626736942980355	0.3344513655965501
A7MCY6	27	27	1.0	27	16	0.23647710617717727	0.037037037037037035	0.3333333333333333	0.037037037037037035	0.5925925925925926	0.0	0.0	-0.8523518005405243	0.07407407407407407	0.0	0	0.0	52	0.6211382113821138	0.36260162601626017
A7MD48	27	27	1.0	26	19	0.2772998232793943	0.1111111111111111	0.07407407407407407	0.1111111111111111	0.5185185185185185	0.0	0.0	-1.0179460659458406	0.2222222222222222	0.0	0	0.0	29	0.5548281505728314	0.353518821603928
A8CG34	28	7	0.25	7	4	0.031996042335292844	0.14285714285714285	0.17857142857142858	0.0	0.6071428571428571	0.0	0.0	-0.6213640347747491	0.17857142857142858	0.03571428571428571	2	0.75	191	0.33279088689991865	0.04231082180634662
A8K0Z3	17	2	0.11764705882352941	2	1	0.01988194210261249	0.23529411764705882	0.0	0.0	0.5882352941176471	0.0	0.0	-0.45339090628710005	0.058823529411764705	0.0	4	0.8823529411764706	72	0.4817204301075269	0.030107526881720432
A8K2U0	63	63	1.0	63	34	0.21117479301495712	0.2222222222222222	0.19047619047619047	0.09523809523809523	0.3968253968253968	0.06349206349206349	0.15873015873015872	-0.21378751970841212	0.047619047619047616	0.015873015873015872	0	0.0	72	0.5969738651994498	0.30398899587345257
A8K4G0	10	10	1.0	10	4	0.1764096375147678	0.4	0.2	0.1	0.5	0.0	0.2	-0.2873665845648605	0.1	0.1	0	0.0	29	0.6666666666666666	0.19402985074626866
A8K7I4	42	40	0.9523809523809523	40	24	0.2396092694590133	0.19047619047619047	0.19047619047619047	0.09523809523809523	0.5238095238095238	0.09523809523809523	0.0	-0.10062639183574516	0.023809523809523808	0.047619047619047616	1	0.047619047619047616	49	0.6214442013129103	0.29540481400437635
A8K830	2	2	1.0	2	1	0.03649705715578351	0.0	0.5	0.0	0.5	0.0	0.0	-0.6161111111111112	0.0	0.0	0	0.0	100	0.07569721115537849	0.0398406374501992
A8K8P3	59	59	1.0	59	38	0.2575039415149324	0.1694915254237288	0.2033898305084746	0.01694915254237288	0.5423728813559322	0.0	0.0	-0.5136843662171106	0.11864406779661017	0.03389830508474576	0	0.0	61	0.5515297906602254	0.34057971014492755
A8K8V0	23	23	1.0	23	10	0.2167375110330548	0.08695652173913043	0.43478260869565216	0.043478260869565216	0.6086956521739131	0.0	0.0	-0.5107524352143819	0.043478260869565216	0.0	0	0.0	46	0.725925925925926	0.2271604938271605
A8MPY1	14	14	1.0	14	7	0.12906521175568758	0.42857142857142855	0.21428571428571427	0.07142857142857142	0.2857142857142857	0.0	0.14285714285714285	0.32770112860856965	0.0	0.2857142857142857	0	0.0	51	0.4518201284796574	0.17558886509635974
A8MQ03	6	6	1.0	6	3	0.19604135815787865	0.16666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	-0.1987372812372813	0.16666666666666666	0.16666666666666666	0	0.0	48	0.6458333333333334	0.3472222222222222
A8MQ27	21	21	1.0	21	11	0.18570994774793423	0.09523809523809523	0.38095238095238093	0.0	0.42857142857142855	0.0	0.0	-0.14761748878179656	0.0	0.09523809523809523	0	0.0	69	0.5081081081081081	0.23603603603603604
A8MT69	7	7	1.0	7	5	0.5584191868490331	0.2857142857142857	0.0	0.0	0.5714285714285714	0.0	0.0	0.3794449598021027	0.0	0.2857142857142857	0	0.0	14	0.8271604938271605	0.5185185185185185
A8MTA8	15	15	1.0	15	10	0.32727366290766646	0.26666666666666666	0.2	0.06666666666666667	0.26666666666666666	0.0	0.0	-0.368583588673879	0.13333333333333333	0.0	0	0.0	30	0.8727272727272727	0.48363636363636364
A8MTJ3	17	11	0.6470588235294118	11	5	0.12397362023166293	0.35294117647058826	0.29411764705882354	0.058823529411764705	0.5882352941176471	0.0	0.0	-0.19322183728888767	0.058823529411764705	0.11764705882352941	10	0.35294117647058826	32	0.6694915254237288	0.1751412429378531
A8MTJ6	8	3	0.375	3	1	0.023095159686725514	0.25	0.25	0.25	0.625	0.0	0.0	-0.8649733709273183	0.125	0.0	2	0.625	103	0.24047619047619048	0.04523809523809524
A8MTQ0	6	6	1.0	6	4	0.14822656559003586	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	-1.2338198838198842	0.3333333333333333	0.0	0	0.0	70	0.2151394422310757	0.13545816733067728
A8MTZ0	5	5	1.0	5	1	0.09524254117805883	0.8	0.2	0.2	0.6	0.0	0.0	-0.9912112332112333	0.4	0.0	0	0.0	18	0.5978260869565217	0.07608695652173914
A8MUP2	6	6	1.0	6	3	0.1158619080111135	0.0	0.5	0.0	0.16666666666666666	0.0	0.0	0.05582583595741486	0.0	0.0	0	0.0	67	0.375	0.16666666666666666
A8MV65	10	10	1.0	10	3	0.08336577147141747	0.5	0.2	0.0	0.4	0.0	0.0	-0.8888330558330558	0.3	0.0	0	0.0	85	0.43558282208588955	0.1165644171779141
A8MVW5	16	16	1.0	16	7	0.1362559379104867	0.25	0.1875	0.375	0.4375	0.1875	0.125	-0.2138658029742589	0.0625	0.0625	0	0.0	40	0.5584415584415584	0.20346320346320346
A8MW92	51	50	0.9803921568627451	49	31	0.2697099589669282	0.21568627450980393	0.1568627450980392	0.0392156862745098	0.6274509803921569	0.0	0.0	-0.6156998354891376	0.17647058823529413	0.0784313725490196	1	0.0196078431372549	57	0.6499508357915438	0.415929203539823
A8MW95	21	21	1.0	21	12	0.24936126981941695	0.19047619047619047	0.2857142857142857	0.047619047619047616	0.47619047619047616	0.0	0.0	-0.31977230979764487	0.047619047619047616	0.047619047619047616	0	0.0	47	0.7238979118329466	0.3874709976798144
A8MW99	16	16	1.0	16	7	0.15910351695983146	0.25	0.25	0.1875	0.625	0.0	0.0	-0.11473076810852544	0.0625	0.0625	0	0.0	35	0.6753246753246753	0.2675324675324675
A8MXD5	11	11	1.0	11	4	0.12394281000990315	0.18181818181818182	0.36363636363636365	0.18181818181818182	0.6363636363636364	0.0	0.0	-0.3899607967789786	0.09090909090909091	0.09090909090909091	0	0.0	55	0.5	0.18275862068965518
A8MXV4	16	16	1.0	16	12	0.2843157460367226	0.125	0.125	0.0625	0.5	0.0	0.0	-0.23801107676213096	0.0	0.0625	0	0.0	37	0.7066666666666667	0.5173333333333333
A8MYU2	47	47	1.0	47	23	0.17766050627268223	0.2765957446808511	0.2765957446808511	0.10638297872340426	0.2978723404255319	0.0	0.0	0.04527906225801077	0.06382978723404255	0.1276595744680851	0	0.0	88	0.639686684073107	0.2523933855526545
A8MZ59	5	5	1.0	5	3	0.13426191325655906	0.4	0.0	0.2	0.6	0.0	0.0	-0.352146958304853	0.0	0.0	0	0.0	35	0.3888888888888889	0.23737373737373738
A8TX70	135	131	0.9703703703703703	131	72	0.24849550034983453	0.2740740740740741	0.16296296296296298	0.0962962962962963	0.6074074074074074	0.02962962962962963	0.0	-0.2777118755569569	0.05185185185185185	0.044444444444444446	1	0.02962962962962963	44	0.7112810707456979	0.3606118546845124
A9QM74	16	15	0.9375	15	6	0.10544454668588643	0.1875	0.4375	0.1875	0.5625	0.0	0.0	0.2505925035612535	0.0	0.1875	1	0.0625	41	0.4476744186046512	0.16085271317829458
A9UHW6	15	15	1.0	15	9	0.35423518381662733	0.2	0.3333333333333333	0.0	0.6	0.0	0.0	-0.19385939894299026	0.06666666666666667	0.06666666666666667	0	0.0	24	0.8198198198198198	0.4189189189189189
A9YTQ3	36	35	0.9722222222222222	34	17	0.22447826405574947	0.25	0.3333333333333333	0.027777777777777776	0.3333333333333333	0.0	0.0	-0.40567412962636884	0.1111111111111111	0.05555555555555555	1	0.027777777777777776	51	0.7044476327116213	0.2797704447632712
B0I1T2	53	51	0.9622641509433962	50	29	0.2492074004881242	0.20754716981132076	0.20754716981132076	0.03773584905660377	0.5283018867924528	0.0	0.0	-0.2634802272978136	0.09433962264150944	0.03773584905660377	1	0.03773584905660377	37	0.693516699410609	0.3840864440078585
B0L3A2	4	4	1.0	4	2	0.20680835194131295	0.25	0.25	0.25	0.75	0.0	0.0	-0.18093406593406597	0.0	0.0	0	0.0	25	0.788235294117647	0.3411764705882353
B0YJ81	8	8	1.0	8	5	0.15447879660374325	0.375	0.125	0.0	0.375	0.0	0.0	0.3821578957253399	0.0	0.25	0	0.0	34	0.5069444444444444	0.2986111111111111
B1AK53	27	27	1.0	27	14	0.1527130656086513	0.25925925925925924	0.2222222222222222	0.037037037037037035	0.4074074074074074	0.0	0.0	-0.6768701219165023	0.1111111111111111	0.0	0	0.0	52	0.4063231850117096	0.16510538641686182
B1AL88	20	19	0.95	19	12	0.23319135282065598	0.1	0.35	0.0	0.4	0.0	0.0	-1.0466635921445706	0.3	0.05	1	0.05	43	0.5611353711790393	0.27510917030567683
B2RTY4	140	136	0.9714285714285714	135	80	0.27348341200541715	0.2357142857142857	0.17857142857142858	0.05714285714285714	0.5714285714285714	0.0	0.0	-0.3739024832148414	0.10714285714285714	0.05	1	0.02857142857142857	46	0.6911302982731554	0.3512558869701727
B2RUY7	7	7	1.0	7	0	0.0	0.0	1.0	0.0	0.42857142857142855	0.0	0.0	-0.4587103685787896	0.0	0.0	0	0.0	49	0.5	0.0
B2RUZ4	3	3	1.0	3	2	0.2287428153675895	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	-0.15208333333333335	0.3333333333333333	0.3333333333333333	0	0.0	24	0.6666666666666666	0.5128205128205128
B2RXF5	25	23	0.92	23	10	0.21523164740313844	0.12	0.4	0.04	0.52	0.0	0.0	-0.2986424128159422	0.12	0.04	1	0.08	32	0.7417061611374408	0.2677725118483412
B2RXH2	16	12	0.75	12	7	0.12330924122786198	0.1875	0.25	0.125	0.375	0.0	0.0	-0.43869163897696506	0.0625	0.0625	3	0.25	45	0.4624505928853755	0.16600790513833993
B3KU38	30	1	0.03333333333333333	1	0	0.0	0.36666666666666664	0.16666666666666666	0.1	0.6	0.0	0.0	-0.9039657983342193	0.16666666666666666	0.0	2	0.9666666666666667	34	0.7104795737122558	0.0
B6A8C7	12	12	1.0	12	5	0.1698590034299399	0.25	0.25	0.25	0.5	0.08333333333333333	0.25	0.06456000635167301	0.0	0.25	0	0.0	34	0.7416974169741697	0.3062730627306273
B7U540	18	2	0.1111111111111111	2	0	0.0	0.2777777777777778	0.2222222222222222	0.0	0.5	0.0	0.0	-0.3312082707628685	0.05555555555555555	0.0	4	0.8888888888888888	39	0.6535796766743649	0.0
B7ZAQ6	21	0	0.0	0	0	0.0	0.42857142857142855	0.19047619047619047	0.09523809523809523	0.19047619047619047	0.09523809523809523	0.0	0.6964119932355226	0.0	0.42857142857142855	1	1.0	35	0.7802197802197802	0.0
B7ZBB8	16	16	1.0	16	8	0.21055481662797557	0.0625	0.4375	0.0625	0.375	0.0	0.0	-0.19282615770667247	0.0	0.0625	0	0.0	43	0.6815642458100558	0.32122905027932963
C0HME6	12	12	1.0	12	9	0.5714769057115918	0.08333333333333333	0.16666666666666666	0.0	0.5	0.0	0.0	-1.120227177792967	0.5	0.0	0	0.0	19	0.8986486486486487	0.668918918918919
C4AMC7	18	0	0.0	0	0	0.0	0.2222222222222222	0.0	0.0	0.5555555555555556	0.0	0.0	-0.44883744323940405	0.05555555555555555	0.0	4	1.0	72	0.4838012958963283	0.0
C9JE40	21	21	1.0	21	11	0.17907944208336316	0.2857142857142857	0.23809523809523808	0.0	0.5238095238095238	0.0	0.0	-0.37923063534905643	0.09523809523809523	0.047619047619047616	0	0.0	108	0.5451197053406999	0.27624309392265195
C9JLW8	7	7	1.0	7	6	0.5497721124177382	0.14285714285714285	0.0	0.0	0.7142857142857143	0.0	0.0	-0.5975262832405689	0.0	0.0	0	0.0	18	0.7422680412371134	0.6597938144329897
C9JR72	26	26	1.0	26	16	0.3235332766837128	0.07692307692307693	0.34615384615384615	0.038461538461538464	0.46153846153846156	0.0	0.0	0.18632802743737403	0.0	0.07692307692307693	0	0.0	33	0.8668122270742358	0.4432314410480349
C9JRZ8	20	11	0.55	11	5	0.1369344976875462	0.3	0.15	0.05	0.5	0.0	0.0	-0.14347741596638658	0.0	0.0	1	0.45	30	0.8164556962025317	0.17721518987341772
D3W0D1	5	5	1.0	5	0	0.0	0.4	0.6	0.4	0.4	0.4	0.0	-0.25153492484526974	0.0	0.0	0	0.0	66	0.40096618357487923	0.0
D6RGH6	17	17	1.0	17	8	0.19187502847221538	0.17647058823529413	0.35294117647058826	0.058823529411764705	0.5882352941176471	0.0	0.0	-0.37356075125424976	0.058823529411764705	0.0	0	0.0	73	0.5402597402597402	0.2675324675324675
E0CX11	1	1	1.0	1	0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.6103448275862069	0.0	0.0	0	0.0	29	0.6170212765957447	0.0
E9PQX1	4	4	1.0	4	2	0.1454683728634469	0.5	0.25	0.0	0.75	0.0	0.0	1.144883658008658	0.0	0.75	0	0.0	46	0.5172413793103449	0.16379310344827586
F5H094	29	0	0.0	0	0	0.0	0.41379310344827586	0.27586206896551724	0.2413793103448276	0.41379310344827586	0.13793103448275862	0.034482758620689655	0.29269500728484393	0.034482758620689655	0.3793103448275862	3	1.0	41	0.62882096069869	0.0
G2XKQ0	4	2	0.5	2	1	0.08681431349955525	0.25	0.0	0.0	0.25	0.0	0.0	-0.5038690476190476	0.0	0.0	1	0.5	31	0.43564356435643564	0.0891089108910891
H0YL14	7	7	1.0	7	3	0.1866525031893537	0.2857142857142857	0.42857142857142855	0.0	0.2857142857142857	0.0	0.0	0.7929024943310657	0.0	0.42857142857142855	0	0.0	30	0.8057553956834532	0.18705035971223022
H3BS89	9	9	1.0	9	4	0.11980800883038316	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4444444444444444	0.1111111111111111	0.0	-0.4030429601262935	0.0	0.1111111111111111	0	0.0	45	0.3979591836734694	0.16326530612244897
H3BV60	10	10	1.0	10	7	0.23212475531365198	0.0	0.3	0.1	0.5	0.0	0.2	-0.3255726904674273	0.0	0.0	0	0.0	54	0.4623287671232877	0.2465753424657534
K7EJ46	2	2	1.0	2	1	0.10819290011206154	0.5	0.0	0.0	0.0	0.0	0.0	0.09166666666666666	0.0	0.0	0	0.0	44	0.3253012048192771	0.10843373493975904
K9M1U5	10	10	1.0	10	5	0.25428997997179315	0.0	0.5	0.1	0.5	0.0	0.5	-0.07173570289359767	0.0	0.1	0	0.0	25	0.6033519553072626	0.33519553072625696
L0R8F8	4	4	1.0	4	4	0.47395732076177965	0.0	0.0	0.0	1.0	0.0	0.0	0.09419642857142849	0.0	0.0	0	0.0	8	0.44285714285714284	0.44285714285714284
M0R2J8	100	100	1.0	100	58	0.28932768963529487	0.23	0.24	0.03	0.48	0.0	0.0	-0.26661851451856505	0.1	0.02	0	0.0	40	0.6892877173303421	0.3763320246775098
M5A8F1	9	9	1.0	9	3	0.16559797296303766	0.1111111111111111	0.5555555555555556	0.0	0.4444444444444444	0.0	0.0	-0.6398629765296432	0.1111111111111111	0.0	0	0.0	29	0.60625	0.225
O00115	14	14	1.0	14	8	0.20224724621393997	0.21428571428571427	0.21428571428571427	0.14285714285714285	0.14285714285714285	0.07142857142857142	0.21428571428571427	-0.7084191403834261	0.07142857142857142	0.0	0	0.0	54	0.5444444444444444	0.29444444444444445
O00116	31	31	1.0	31	15	0.2058580325850055	0.16129032258064516	0.2903225806451613	0.0967741935483871	0.6774193548387096	0.0	0.0	-0.16695190936674728	0.06451612903225806	0.06451612903225806	0	0.0	27	0.7370820668693009	0.3541033434650456
O00124	15	15	1.0	15	8	0.2621056908230593	0.2	0.26666666666666666	0.0	0.8	0.0	0.0	-0.14959629437515656	0.06666666666666667	0.2	0	0.0	27	0.8148148148148148	0.4740740740740741
O00139	34	31	0.9117647058823529	31	18	0.2252685283531517	0.29411764705882354	0.14705882352941177	0.08823529411764706	0.5588235294117647	0.0	0.0	-0.29313546020315795	0.058823529411764705	0.029411764705882353	1	0.08823529411764706	38	0.5878186968838527	0.26062322946175637
O00141	20	20	1.0	20	11	0.22489707020630315	0.25	0.2	0.2	0.55	0.0	0.0	-0.03650582392753447	0.0	0.05	0	0.0	43	0.7076566125290024	0.35730858468677495
O00142	13	13	1.0	13	4	0.1290953986989786	0.46153846153846156	0.23076923076923078	0.07692307692307693	0.46153846153846156	0.0	0.0	-0.21016120631505253	0.07692307692307693	0.0	0	0.0	22	0.6830188679245283	0.17358490566037735
O00144	20	20	1.0	20	4	0.06208911451899994	0.5	0.55	0.1	0.4	0.1	0.2	-0.042439647372713704	0.05	0.15	0	0.0	60	0.505922165820643	0.05752961082910321
O00148	21	12	0.5714285714285714	12	3	0.0611023407574371	0.3333333333333333	0.2857142857142857	0.0	0.6666666666666666	0.0	0.0	-0.005788696127041986	0.047619047619047616	0.14285714285714285	1	0.42857142857142855	32	0.6276346604215457	0.11943793911007025
O00151	15	15	1.0	15	8	0.22191990328389308	0.13333333333333333	0.26666666666666666	0.13333333333333333	0.6	0.0	0.0	-0.37617550432024116	0.13333333333333333	0.06666666666666667	0	0.0	31	0.6717325227963525	0.3252279635258359
O00154	20	18	0.9	18	7	0.16758712258575398	0.35	0.35	0.0	0.5	0.0	0.0	-0.0766752910831858	0.15	0.1	1	0.1	45	0.6815789473684211	0.2236842105263158
O00155	14	14	1.0	14	8	0.2064325254380667	0.07142857142857142	0.42857142857142855	0.0	0.35714285714285715	0.0	0.07142857142857142	0.3913535274249561	0.07142857142857142	0.35714285714285715	0	0.0	67	0.48476454293628807	0.2188365650969529
O00159	57	55	0.9649122807017544	55	38	0.31248479670751095	0.12280701754385964	0.17543859649122806	0.03508771929824561	0.5614035087719298	0.0	0.0	-0.18574114816960072	0.03508771929824561	0.0	3	0.03508771929824561	47	0.6632173095014111	0.42521166509877706
O00160	58	49	0.8448275862068966	47	27	0.21640540303927863	0.2413793103448276	0.15517241379310345	0.05172413793103448	0.5344827586206896	0.0	0.0	-0.3334319183103421	0.017241379310344827	0.017241379310344827	3	0.15517241379310345	46	0.680327868852459	0.29326047358834245
O00161	12	12	1.0	12	6	0.2570745307686493	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.6666666666666666	0.0	0.0	-0.4779804263647142	0.0	0.0	0	0.0	24	0.7630331753554502	0.35545023696682465
O00165	15	15	1.0	15	13	0.41137868058526134	0.13333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	-1.0068668046928915	0.26666666666666666	0.0	0	0.0	32	0.7204301075268817	0.6451612903225806
O00167	17	16	0.9411764705882353	16	12	0.202719800344063	0.17647058823529413	0.17647058823529413	0.0	0.5882352941176471	0.0	0.0	-0.3417712924835944	0.17647058823529413	0.0	1	0.058823529411764705	132	0.41263940520446096	0.28066914498141265
O00168	1	1	1.0	1	1	0.09583605960408267	0.0	0.0	0.0	0.0	0.0	0.0	-1.9166666666666663	1.0	0.0	0	0.0	34	0.13043478260869565	0.13043478260869565
O00170	17	17	1.0	17	7	0.1859718120521291	0.35294117647058826	0.35294117647058826	0.0	0.5294117647058824	0.0	0.0	-0.17654721469873538	0.058823529411764705	0.058823529411764705	0	0.0	28	0.7151515151515152	0.25757575757575757
O00175	4	4	1.0	4	2	0.1523829851641694	0.0	0.5	0.25	0.25	0.25	0.0	-0.3555555555555555	0.0	0.0	0	0.0	40	0.2857142857142857	0.14285714285714285
O00178	28	27	0.9642857142857143	26	12	0.16572749703628933	0.35714285714285715	0.21428571428571427	0.14285714285714285	0.35714285714285715	0.0	0.0	0.09945804759035921	0.03571428571428571	0.03571428571428571	2	0.03571428571428571	45	0.6203288490284006	0.2571001494768311
O00180	8	8	1.0	8	2	0.05246794221224762	0.375	0.625	0.0	0.5	0.0	0.0	0.3274753389884968	0.0	0.25	0	0.0	64	0.43154761904761907	0.047619047619047616
