uniprot	pe	pe_text	length	mw_da	gravy	pI	n_tryptic_7_30	tryptic_per_kda	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	pep_frac_unique	pep_frac_shared	pep_max_shared_genes	pep_n_unique	pep_n_clean	pep_clean_per_kda	pep_coverage_clean	pep_frac_met	pep_frac_cys	pep_frac_sequon	pep_frac_slow_cleave	pep_gravy_mean	pep_frac_hydrophilic	pep_frac_hydrophobic	pep_max_gap	pep_coverage_7_30	ensg	y	p_seq
A4D161	1	Evidence at protein level	298	33082.59086499998	-0.4570469798657721	6.74	13	0.39295592213587677	0.050335570469798654	0.24161073825503357	0.0738255033557047	0.07046979865771812	0.087248322147651	1	0.0	1.0	0.0	0	13	6	0.1814825100792019	0.3389261744966443	0.1538461538461538	0.3846153846153846	0.0769230769230769	0.3076923076923077	-0.3786260025025208	0.0769230769230769	0.0	31	0.7281879194630873	ENSG00000188732	1.0	0.6956585214712703
A4D1B5	1	Evidence at protein level	854	97801.49876500019	-0.11709601873536345	6.85	37	0.37831731074903563	0.02576112412177986	0.20140515222482436	0.03395784543325527	0.04449648711943794	0.09601873536299765	4	0.0	1.0	0.0	0	37	19	0.1943955740769382	0.2248243559718969	0.2432432432432432	0.2432432432432432	0.054054054054054	0.5675675675675675	-0.2158681558681559	0.054054054054054	0.054054054054054	67	0.5585480093676815			0.8080466922611443
A4D1E9	1	Evidence at protein level	387	42932.884764999966	-0.24211886304909577	9.55	25	0.5823042205722143	0.012919896640826873	0.2454780361757106	0.041343669250646	0.09043927648578812	0.06459948320413436	0	0.0	1.0	0.0	0	25	15	0.3496045401525241	0.4496124031007752	0.28	0.12	0.0	0.48	-0.025965421128579	0.04	0.08	28	0.8062015503875969	ENSG00000105793	1.0	0.9255427863908939
A4D1P6	1	Evidence at protein level	747	83344.39756500024	-0.41967871485943653	6.56	39	0.4679378715238049	0.0214190093708166	0.23025435073627845	0.0535475234270415	0.06827309236947791	0.08433734939759036	2	0.0	1.0	0.0	0	39	24	0.2881438338790131	0.3868808567603748	0.2564102564102564	0.2051282051282051	0.0256410256410256	0.4871794871794871	-0.3980762198833219	0.0512820512820512	0.0256410256410256	36	0.6653279785809906			0.906620566161865
A4D1T9	1	Evidence at protein level	235	26444.661365000014	-0.25370370370370354	9.18	10	0.3781481586009333	0.027777777777777776	0.20833333333333334	0.06481481481481481	0.06018518518518518	0.08333333333333333	1	0.0	1.0	0.0	0	10	3	0.1135177861517871	0.1489361702127659	0.5	0.2	0.1	0.6	0.0061425339366515	0.0	0.1	31	0.6085106382978723	ENSG00000165076	0.0	0.6003873363000916
A4D256	1	Evidence at protein level	447	51613.9544649999	-0.32684563758389307	8.15	20	0.38749210765399233	0.026845637583892617	0.2371364653243848	0.040268456375838924	0.05592841163310962	0.12304250559284116	2	0.0	0.4	0.6	1	8	6	0.1163221009239689	0.1387024608501118	0.25	0.3	0.05	0.45	-0.2976563395754573	0.05	0.1	38	0.610738255033557			0.7496615623622711
A4D2B0	1	Evidence at protein level	266	27202.309765	-0.12593984962406016	4.48	10	0.36761584168365563	0.007518796992481203	0.19548872180451127	0.09022556390977443	0.15789473684210525	0.03759398496240601	0	0.0	1.0	0.0	0	10	10	0.3678393648648223	0.6127819548872181	0.0	0.0	0.0	0.6	-0.3387546959952399	0.1	0.1	53	0.6127819548872181			0.6366926403682405
A4D2P6	1	Evidence at protein level	1211	132276.42956500078	-0.43179190751445234	7.43	53	0.4006760703648698	0.01568951279933939	0.2336911643270025	0.10404624277456648	0.07184145334434351	0.05945499587118084	6	0.015939597315436243	1.0	0.0	0	53	33	0.2496338616312402	0.3666391412056152	0.2264150943396226	0.1320754716981132	0.0377358490566037	0.5283018867924528	-0.2503738254580855	0.0566037735849056	0.0	54	0.6218001651527663			0.8684702124737739
A4GXA9	1	Evidence at protein level	379	41177.85446499998	-0.23430079155672875	6.18	18	0.4371281659489931	0.023746701846965697	0.23482849604221637	0.08179419525065963	0.07387862796833773	0.052770448548812667	0	0.0	1.0	0.0	0	18	10	0.2430001982128072	0.2823218997361477	0.1111111111111111	0.3888888888888889	0.0	0.4444444444444444	-0.2256665863422043	0.1111111111111111	0.0555555555555555	65	0.58311345646438			0.7340226139439278
A4UGR9	1	Evidence at protein level	3374	382299.63356500503	-0.8383817427385912	6.32	190	0.49699236755269605	0.00948429164196799	0.2972732661529342	0.05127445168938945	0.043272080616478956	0.054534676941315946	26	0.0014903129657228018	0.9894736842105264	0.0105263157894736	1	188	114	0.2983799002569937	0.3767042086544161	0.2421052631578947	0.1157894736842105	0.0736842105263157	0.5578947368421052	-0.7128359895551954	0.1210526315789473	0.0	53	0.7068761114404268	ENSG00000163092	1.0	0.9613714940975723
A5A3E0	1	Evidence at protein level	1075	121444.5218650005	-0.679441860465118	6.13	54	0.44464747500119595	0.026976744186046512	0.28186046511627905	0.04093023255813953	0.0641860465116279	0.05767441860465116	7	0.0	0.0925925925925925	0.9074074074074074	11	5	2	0.0164789855806363	0.0241860465116279	0.4259259259259259	0.1851851851851851	0.1111111111111111	0.5740740740740741	-0.5951102310381786	0.2037037037037037	0.0185185185185185	40	0.706046511627907			0.366407637237212
A5D8T8	1	Evidence at protein level	446	49602.404464999985	-0.3059523809523812	8.1	21	0.4233665731833189	0.06666666666666667	0.18095238095238095	0.04047619047619048	0.08095238095238096	0.10714285714285714	2	0.0	0.0476190476190476	0.9523809523809524	2	1	0	0.0	0.0	0.1428571428571428	0.6190476190476191	0.0952380952380952	0.1428571428571428	-0.174140070169482	0.0	0.0	40	0.625560538116592			0.597345930819243
A5D8V6	1	Evidence at protein level	355	38658.9560649999	-0.6721126760563375	4.89	7	0.18107059042749188	0.0028169014084507044	0.19436619718309858	0.2	0.07887323943661972	0.07042253521126761	4	0.03273809523809524	1.0	0.0	0	7	2	0.0517670230221726	0.0647887323943662	0.7142857142857143	0.0	0.1428571428571428	0.7142857142857143	-0.4863112078615511	0.0	0.0	92	0.2929577464788732	ENSG00000167987	1.0	0.8016198491609452
A5D8V7	1	Evidence at protein level	595	69139.50966499996	-0.9354621848739467	9.67	33	0.47729583504271467	0.005042016806722689	0.34285714285714286	0.020168067226890758	0.03529411764705882	0.040336134453781515	1	0.0	1.0	0.0	0	33	27	0.3907535557263678	0.534453781512605	0.1818181818181818	0.0606060606060606	0.0	0.5151515151515151	-0.5671157489532807	0.0606060606060606	0.0303030303030303	20	0.6554621848739496			0.8651748996494182
A5D8W1	1	Evidence at protein level	941	105883.13026500039	-0.13921360255047843	7.17	48	0.4533300052602088	0.023379383634431455	0.2507970244420829	0.036131774707757705	0.04994686503719448	0.06907545164718384	4	0.0	1.0	0.0	0	48	25	0.2362599059672027	0.2763018065887354	0.25	0.3125	0.0416666666666666	0.5625	0.0655631846169996	0.0208333333333333	0.0833333333333333	39	0.7162592986184909			0.9140252213751621
A5LHX3	1	Evidence at protein level	300	32530.429264999973	-0.26573705179282875	5.98	16	0.4918471831300014	0.03187250996015936	0.2151394422310757	0.04780876494023904	0.08366533864541832	0.0796812749003984	0	0.0	1.0	0.0	0	16	8	0.2460796005765261	0.39	0.1875	0.3125	0.0	0.5	-0.1734338057775558	0.0	0.0	24	0.74			0.8617954455842578
A5PKW4	1	Evidence at protein level	1024	109542.80016500062	-0.5987304687499982	6.86	42	0.38341178002330434	0.0107421875	0.23828125	0.115234375	0.0927734375	0.060546875	0	0.006965174129353234	1.0	0.0	0	42	29	0.2649000206624755	0.3359375	0.2142857142857142	0.0952380952380952	0.0	0.4523809523809524	-0.3721367003159719	0.0714285714285714	0.0	71	0.5			0.8674690638891811
A5PLL7	1	Evidence at protein level	270	31134.97166500001	-0.04000000000000005	6.82	11	0.35330046605969817	0.02962962962962963	0.1962962962962963	0.05185185185185185	0.06666666666666667	0.11851851851851852	0	0.0	1.0	0.0	0	11	7	0.2249725702579382	0.2777777777777778	0.1818181818181818	0.3636363636363636	0.0	0.5454545454545454	-0.2050812033815987	0.0	0.0909090909090909	42	0.6370370370370371			0.7229118885790192
A5PLN9	1	Evidence at protein level	417	46523.525064999965	-0.0980815347721823	5.3	20	0.4298900389009036	0.02877697841726619	0.21103117505995203	0.0407673860911271	0.050359712230215826	0.06954436450839328	5	0.0	1.0	0.0	0	20	5	0.1075419829738248	0.1007194244604316	0.3	0.5	0.15	0.4	-0.1850798248592366	0.0	0.05	48	0.6834532374100719	ENSG00000113597	1.0	0.7087127156222724
A5X5Y0	1	Evidence at protein level	456	51437.89526499991	0.1359628770301622	6.43	12	0.2332910384100651	0.02088167053364269	0.16241299303944315	0.06728538283062645	0.05568445475638051	0.10208816705336426	4	0.0	0.75	0.25	2	9	5	0.0972680754180715	0.1776315789473684	0.3333333333333333	0.25	0.0	0.5833333333333334	0.0715145623269888	0.0	0.1666666666666666	63	0.4320175438596491	ENSG00000186038	0.0	0.5999738245616693
A5YKK6	1	Evidence at protein level	2376	266938.87256500294	-0.1571548821548809	7.1	120	0.44954112095749	0.017255892255892257	0.19696969696969696	0.05976430976430976	0.0484006734006734	0.0787037037037037	14	0.0033941450997030122	1.0	0.0	0	120	62	0.2324117735095148	0.2954545454545454	0.3666666666666666	0.1666666666666666	0.0833333333333333	0.4583333333333333	-0.0632204196815172	0.05	0.05	66	0.6645622895622896	ENSG00000125107	1.0	0.9113850841053278
A5YM72	1	Evidence at protein level	827	88484.42246500026	0.12466747279322817	6.16	35	0.3955498496228999	0.03143893591293833	0.20435308343409916	0.06529625151148731	0.10157194679564692	0.053204353083434096	0	0.0024752475247524753	0.9714285714285714	0.0285714285714285	1	34	20	0.2261730524489733	0.2914147521160822	0.1714285714285714	0.2857142857142857	0.0	0.4	0.2959608442322359	0.0285714285714285	0.2	46	0.558645707376058	ENSG00000172508	1.0	0.8000392520112618
A6BM72	1	Evidence at protein level	1044	110843.71136500055	-0.32399999999999984	6.18	22	0.1984776558731018	0.1424390243902439	0.14536585365853658	0.08097560975609756	0.12195121951219512	0.0721951219512195	11	0.0	1.0	0.0	0	22	3	0.0270840848636486	0.0325670498084291	0.3181818181818182	0.6363636363636364	0.0454545454545454	0.3636363636363636	-0.3532178735661937	0.0454545454545454	0.0454545454545454	121	0.2873563218390804			0.5786391416201121
A6H8Y1	1	Evidence at protein level	2624	293885.13756500377	-0.9605564024390245	4.77	125	0.4253362420287468	0.011051829268292682	0.33384146341463417	0.0625	0.04496951219512195	0.028201219512195123	24	0.00038387715930902113	1.0	0.0	0	125	70	0.2383341334423359	0.3250762195121951	0.24	0.152	0.136	0.728	-0.8281027645285349	0.224	0.04	84	0.6265243902439024			0.9437298019153494
A6H8Z2	1	Evidence at protein level	402	45394.255464999995	-0.7758706467661677	5.4	18	0.39652594399038904	0.0472636815920398	0.2562189054726368	0.0845771144278607	0.04228855721393035	0.06716417910447761	0	0.0	1.0	0.0	0	18	9	0.1983889771048116	0.3184079601990049	0.1111111111111111	0.4444444444444444	0.0	0.6666666666666666	-0.5281473499361431	0.1666666666666666	0.0	81	0.6716417910447762	ENSG00000204930	0.0	0.6288872602171655
A6NC98	1	Evidence at protein level	1476	164809.1238650009	-0.82906504065041	4.79	80	0.48541001932350486	0.005420054200542005	0.31775067750677505	0.05894308943089431	0.07384823848238482	0.02032520325203252	0	0.0013726835964310226	1.0	0.0	0	80	67	0.4067757699289771	0.5338753387533876	0.1	0.0625	0.0	0.7	-0.6804271967927155	0.15	0.0125	68	0.6233062330623306	ENSG00000168071	1.0	0.9743263354275629
A6NCS4	1	Evidence at protein level	301	32121.239964999975	-0.6518272425249165	10.31	12	0.37358458182422194	0.019933554817275746	0.21262458471760798	0.10963455149501661	0.12624584717607973	0.06312292358803986	1	0.0	0.8333333333333334	0.1666666666666666	7	10	6	0.1869084289289833	0.2425249169435216	0.25	0.1666666666666666	0.0	0.9166666666666666	-0.2210099902534113	0.0	0.0833333333333333	84	0.5049833887043189			0.42117076102092116
A6ND01	1	Evidence at protein level	250	28671.86256499999	-0.5272727272727273	6.73	7	0.24414179525766025	0.07655502392344497	0.21052631578947367	0.08133971291866028	0.06698564593301436	0.11961722488038277	1	0.0	1.0	0.0	0	7	4	0.1396039017212108	0.152	0.0	0.4285714285714285	0.0	0.7142857142857143	-0.8511099176512712	0.2857142857142857	0.0	37	0.344			0.5875577500886061
A6ND36	1	Evidence at protein level	823	90834.97986500003	-0.6997566909975665	6.35	41	0.4513679648625965	0.006082725060827251	0.25790754257907544	0.10462287104622871	0.07664233576642336	0.06204379562043796	1	0.0	1.0	0.0	0	41	27	0.2974265237646235	0.4034021871202916	0.2682926829268293	0.073170731707317	0.024390243902439	0.6341463414634146	-0.4133679449453575	0.073170731707317	0.048780487804878	46	0.6038882138517618			0.9022010771833079
A6NDB9	1	Evidence at protein level	673	71695.47866499984	-0.9453731343283589	4.2	29	0.40448854711611215	0.008955223880597015	0.33134328358208953	0.08656716417910448	0.12835820895522387	0.019402985074626865	0	0.0030721966205837174	1.0	0.0	0	29	21	0.2930822455148834	0.399702823179792	0.2068965517241379	0.0689655172413793	0.0	0.7586206896551724	-0.7793317561312976	0.2413793103448276	0.0	74	0.62555720653789	ENSG00000187867	1.0	0.9269807905099706
A6NDG6	1	Evidence at protein level	321	34006.05976499999	0.023364485981308417	5.92	18	0.529317425317417	0.024922118380062305	0.21806853582554517	0.059190031152647975	0.10903426791277258	0.06230529595015576	2	0.0	1.0	0.0	0	18	5	0.1471258618654211	0.1651090342679127	0.3333333333333333	0.3888888888888889	0.0555555555555555	0.2777777777777778	0.058952945075666	0.0555555555555555	0.0555555555555555	46	0.7414330218068536	ENSG00000184207	1.0	0.8411976882026654
A6NDV4	1	Evidence at protein level	472	51940.6594649999	0.3256355932203391	8.02	15	0.2887910965032648	0.0423728813559322	0.13771186440677965	0.07415254237288135	0.07838983050847458	0.10805084745762712	3	0.0	1.0	0.0	0	15	4	0.0770618459458364	0.1334745762711864	0.1333333333333333	0.4666666666666667	0.2	0.4666666666666667	0.193137306133573	0.0	0.1333333333333333	58	0.559322033898305	ENSG00000137103	0.0	0.5035200217370093
A6NED2	1	Evidence at protein level	376	40078.93196499992	-0.25132978723404265	4.95	19	0.4740645288799685	0.018617021276595744	0.2127659574468085	0.061170212765957445	0.13031914893617022	0.08244680851063829	1	0.0	1.0	0.0	0	19	15	0.3744946053087032	0.5638297872340425	0.0526315789473684	0.2105263157894736	0.0	0.3157894736842105	-0.248073995461807	0.0526315789473684	0.0526315789473684	45	0.7127659574468085	ENSG00000166965	1.0	0.7592323268295832
A6NEM1	1	Evidence at protein level	432	49192.74706500001	-1.055787037037035	4.77	18	0.36590759967553754	0.011574074074074073	0.33101851851851855	0.05092592592592592	0.06944444444444445	0.034722222222222224	4	0.1016949152542373	0.1666666666666666	0.8333333333333334	8	3	0	0.0	0.0	0.2222222222222222	0.1111111111111111	0.1666666666666666	0.7777777777777778	-0.8725571114896673	0.2777777777777778	0.0555555555555555	59	0.4652777777777778			0.40464141873457665
A6NER3	1	Evidence at protein level	117	12896.741565000004	-1.5529914529914537	3.84	1	0.07753896555652967	0.02564102564102564	0.3076923076923077	0.1623931623931624	0.10256410256410256	0.05128205128205128	0	0.0	0.0	1.0	13	0	0	0.0	0.0	0.0	0.0	0.0	1.0	-2.442857142857143	1.0	0.0	56	0.0598290598290598	ENSG00000224659	0.0	0.030141327182538955
A6NFA1	1	Evidence at protein level	517	57421.151465	-0.5372591006423977	6.46	12	0.20898222508328446	0.010706638115631691	0.2012847965738758	0.1006423982869379	0.04925053533190578	0.08565310492505353	4	0.0	0.8333333333333334	0.1666666666666666	1	10	7	0.1219827824381432	0.1547388781431334	0.1666666666666666	0.0833333333333333	0.0833333333333333	0.5	-0.2869234625668449	0.0833333333333333	0.0833333333333333	80	0.3017408123791102	ENSG00000269113	0.0	0.6822523996309994
A6NFQ2	1	Evidence at protein level	919	100906.05436500015	-0.09455930359085986	7.17	31	0.307216451927314	0.02720348204570185	0.18063112078346028	0.06964091403699674	0.08596300326441784	0.08269858541893363	1	0.0	1.0	0.0	0	31	16	0.1586649200767349	0.2274211099020674	0.3225806451612903	0.2903225806451613	0.0	0.6129032258064516	-0.0694391393804993	0.0	0.064516129032258	85	0.529923830250272			0.767026401828122
A6NFX1	1	Evidence at protein level	504	53743.03646499992	0.5170634920634922	8.93	11	0.20467767963136463	0.027777777777777776	0.11507936507936507	0.07936507936507936	0.07539682539682539	0.10119047619047619	1	0.0	0.9090909090909092	0.0909090909090909	1	10	5	0.0930958825532581	0.1726190476190476	0.3636363636363636	0.2727272727272727	0.0	0.2727272727272727	0.243630450647692	0.0	0.1818181818181818	59	0.4067460317460317	ENSG00000205639	0.0	0.36567250202223556
A6NFY7	1	Evidence at protein level	115	12806.402665000007	-0.9947826086956525	11.89	6	0.4685156446312628	0.008695652173913044	0.2956521739130435	0.08695652173913043	0.12173913043478261	0.043478260869565216	0	0.0	1.0	0.0	0	6	4	0.3125331464841833	0.3304347826086956	0.1666666666666666	0.1666666666666666	0.0	0.1666666666666666	-0.9152380952380952	0.1666666666666666	0.0	20	0.6260869565217392			0.755527185317344
A6NGG8	1	Evidence at protein level	1288	139655.33186500086	-0.8158508158508174	8.14	65	0.46543156735922453	0.023310023310023312	0.2261072261072261	0.11888111888111888	0.06216006216006216	0.04040404040404041	12	0.0	1.0	0.0	0	65	36	0.257937762975458	0.343944099378882	0.1692307692307692	0.3230769230769231	0.0923076923076923	0.5230769230769231	-0.7157270383957867	0.1692307692307692	0.0307692307692307	50	0.6940993788819876			0.8224344623026045
A6NGQ2	1	Evidence at protein level	149	17169.754865000014	-0.43825503355704704	7.16	7	0.4076936482226239	0.006711409395973154	0.26174496644295303	0.09395973154362416	0.03355704697986577	0.0738255033557047	0	0.0	1.0	0.0	0	7	5	0.2913934967104084	0.4429530201342282	0.2857142857142857	0.1428571428571428	0.0	0.5714285714285714	-0.3477540713254999	0.0	0.0	34	0.5973154362416108			0.8020314733116833
A6NGU5	5	Uncertain	568	61501.57206499996	0.05763157894736803	7.85	18	0.292675445450014	0.015789473684210527	0.20789473684210527	0.04473684210526316	0.07631578947368421	0.07631578947368421	6	0.00554016620498615	0.0	1.0	2	0	0	0.0	0.0	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.4444444444444444	0.076275720164609	0.1111111111111111	0.1111111111111111	52	0.3732394366197183			0.6479331857876975
A6NHQ2	1	Evidence at protein level	334	34803.34546500001	-0.41231231231231286	10.95	18	0.5171916595805912	0.003003003003003003	0.23123123123123124	0.036036036036036036	0.2012012012012012	0.06006006006006006	0	0.2070063694267516	0.7777777777777778	0.2222222222222222	2	14	9	0.2587535987832181	0.3233532934131736	0.1666666666666666	0.0555555555555555	0.0	0.2777777777777778	-0.107061211778704	0.0555555555555555	0.0	33	0.6676646706586826			0.9117589999887036
A6NHR9	1	Evidence at protein level	2005	226373.5738650021	-0.40763473053892235	7.32	104	0.459417582292624	0.014970059880239521	0.2624750499001996	0.0593812375249501	0.06187624750499002	0.07784431137724551	11	0.0	1.0	0.0	0	104	61	0.2696358050330603	0.3446384039900249	0.173076923076923	0.2115384615384615	0.0673076923076923	0.625	-0.3106335230216362	0.0384615384615384	0.0	48	0.6448877805486284	ENSG00000101596	1.0	0.9303344520934571
A6NHX0	1	Evidence at protein level	329	36056.39616499997	0.2079027355623098	4.8	13	0.36054629365924074	0.0121580547112462	0.17933130699088146	0.0547112462006079	0.057750759878419454	0.0911854103343465	1	0.0	0.9230769230769232	0.0769230769230769	1	12	8	0.2220156027786191	0.3556231003039514	0.3846153846153846	0.1538461538461538	0.0769230769230769	0.4615384615384615	0.2686686951696682	0.0	0.0	58	0.6595744680851063	ENSG00000274070	0.0	0.8211803697901023
