fluid	gene	uniprot	Mass spectrometry	SomaScan	Olink PEA	Luminex xMAP	NULISAseq	ELISA-based protein array	group	pe	p_seq	pep_n_unique	pep_n_clean	pep_frac_shared	ensg	is_secreted	has_signal	ms_class	on_somascan	on_olink	org_lysate_ms	org_lysate_aff	org_media_ms	org_media_aff	druggable	approved_drug
cortex	OLFM4	Q6UX06	1	0	0	0	0	0	ms_only	1.0	0.8548403134962592	22.0	12.0	0.0	ENSG00000102837	1.0	1.0	confirmable	1	1	0.0	0.0	0.0	1.0	0	0
cortex	PANK4	Q9NVE7	1	0	0	0	0	0	ms_only	1.0	0.932205491889401	44.0	29.0	0.0	ENSG00000157881	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	0	0
cortex	PBXIP1	Q96AQ6	1	0	0	0	0	0	ms_only	1.0	0.9161805379390596	30.0	21.0	0.0	ENSG00000163346	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	PDYN	P01213	1	0	0	0	0	0	ms_only	1.0	0.4204502496875227	2.0	1.0	0.0	ENSG00000101327	1.0	1.0	inference_limited	1	0	0.0	1.0	0.0	1.0	1	1
cortex	PKM	P14618	1	0	0	0	0	0	ms_only	1.0	0.8871572619047463	29.0	15.0	0.0333333333333333	ENSG00000067225	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	1.0	1	1
cortex	PLCD3	Q8N3E9	1	0	0	0	0	0	ms_only	1.0	0.8651605661413342	36.0	22.0	0.027027027027027	ENSG00000161714	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	0.0	1	1
cortex	PLEC	Q15149	1	0	0	0	0	0	ms_only	1.0	0.9793169141340228	281.0	213.0	0.0343642611683848	ENSG00000178209	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	0.0	0	0
cortex	PLIN2	Q99541	1	0	0	0	0	0	ms_only	1.0	0.8707667266581076	25.0	15.0	0.0	ENSG00000147872	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	1	0
cortex	PMP2	P02689	1	0	0	0	0	0	ms_only	1.0	0.8884276371132918	6.0	6.0	0.25				confirmable	1	0					0	0
cortex	PPP1R14A	Q96A00	1	0	0	0	0	0	ms_only	1.0	0.8047876586357732	4.0	2.0	0.0	ENSG00000167641	0.0	0.0	inference_limited	1	1	1.0	1.0	0.0	1.0	0	0
cortex	PSMA1	P25788	1	0	0	0	0	0	ms_only	1.0	0.8843480879574528	11.0	7.0	0.0	ENSG00000100567	0.0	0.0	confirmable	1	0	1.0	1.0	1.0	0.0	1	1
cortex	RALA	P11233	1	0	0	0	0	0	ms_only	1.0	0.9186746530524432	6.0	4.0	0.4	ENSG00000006451	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	1	1
cortex	RETN	Q9HD89	1	0	0	0	0	0	ms_only	1.0	0.8426146503524318	6.0	1.0	0.0				inference_limited	1	1					0	0
cortex	S100A12	P80511	1	0	0	0	0	0	ms_only	1.0	0.9017508271198008	4.0	4.0	0.0	ENSG00000163221	1.0	0.0	confirmable	1	1	0.0	1.0	0.0	1.0	1	1
cortex	S1PR5	Q9H228	1	0	0	0	0	0	ms_only	1.0	0.3216115001761451	15.0	8.0	0.0	ENSG00000180739	0.0	0.0	chemistry_limited	0	0					1	1
cortex	SCRN3	Q0VDG4	1	0	0	0	0	0	ms_only	1.0	0.853654239045449	17.0	7.0	0.0	ENSG00000144306	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	0	0
cortex	SCUBE3	Q8IX30	1	0	0	0	0	0	ms_only	1.0	0.8126359968972184	41.0	9.0	0.0238095238095238	ENSG00000146197	1.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	SEPTIN3	Q9UH03	1	0	0	0	0	0	ms_only	1.0	0.8727833313630478	17.0	10.0	0.0	ENSG00000100167	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	1
cortex	SIGLEC9	Q9Y336	1	0	0	0	0	0	ms_only	1.0	0.5985032170636246	11.0	6.0	0.0833333333333333	ENSG00000129450	0.0	1.0	chemistry_limited	1	1	0.0	1.0	0.0	0.0	0	0
cortex	SLC12A5	Q9H2X9	1	0	0	0	0	0	ms_only	1.0	0.8637877656989055	38.0	20.0	0.1739130434782608	ENSG00000124140	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	1	1
cortex	SLC22A5	O76082	1	0	0	0	0	0	ms_only	1.0	0.7789482487759078	16.0	9.0	0.1111111111111111				confirmable	0	0					1	1
cortex	SLC4A3	P48751	1	0	0	0	0	0	ms_only	1.0	0.9125077878341216	42.0	28.0	0.0454545454545454				confirmable	0	0					0	0
cortex	SLIRP	Q9GZT3	1	0	0	0	0	0	ms_only	1.0	0.8769439167682479	8.0	6.0	0.0	ENSG00000119705	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	SMOC1	Q9H4F8	1	0	0	0	0	0	ms_only	1.0	0.5962653740522657	19.0	6.0	0.0	ENSG00000198732	1.0	1.0	chemistry_limited	1	1	1.0	1.0	1.0	1.0	0	0
cortex	SNRNP70	P08621	1	0	0	0	0	0	ms_only	1.0	0.948074969445522	16.0	10.0	0.0	ENSG00000104852	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	0	0
cortex	SNRPA	P09012	1	0	0	0	0	0	ms_only	1.0	0.6492792676207482	8.0	5.0	0.2	ENSG00000077312	0.0	0.0	chemistry_limited	1	0	1.0	1.0	0.0	1.0	0	0
cortex	SNRPB	P14678	1	0	0	0	0	0	ms_only	1.0	0.4663451972554597	6.0	2.0	0.5714285714285714	ENSG00000125835	0.0	0.0	inference_limited	1	0	1.0	1.0	1.0	1.0	0	0
cortex	SNRPD1	P62314	1	0	0	0	0	0	ms_only	1.0	0.9389416556503568	4.0	3.0	0.0	ENSG00000167088	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	0	0
cortex	SNRPD2	P62316	1	0	0	0	0	0	ms_only	1.0	0.7904735469418703	7.0	3.0	0.0	ENSG00000125743	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	SNRPD3	P62318	1	0	0	0	0	0	ms_only	1.0	0.8240189140980538	5.0	2.0	0.0	ENSG00000100028	0.0	0.0	inference_limited	1	0	1.0	1.0	1.0	1.0	0	0
cortex	SOS1	Q07889	1	0	0	0	0	0	ms_only	1.0	0.9284471013024044	61.0	43.0	0.1756756756756756	ENSG00000115904	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	0.0	1	0
cortex	SPP1	P10451	1	0	0	0	0	0	ms_only	1.0	0.852194535086944	11.0	9.0	0.0	ENSG00000118785	1.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	1
cortex	SPTBN2	O15020	1	0	0	0	0	0	ms_only	1.0	0.9722029651852812	115.0	77.0	0.0944881889763779	ENSG00000173898	0.0	0.0	confirmable	0	1	1.0	1.0	0.0	1.0	0	0
cortex	SSH3	Q8TE77	1	0	0	0	0	0	ms_only	1.0	0.8738413922764927	28.0	20.0	0.0	ENSG00000172830	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	SST	P16278	1	0	0	0	0	0	ms_only	1.0	0.7520358138890141	21.0	13.0	0.0454545454545454	ENSG00000170266	0.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	1	1
cortex	STIP1	P31948	1	0	0	0	0	0	ms_only	1.0	0.8634261521244878	36.0	19.0	0.0	ENSG00000168439	0.0	0.0	confirmable	1	1	1.0	1.0	1.0	1.0	0	0
cortex	STXBP1	P61764	1	0	0	0	0	0	ms_only	1.0	0.8975040461199747	31.0	15.0	0.0	ENSG00000136854	0.0	0.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	TENM3	Q9P273	1	0	0	0	0	0	ms_only	1.0	0.8902369876078527	114.0	53.0	0.073170731707317	ENSG00000218336	0.0	0.0	confirmable	1	0	1.0	0.0	0.0	0.0	0	0
cortex	TF	P02787	1	0	0	0	0	0	ms_only	1.0	0.8191612576648005	39.0	14.0	0.0	ENSG00000091513	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
cortex	TMEM70	Q9BUB7	1	0	0	0	0	0	ms_only	1.0	0.8025845956959478	7.0	3.0	0.0	ENSG00000175606	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	0.0	0	0
cortex	TMEM106B	Q9NUM4	1	0	0	0	0	0	ms_only	1.0	0.7923580087506532	13.0	5.0	0.0	ENSG00000106460	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	0	0
cortex	TMEM214	Q6NUQ4	1	0	0	0	0	0	ms_only	1.0	0.6522417154670177	35.0	21.0	0.0				chemistry_limited	0	0					0	0
cortex	TNR	Q92752	1	0	0	0	0	0	ms_only	1.0	0.8143560454104775	49.0	27.0	0.0	ENSG00000116147	1.0	1.0	confirmable	1	1	1.0	1.0	0.0	1.0	0	0
cortex	TOGARAM1	Q9Y4F4	1	0	0	0	0	0	ms_only	1.0	0.881140551864269	79.0	47.0	0.0	ENSG00000198718	0.0	0.0	confirmable	0	1	0.0	1.0	0.0	0.0	0	0
cortex	TREM2	Q9NZC2	1	0	0	0	0	0	ms_only	1.0	0.6317843987697661	6.0	3.0	0.0	ENSG00000095970	1.0	1.0	chemistry_limited	1	1	0.0	1.0	0.0	1.0	0	0
cortex	TRIM46	Q7Z4K8	1	0	0	0	0	0	ms_only	1.0	0.7520116708325307	43.0	25.0	0.0	ENSG00000163462	0.0	0.0	confirmable	0	0	1.0	0.0	0.0	0.0	0	0
cortex	TSC2	P49815	1	0	0	0	0	0	ms_only	1.0	0.9102929584863828	88.0	57.0	0.0	ENSG00000103197	0.0	0.0	confirmable	1	0	1.0	1.0	0.0	1.0	1	1
cortex	TUBB3	Q13509	1	0	0	0	0	0	ms_only	1.0	0.7651535687078183	6.0	3.0	0.6842105263157895	ENSG00000258947	0.0	0.0	confirmable	0	1	1.0	1.0	1.0	1.0	1	1
cortex	UBC	P0CG48	1	0	0	0	0	0	ms_only	1.0	0.6335527471519612	0.0	0.0	1.0	ENSG00000150991	0.0	0.0	inference_locked	1	0	0.0	1.0	0.0	1.0	1	0
cortex	UCHL1	Q6SEG5	1	0	0	0	0	0	ms_only									unscored	0	0					0	0
cortex	VCAN	P13611	1	0	0	0	0	0	ms_only	1.0	0.8946429570532494	117.0	77.0	0.0	ENSG00000038427	1.0	1.0	confirmable	1	1	1.0	1.0	1.0	1.0	1	1
