ensg	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio
ENSG00000007402	15	5696	38	58.00561797752809	0.6941578924469372	0.875	211.0	2053.0	3429.0	78.19905213270142	54.94398441305407	0.5987168270632838
ENSG00000007516	34	4531	34	64.0035312293092	0.7090041190286278	0.625	115.0	957.0	3456.0	80.0	62.90491118077325	0.2769097222222222
ENSG00000007520	11	1210	6	66.85950413223141	0.6640971151201194	0.9375	74.0	197.0	936.0	79.72972972972973	56.34517766497462	0.21047008547008547
ENSG00000007541	53	2958	11	66.4976335361731	0.7095737300112791	0.75	138.0	1074.0	1743.0	81.88405797101449	66.20111731843575	0.6161790017211703
ENSG00000007545	14	7972	21	57.61414952333166	0.6517560318899291	0.5	299.0	3863.0	3807.0	77.59197324414716	51.048407973077914	1.014709745206199
ENSG00000007866	4	2986	13	59.81245813797723	0.6986077379510051	0.4375	426.0	1447.0	1110.0	72.30046948356808	57.56738078783691	1.3036036036036036
ENSG00000007908	7	3875	14	42.270967741935486	0.6128661425789225	0.625	157.0	1885.0	1830.0	44.5859872611465	34.58885941644562	1.030054644808743
ENSG00000007923	65	3201	16	55.26398000624805	0.6219074247157862	0.6875	16.0	1505.0	1677.0	50.0	57.80730897009967	0.8974358974358975
ENSG00000007933	37	2059	9	43.273433705682365	0.5949954647837322	0.875	83.0	377.0	1596.0	43.373493975903614	30.238726790450926	0.2362155388471178
ENSG00000007944	9	3072	7	46.77734375	0.6293156768368373	0.6875	237.0	1497.0	1335.0	75.52742616033755	37.87575150300601	1.1213483146067416
ENSG00000007952	15	2543	13	44.0031458906803	0.5965247920694468	0.8125	220.0	628.0	1692.0	47.72727272727273	35.03184713375796	0.37115839243498816
ENSG00000007968	4	5196	7	57.42879137798307	0.7097582983425322	0.5	440.0	3442.0	1311.0	72.72727272727273	53.51539802440441	2.6254767353165525
ENSG00000008018	26	891	6	47.923681257014586	0.5614874212024056	0.5625	65.0	100.0	723.0	67.6923076923077	37.0	0.13831258644536654
ENSG00000008056	11	3210	13	61.6822429906542	0.640722844559732	0.6875	129.0	963.0	2115.0	72.86821705426357	53.47871235721703	0.4553191489361702
ENSG00000008083	22	6003	18	49.94169581875729	0.6443398697411211	0.375	471.0	1791.0	3738.0	40.12738853503185	39.75432719151312	0.47913322632423755
ENSG00000008086	14	14572	18	41.73071644249245	0.5758191570985891	0.125	250.0	11439.0	2880.0	49.2	40.20456333595594	3.971875
ENSG00000008118	8	2456	13	53.74592833876222	0.6764080988337422	0.875	88.0	937.0	1428.0	56.81818181818182	53.5752401280683	0.6561624649859944
ENSG00000008128	33	2984	20	55.998659517426276	0.6744888209145378	0.25	113.0	528.0	2340.0	54.86725663716814	53.59848484848485	0.22564102564102564
ENSG00000008130	58	3235	12	56.723338485316845	0.6898951032558128	0.8125	222.0	1672.0	1338.0	74.77477477477478	52.63157894736842	1.249626307922272
ENSG00000008196	4	5631	7	48.41058426567217	0.5762086056068547	0.0625	21.0	4227.0	1380.0	47.61904761904761	45.162053465815	3.0630434782608695
ENSG00000008197	2	2058	8	47.521865889212826	0.5698079932655932	0.5	530.0	169.0	1356.0	38.113207547169814	33.72781065088758	0.12463126843657817
ENSG00000008226	11	6899	37	54.35570372517756	0.6593457571717379	0.875	18.0	1613.0	5265.0	72.22222222222221	49.287042777433356	0.3063627730294397
ENSG00000008256	22	4482	13	52.98973672467648	0.6383732481358901	0.625	117.0	3165.0	1197.0	83.76068376068376	52.5434439178515	2.644110275689223
ENSG00000008277	25	9508	32	40.3975599495162	0.5409287061474135	0.6875	215.0	6398.0	2892.0	76.27906976744187	37.43357299155986	2.2123098201936378
ENSG00000008282	13	2130	5	37.136150234741784	0.5227848738495129	0.5	104.0	1300.0	723.0	71.15384615384616	31.153846153846153	1.798063623789765
ENSG00000008283	37	2929	6	56.845339706384436	0.708917164498215	0.75	75.0	2098.0	753.0	72.0	54.24213536701621	2.7861885790172645
ENSG00000008294	47	8276	30	42.170130497825035	0.5309079352867914	0.875	212.0	4098.0	3963.0	80.66037735849056	36.65202537823328	1.0340651021953067
ENSG00000008300	4	11933	35	61.36763596748512	0.6308520517038352	0.5	252.0	1742.0	9936.0	81.34920634920636	52.75545350172216	0.1753220611916264
ENSG00000008311	55	5825	24	39.39914163090128	0.5164162012812493	0.375	104.0	2940.0	2778.0	62.5	34.08163265306122	1.0583153347732182
ENSG00000008323	29	2969	16	61.603233411923206	0.682548646579056	0.5	235.0	361.0	2370.0	73.19148936170212	51.24653739612188	0.15232067510548522
ENSG00000008324	8	2697	3	38.74675565443085	0.6084608118119594	0.375	38.0	2425.0	231.0	65.78947368421053	37.15463917525773	10.497835497835498
ENSG00000008382	16	1614	13	64.74597273853779	0.7111373599148927	0.9375	32.0	76.0	1503.0	81.25	57.89473684210527	0.05056553559547571
ENSG00000008394	73	925	4	38.7027027027027	0.5143303879766126	0.75	88.0	369.0	465.0	60.22727272727273	29.539295392953928	0.7935483870967742
ENSG00000008405	19	2987	13	45.99933043187144	0.525420104583902	0.75	588.0	638.0	1758.0	68.02721088435374	28.056426332288403	0.36291240045506257
ENSG00000008438	3	708	3	62.005649717514125	0.6605172563269006	0.5	32.0	85.0	588.0	75.0	54.11764705882353	0.1445578231292517
ENSG00000008441	19	6019	11	60.97358365176939	0.6731243868505287	0.5625	363.0	4147.0	1506.0	85.12396694214877	59.15119363395226	2.753652058432935
ENSG00000008513	105	6715	10	51.94341027550261	0.7368917979893759	0.6875	776.0	4916.0	1020.0	50.644329896907216	51.11879576891782	4.819607843137255
ENSG00000008516	9	3674	10	66.22210125204137	0.690479307441637	0.6875	357.0	1628.0	1686.0	78.43137254901961	62.34643734643734	0.9655990510083037
ENSG00000008517	70	818	7	56.96821515892421	0.6750661659821524	0.625	76.0	175.0	564.0	57.89473684210527	62.857142857142854	0.3102836879432624
ENSG00000008710	40	14140	46	66.96605374823197	0.6873998623748163	0.5625	209.0	1019.0	12909.0	82.29665071770334	60.35328753680078	0.07893717561391278
ENSG00000008735	14	5700	12	63.03508771929825	0.6628171248573964	0.75	26.0	3199.0	2472.0	73.07692307692307	58.64332603938731	1.294093851132686
ENSG00000008838	67	3480	26	57.38505747126437	0.6970803540980989	0.5	85.0	425.0	2967.0	56.470588235294116	55.76470588235294	0.14324233232221098
ENSG00000008853	20	5482	10	59.412623130244434	0.6957401256982936	0.3125	568.0	2730.0	2181.0	66.54929577464789	57.87545787545788	1.2517193947730398
ENSG00000008869	23	6937	36	43.34726827158714	0.47141391498405016	0.625	126.0	595.0	6213.0	57.14285714285714	29.57983193277311	0.09576694028649606
ENSG00000008952	32	6526	8	36.51547655531719	0.5383192033846219	0.75	16.0	5310.0	1197.0	81.25	35.34839924670433	4.43609022556391
ENSG00000008988	38	519	4	47.01348747591522	0.5437340683684481	0.9375	123.0	36.0	357.0	60.97560975609756	25.0	0.10084033613445378
ENSG00000009307	207	4097	20	41.37173541615816	0.5337697658554871	0.4375	447.0	1253.0	2394.0	43.40044742729307	36.312849162011176	0.5233918128654971
ENSG00000009335	39	5214	23	47.29574223245109	0.5503696769249219	0.375	347.0	1615.0	3249.0	79.2507204610951	43.40557275541796	0.49707602339181284
ENSG00000009413	21	10706	32	39.88417709695498	0.5084997383565413	0.5625	330.0	983.0	9390.0	73.33333333333333	30.010172939979658	0.10468583599574015
ENSG00000009694	5	13547	35	43.0501217981841	0.5656448670776916	0.6875	715.0	4633.0	8196.0	58.04195804195804	33.908914310382045	0.5652757442654953
ENSG00000009709	8	6213	9	54.88491871881539	0.6797332481698749	0.6875	758.0	3937.0	1515.0	61.87335092348285	50.29210058420117	2.5986798679867986
ENSG00000009724	46	2455	11	51.44602851323828	0.603549397709756	0.6875	32.0	362.0	2058.0	71.875	43.92265193370166	0.17589893100097181
ENSG00000009765	15	8622	5	43.16863836696822	0.6283928600462027	0.75	20.0	7732.0	867.0	60.0	42.45990688049664	8.918108419838523
ENSG00000009780	18	3579	9	41.408214585079634	0.6379501258281753	0.8125	120.0	2535.0	921.0	78.33333333333333	37.59368836291913	2.752442996742671
ENSG00000009790	27	2234	17	51.83527305282005	0.6520242014550292	0.5	416.0	162.0	1653.0	50.96153846153846	37.03703703703704	0.09800362976406533
ENSG00000009830	80	4875	21	56.06153846153846	0.6237679635170847	0.5	202.0	2420.0	2250.0	75.24752475247524	54.58677685950413	1.0755555555555556
ENSG00000009844	18	6991	8	37.83435846087827	0.5189698788414434	0.6875	25.0	6042.0	921.0	52.0	36.775902019198945	6.5602605863192185
ENSG00000009950	39	3252	17	63.34563345633456	0.6520422356120434	0.9375	30.0	663.0	2556.0	76.66666666666667	59.57767722473605	0.25938967136150237
ENSG00000009954	10	6115	20	47.96402289452167	0.5681934166691978	0.75	360.0	1303.0	4449.0	76.38888888888889	44.28242517267844	0.29287480332659027
ENSG00000010017	10	3384	14	49.645390070921984	0.512492866023109	0.375	330.0	864.0	2187.0	80.0	33.68055555555556	0.3950617283950617
ENSG00000010030	12	1605	8	58.940809968847354	0.6911974546548626	0.375	128.0	451.0	1023.0	67.1875	56.98447893569845	0.44086021505376344
ENSG00000010072	12	3223	5	39.06298479677319	0.5491702102370594	0.8125	91.0	1662.0	1467.0	71.42857142857143	32.31046931407942	1.1329243353783232
ENSG00000010165	22	3368	8	51.63301662707839	0.6382864829234507	0.625	308.0	960.0	2097.0	54.87012987012987	42.395833333333336	0.45779685264663805
ENSG00000010219	18	2065	15	48.619854721549636	0.6334713910411552	0.1875	38.0	122.0	1902.0	81.57894736842105	31.967213114754102	0.06414300736067298
ENSG00000010244	45	13740	12	36.81222707423581	0.5284787350464775	0.6875	129.0	12126.0	1482.0	51.162790697674424	35.296058057067455	8.182186234817813
ENSG00000010256	81	1595	13	58.307210031347964	0.6252920307776644	0.75	26.0	126.0	1440.0	65.38461538461539	57.936507936507944	0.0875
ENSG00000010270	38	1703	9	42.98297122724604	0.5304692358625787	0.375	234.0	764.0	702.0	71.36752136752136	33.50785340314136	1.0883190883190883
ENSG00000010278	38	1225	8	45.06122448979592	0.6716385447316754	0.625	100.0	438.0	684.0	71.0	29.68036529680365	0.6403508771929824
ENSG00000010282	68	1836	12	58.605664488017425	0.6618816226141162	0.875	233.0	88.0	1512.0	68.24034334763948	52.27272727272727	0.0582010582010582
ENSG00000010292	27	4825	32	51.58549222797928	0.6072627689729899	0.6875	76.0	543.0	4203.0	57.89473684210527	44.19889502762431	0.12919343326195576
ENSG00000010295	28	2673	10	62.25215114104004	0.6751935776154634	0.6875	13.0	944.0	1713.0	69.23076923076923	58.26271186440678	0.5510799766491535
ENSG00000010310	13	3310	14	57.85498489425982	0.6449833268896277	0.5	122.0	1787.0	1398.0	67.21311475409836	53.66536094012311	1.2782546494992848
ENSG00000010318	27	2127	11	51.05782792665726	0.6228924377479362	0.0625	657.0	324.0	1143.0	57.22983257229832	49.691358024691354	0.28346456692913385
ENSG00000010319	8	4993	16	58.60204286000401	0.682041097483779	0.75	76.0	2568.0	2346.0	71.05263157894737	53.387850467289724	1.0946291560102301
ENSG00000010322	39	5139	21	59.89492119089317	0.6821094490775038	0.8125	38.0	586.0	4512.0	78.94736842105263	53.242320819112635	0.12987588652482268
ENSG00000010327	18	7928	69	62.56306760847629	0.6869310931588315	0.9375	76.0	139.0	7710.0	65.78947368421053	58.992805755395686	0.01802853437094682
ENSG00000010361	66	1728	11	61.979166666666664	0.6496415968812858	0.25	186.0	285.0	1254.0	58.602150537634415	56.49122807017544	0.22727272727272727
ENSG00000010379	16	2188	15	56.80987202925045	0.702186735724402	0.6875	53.0	326.0	1806.0	52.83018867924528	59.20245398773007	0.1805094130675526
ENSG00000010404	56	7580	9	43.31134564643799	0.5903535810350846	0.375	169.0	5758.0	1650.0	73.37278106508876	39.9444251476207	3.4896969696969697
ENSG00000010438	7	808	5	55.569306930693074	0.6981825226257488	0.625	13.0	51.0	741.0	53.84615384615385	56.86274509803921	0.06882591093117409
ENSG00000010539	26	3008	5	42.85239361702128	0.5732347553975895	0.625	253.0	1567.0	1185.0	63.63636363636363	37.906828334396934	1.3223628691983123
ENSG00000010610	18	3049	10	54.50967530337816	0.6547887665242941	0.5	202.0	1470.0	1374.0	58.91089108910891	54.285714285714285	1.0698689956331877
ENSG00000010626	42	1698	8	55.30035335689046	0.6708909655913585	0.5	303.0	363.0	1029.0	58.08580858085809	59.22865013774105	0.35276967930029157
ENSG00000010671	39	2575	19	46.75728155339806	0.5984991563559778	0.875	160.0	435.0	1977.0	51.24999999999999	44.827586206896555	0.22003034901365706
ENSG00000010704	25	5176	6	42.61978361669242	0.6368183901622164	0.75	12.0	4117.0	1044.0	58.333333333333336	39.5919358756376	3.9434865900383143
ENSG00000010803	76	3370	16	55.40059347181009	0.6129540353498476	0.5625	365.0	992.0	2010.0	69.86301369863014	54.63709677419355	0.4935323383084577
ENSG00000010810	87	3628	14	48.42888643880926	0.5960811108311622	0.75	607.0	1407.0	1611.0	70.67545304777595	37.3134328358209	0.8733705772811918
ENSG00000010818	17	9697	10	46.622666804166236	0.5745793004631548	0.6875	718.0	1638.0	7338.0	44.428969359331475	36.08058608058608	0.223221586263287
ENSG00000010932	10	2152	9	44.842007434944236	0.5906429272810013	0.875	136.0	417.0	1596.0	48.529411764705884	39.328537170263786	0.26127819548872183
ENSG00000011007	9	4838	11	47.14758164530798	0.6004593467114777	0.8125	33.0	2486.0	2316.0	72.72727272727273	43.68463395012068	1.0734024179620034
ENSG00000011009	42	1635	10	61.590214067278296	0.667812669133032	0.125	132.0	807.0	693.0	68.93939393939394	62.20570012391574	1.1645021645021645
ENSG00000011021	18	5589	23	52.9432814456969	0.6318487968872408	0.75	72.0	2907.0	2607.0	61.111111111111114	51.18679050567595	1.1150747986191025
ENSG00000011028	15	5719	30	63.33275048085329	0.7162977637267566	0.6875	133.0	1146.0	4437.0	74.43609022556392	62.390924956369986	0.2582826233941853
ENSG00000011052	3	1021	8	53.86875612144956	0.6425215494975608	1.0	77.0	140.0	801.0	64.93506493506493	47.14285714285714	0.17478152309612985
ENSG00000011083	8	3625	14	60.827586206896555	0.6891964388219013	0.1875	23.0	1448.0	2151.0	56.52173913043478	59.94475138121547	0.6731752673175267
ENSG00000011105	40	4322	9	57.889865802869046	0.7105782406710934	0.8125	159.0	3443.0	717.0	60.37735849056604	58.17600929422015	4.801952580195258
ENSG00000011114	17	8445	11	43.37477797513321	0.5391841508723295	0.75	323.0	4723.0	3396.0	66.25386996904025	39.38174888841838	1.3907538280329799
ENSG00000011132	26	2176	11	65.53308823529412	0.6891748666972134	0.8125	194.0	254.0	1725.0	72.68041237113401	55.118110236220474	0.1472463768115942
ENSG00000011143	60	2343	18	53.8625693555271	0.6155409954448798	0.75	25.0	638.0	1677.0	76.0	49.3730407523511	0.38044126416219437
ENSG00000011198	28	5298	7	36.99509248773122	0.5308112816165765	0.8125	55.0	4193.0	1047.0	70.9090909090909	34.41450035773909	4.004775549188157
ENSG00000011201	10	6265	14	39.74461292897047	0.6103683148043962	0.9375	101.0	4121.0	2040.0	80.19801980198021	32.37078379034215	2.020098039215686
ENSG00000011243	63	2078	14	59.480269489894134	0.678139002604284	0.625	65.0	72.0	1938.0	63.07692307692307	62.5	0.03715170278637771
ENSG00000011258	25	5365	17	38.7138863000932	0.5234500620195193	0.375	327.0	3151.0	1884.0	61.773700305810394	34.052681688352905	1.6725053078556262
ENSG00000011260	29	1876	14	45.575692963752665	0.523859215805571	0.5625	39.0	166.0	1668.0	56.41025641025641	34.33734939759036	0.09952038369304557
ENSG00000011275	10	5777	17	53.66106975939069	0.5957982718438987	0.6875	192.0	2813.0	2769.0	57.291666666666664	57.90970494134376	1.0158902130733116
ENSG00000011295	31	3050	10	42.885245901639344	0.5657699454573847	0.625	25.0	1882.0	1140.0	76.0	36.76939426142402	1.6508771929824562
ENSG00000011304	48	3206	15	57.70430442919526	0.6893495987336347	0.9375	46.0	1486.0	1671.0	71.73913043478261	54.17227456258412	0.8892878515858768
ENSG00000011332	30	2301	12	62.36418948283355	0.6789021459168139	0.6875	80.0	1057.0	1161.0	80.0	63.576158940397356	0.9104220499569337
ENSG00000011347	19	7230	13	60.02766251728907	0.6964564981804459	0.75	256.0	4913.0	2058.0	84.765625	57.84652961530633	2.3872691933916426
ENSG00000011376	40	4781	22	50.700690232169	0.6158754360982069	0.75	192.0	1877.0	2709.0	52.083333333333336	49.9200852424081	0.692875599852344
ENSG00000011405	19	8428	33	37.57712387280493	0.4846438044006296	0.8125	204.0	3163.0	5058.0	57.35294117647059	33.51248814416693	0.625345986555951
ENSG00000011422	34	1368	7	55.92105263157895	0.6551202906242952	0.8125	49.0	311.0	1005.0	69.38775510204081	46.94533762057878	0.309452736318408
ENSG00000011426	25	4731	24	39.78017332487846	0.502426122195393	0.875	165.0	1191.0	3372.0	56.36363636363636	30.814441645675906	0.35320284697508897
ENSG00000011451	24	8987	13	61.35529097585402	0.6783157768036613	0.4375	219.0	3098.0	5667.0	73.51598173515981	52.5500322788896	0.5466737250749956
ENSG00000011454	55	4986	26	43.582029683112715	0.5373797651220441	0.75	123.0	1653.0	3207.0	58.536585365853654	42.22625529340593	0.5154349859681946
ENSG00000011465	51	6850	8	38.175182481751825	0.5638342742821151	0.625	196.0	5574.0	1077.0	44.38775510204081	36.329386437029065	5.1754874651810585
ENSG00000011478	10	2125	7	57.83529411764706	0.6122569690813138	0.6875	38.0	938.0	1146.0	57.89473684210527	51.06609808102346	0.8184991273996509
ENSG00000011485	37	2139	13	58.57877512856475	0.6927273832581664	0.8125	10.0	629.0	1497.0	70.0	64.06995230524643	0.4201736806947228
ENSG00000011523	46	5803	7	47.02739962088575	0.6347026244385494	0.375	159.0	3370.0	2271.0	64.77987421383648	38.545994065281896	1.4839277851166888
ENSG00000011566	36	4335	34	39.46943483275663	0.502754974841543	0.625	298.0	1352.0	2682.0	77.85234899328859	28.920118343195266	0.5041014168530947
ENSG00000011590	9	2037	7	60.67746686303387	0.6420106307619862	0.5625	287.0	286.0	1461.0	50.87108013937283	59.44055944055944	0.19575633127994524
ENSG00000011600	26	575	5	59.652173913043484	0.6179152606060696	0.4375	67.0	166.0	339.0	64.17910447761194	51.204819277108435	0.4896755162241888
ENSG00000011638	46	1717	5	47.582993593477	0.6344018750624799	0.625	171.0	1060.0	483.0	54.97076023391813	44.62264150943396	2.1946169772256727
ENSG00000011677	11	3669	10	46.82474788770782	0.6237111187594828	0.5	196.0	1994.0	1476.0	54.08163265306123	44.93480441323972	1.3509485094850948
ENSG00000012048	59	7088	23	41.77483069977427	0.5291226745903919	0.75	113.0	1383.0	5589.0	56.63716814159292	42.8054953000723	0.24745034889962425
ENSG00000012061	117	3379	10	56.22965374371116	0.6865942847350651	0.25	144.0	2341.0	891.0	68.75	54.20760358821016	2.627384960718294
ENSG00000012124	41	3274	14	55.13133781307269	0.6469052532289814	0.6875	66.0	664.0	2541.0	60.60606060606061	56.92771084337349	0.261314443132625
ENSG00000012171	62	3184	17	63.91331658291457	0.6359388992977656	0.625	94.0	840.0	2247.0	62.76595744680851	60.476190476190474	0.37383177570093457
ENSG00000012174	19	4446	11	39.923526765632026	0.5084192358638117	0.625	118.0	2768.0	1557.0	72.88135593220339	36.77745664739884	1.7777777777777777
ENSG00000012211	21	2795	9	59.105545617173526	0.6464158314742356	0.6875	76.0	871.0	1845.0	73.68421052631578	49.13892078071183	0.47208672086720865
ENSG00000012223	16	2721	17	52.70121278941565	0.6260922283092537	0.5625	38.0	550.0	2130.0	60.526315789473685	47.45454545454545	0.25821596244131456
ENSG00000012232	37	8221	7	54.00802822041114	0.6639871207080119	0.25	728.0	4733.0	2757.0	51.64835164835166	52.86287766744137	1.716721073630758
