is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	ensg	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding
0.0	0.0			0.0	ENSG00000008083	25.0	22.0	66.0	79.0	30.424242424242426	0.9485984848484849	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008086	0.0	0.0	3.0	14.0	12.666666666666666	0.9991666666666666	1.0	99.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008118	3.0	3.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	112.0	112.0	1.0	ENSG00000008128	0.0	0.0	0.0				0.0	153.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008130	8.0	8.0	7.0	62.0	36.285714285714285	0.04817142857142857	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008196	25.0	20.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000008197	3.0	3.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000008226	2.0	2.0	0.0				0.0	143.0	1.0	1.0	0.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000008256	19.0	18.0	0.0				0.0	155.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008277	11.0	11.0	1.0	46.0	46.0	0.2979	1.0	66.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000008282	10.0	10.0	0.0				0.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008283	8.0	8.0	3.0	72.0	72.0	0.7115	1.0	116.0	1.0	1.0	1.0	0.0
1.0	3.0	6.0	12.0	1.0	ENSG00000008294	20.0	18.0	16.0	64.0	40.8125	0.84374375	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008300	23.0	19.0	0.0				0.0	136.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008311	3.0	3.0	1.0	41.0	41.0	0.0531	1.0	98.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000008323	0.0	0.0	0.0				0.0	115.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008324	5.0	5.0	5.0	22.0	22.0	0.4441	1.0	138.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008382	1.0	1.0	0.0				0.0	142.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008394	1.0	1.0	19.0	10.0	10.0	0.4206	1.0	140.0	1.0	1.0	1.0	0.0
1.0	3.0	3.0	4.0	0.0	ENSG00000008405	0.0	0.0	1.0	39.0	39.0	0.1863	1.0	157.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008438	1.0	1.0	0.0				0.0	70.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000008441	46.0	32.0	1.0	56.0	56.0	0.8115	1.0	163.0	1.0	1.0	1.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000008513	12.0	10.0	32.0	53.0	32.6875	0.262596875	1.0	154.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008516	0.0	0.0	0.0				0.0	149.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008517	0.0	0.0	22.0	20.0	15.954545454545455	0.019931818181818182	1.0	102.0	0.0	1.0	0.0	0.0
1.0	6.0	4.666666666666667	11.0	1.0	ENSG00000008710	6.0	5.0	0.0				0.0	166.0	1.0	1.0	1.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000008735	5.0	5.0	0.0				0.0	63.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000008838	0.0	0.0	20.0	60.0	20.7	0.376955	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008853	8.0	8.0	15.0	58.0	33.4	0.77262	1.0	142.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008869	0.0	0.0	0.0				0.0	146.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000008952	33.0	27.0	0.0				0.0	161.0	1.0	1.0	1.0	0.0
1.0	4.0	36.5	80.0	1.0	ENSG00000008988	0.0	0.0	104.0	56.0	32.65384615384615	0.5856153846153846	1.0	168.0	1.0	1.0	1.0	0.0
1.0	2.0	4.0	5.0	0.0	ENSG00000009307	8.0	7.0	340.0	58.0	19.241176470588236	0.9901761764705882	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000009335	8.0	7.0	65.0	99.0	55.738461538461536	0.4628907692307693	1.0	167.0	1.0	1.0	1.0	0.0
1.0	2.0	4.0	4.0	0.0	ENSG00000009413	18.0	16.0	24.0	78.0	21.666666666666668	0.7849666666666667	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000009694	47.0	41.0	0.0				0.0	133.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000009709	17.0	12.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
1.0	2.0	3.0	3.0	0.0	ENSG00000009724	0.0	0.0	0.0				0.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000009765	1.0	1.0	0.0				0.0	7.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000009780	16.0	14.0	0.0				0.0	110.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000009790	0.0	0.0	19.0	85.0	31.105263157894736	0.3259578947368421	1.0	26.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000009830	8.0	8.0	0.0				0.0	130.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000009844	11.0	11.0	0.0				0.0	155.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000009950	2.0	2.0	0.0				0.0	158.0	1.0	1.0	1.0	0.0
1.0	3.0	6.333333333333333	9.0	0.0	ENSG00000009954	8.0	8.0	37.0	43.0	16.37837837837838	0.3112783783783784	1.0	167.0	1.0	1.0	1.0	0.0
1.0	13.0	4.846153846153846	12.0	1.0	ENSG00000010017	17.0	17.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010030	0.0	0.0	1.0	40.0	40.0	0.612	1.0	10.0	0.0	0.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010072	6.0	6.0	47.0	25.0	17.127659574468087	0.2672723404255319	1.0	135.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010165	1.0	1.0	173.0	71.0	34.895953757225435	0.03318439306358381	1.0	152.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010219	2.0	2.0	0.0				0.0	104.0	1.0	1.0	1.0	0.0
1.0	1.0	112.0	112.0	1.0	ENSG00000010244	56.0	48.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010256	1.0	1.0	3.0	36.0	36.0	0.2712	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010270	5.0	5.0	96.0	60.0	19.708333333333332	0.4464020833333333	1.0	137.0	1.0	1.0	1.0	0.0
1.0	5.0	3.6	5.0	0.0	ENSG00000010278	0.0	0.0	5.0	38.0	27.0	0.034659999999999996	1.0	82.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010282	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
1.0	2.0	6.0	7.0	0.0	ENSG00000010292	0.0	0.0	47.0	24.0	16.74468085106383	0.07898936170212766	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010295	5.0	5.0	16.0	53.0	34.9375	0.92643125	1.0	105.0	0.0	1.0	0.0	0.0
1.0	7.0	1.8571428571428572	2.0	0.0	ENSG00000010310	0.0	0.0	0.0				0.0	151.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010318	8.0	8.0	14.0	27.0	16.142857142857142	0.6685642857142857	1.0	149.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010319	4.0	4.0	0.0				0.0	101.0	0.0	1.0	0.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000010322	4.0	4.0	0.0				0.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010327	0.0	0.0	0.0				0.0	96.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000010361	0.0	0.0	4.0	48.0	42.75	0.67395	1.0	140.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010379	1.0	1.0	0.0				0.0	14.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000010404	0.0	0.0	0.0				0.0	135.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010438	0.0	0.0	1.0	14.0	14.0	0.0368	1.0	31.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000010539	6.0	5.0	13.0	44.0	38.61538461538461	0.5569923076923077	1.0	123.0	1.0	1.0	1.0	0.0
1.0	3.0	4.666666666666667	9.0	0.0	ENSG00000010610	2.0	2.0	9.0	57.0	31.333333333333332	0.13485555555555556	1.0	28.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000010626	0.0	0.0	11.0	96.0	41.36363636363637	0.38769999999999993	1.0	124.0	1.0	1.0	1.0	0.0
1.0	5.0	2.8	5.0	0.0	ENSG00000010671	0.0	0.0	6.0	34.0	29.0	0.8366666666666666	1.0	132.0	1.0	1.0	1.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000010704	1.0	1.0	0.0				0.0	63.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000010803	3.0	3.0	14.0	41.0	31.428571428571427	0.8073071428571429	1.0	166.0	1.0	1.0	1.0	0.0
1.0	18.0	3.0	4.0	0.0	ENSG00000010810	16.0	16.0	11.0	71.0	23.0	0.698709090909091	1.0	149.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000010818	23.0	21.0	10.0	50.0	35.1	0.63418	1.0	139.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011007	12.0	12.0	0.0				0.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011009	6.0	5.0	8.0	70.0	52.125	0.892625	1.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011021	37.0	33.0	1.0	26.0	26.0	0.884	1.0	161.0	1.0	1.0	1.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000011028	6.0	6.0	117.0	95.0	29.444444444444443	0.7315452991452992	1.0	119.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011052	4.0	4.0	97.0	30.0	16.77319587628866	0.18794536082474225	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011083	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000011105	16.0	15.0	12.0	35.0	27.0	0.4233	1.0	132.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011114	42.0	31.0	35.0	33.0	22.571428571428573	0.94724	1.0	161.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011132	1.0	1.0	0.0				0.0	145.0	1.0	1.0	1.0	0.0
1.0	2.0	2.5	3.0	0.0	ENSG00000011143	1.0	1.0	1.0	54.0	54.0	0.8748	1.0	143.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011198	14.0	13.0	14.0	23.0	15.571428571428571	0.7499428571428571	1.0	154.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011201	3.0	3.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
1.0	1.0	5.0	5.0	0.0	ENSG00000011243	0.0	0.0	4.0	94.0	79.25	0.9491	1.0	165.0	1.0	1.0	1.0	0.0
1.0	1.0	23.0	23.0	1.0	ENSG00000011258	26.0	23.0	0.0				0.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011260	0.0	0.0	0.0				0.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011275	13.0	12.0	5.0	23.0	15.6	0.008320000000000001	1.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011295	2.0	2.0	1.0	41.0	41.0	0.03	1.0	161.0	1.0	1.0	1.0	0.0
1.0	3.0	8.0	16.0	1.0	ENSG00000011304	20.0	17.0	55.0	38.0	12.49090909090909	0.8882254545454544	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011332	5.0	5.0	0.0				0.0	80.0	1.0	1.0	1.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000011347	17.0	16.0	0.0				0.0	95.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000011376	3.0	3.0	34.0	62.0	15.441176470588236	0.2123764705882353	1.0	159.0	1.0	1.0	1.0	0.0
1.0	1.0	4.0	4.0	0.0	ENSG00000011405	36.0	29.0	0.0				0.0	158.0	1.0	1.0	1.0	0.0
1.0	8.0	3.0	5.0	0.0	ENSG00000011422	0.0	0.0	4.0	88.0	78.0	0.29579999999999995	1.0	127.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011426	9.0	8.0	314.0	100.0	52.054140127388536	0.5262149681528663	1.0	164.0	1.0	1.0	1.0	0.0
1.0	1.0	9.0	9.0	0.0	ENSG00000011451	17.0	15.0	3.0	16.0	13.333333333333334	0.3296	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011454	6.0	6.0	14.0	60.0	59.5	0.98975	1.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011465	0.0	0.0	42.0	73.0	35.904761904761905	0.7536666666666667	1.0	4.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000011478	1.0	1.0	1.0	69.0	69.0	0.5727	1.0	146.0	1.0	1.0	1.0	0.0
1.0	1.0	6.0	6.0	0.0	ENSG00000011485	7.0	7.0	207.0	65.0	38.52173913043478	0.9153942028985508	1.0	164.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011523	1.0	1.0	51.0	41.0	16.235294117647058	0.09239019607843137	1.0	156.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011566	14.0	13.0	5.0	20.0	19.6	0.6451	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000011590	0.0	0.0	3.0	18.0	12.666666666666666	0.20516666666666664	1.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	1.0	1.0	0.0	ENSG00000011600	0.0	0.0	0.0				0.0	13.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000011638	4.0	4.0	33.0	54.0	26.424242424242426	0.0905060606060606	1.0	104.0	1.0	1.0	1.0	0.0
1.0	2.0	3.5	4.0	0.0	ENSG00000011677	6.0	6.0	0.0				0.0	69.0	1.0	1.0	1.0	0.0
1.0	40.0	4.775	26.0	1.0	ENSG00000012048	4.0	4.0	70.0	59.0	28.071428571428573	0.42855	1.0	166.0	1.0	1.0	1.0	0.0
1.0	5.0	4.4	10.0	1.0	ENSG00000012061	1.0	1.0	0.0				0.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000012124	2.0	2.0	0.0				0.0	84.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000012171	0.0	0.0	8.0	30.0	18.875	0.364325	1.0	129.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000012174	18.0	17.0	0.0				0.0	141.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000012211	0.0	0.0	0.0				0.0	150.0	1.0	1.0	1.0	0.0
1.0	2.0	2.5	3.0	0.0	ENSG00000012223	0.0	0.0	0.0				0.0	12.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000012232	13.0	13.0	47.0	63.0	31.02127659574468	0.3960851063829787	1.0	142.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000012504	1.0	1.0	0.0				0.0	108.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000012660	12.0	10.0	98.0	98.0	22.867346938775512	0.16016122448979592	1.0	168.0	1.0	1.0	1.0	0.0
1.0	2.0	2.5	3.0	0.0	ENSG00000012779	0.0	0.0	0.0				0.0	129.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000012817	0.0	0.0	7.0	20.0	13.714285714285714	0.022771428571428574	1.0	103.0	0.0	1.0	0.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000012822	16.0	14.0	3.0	70.0	60.333333333333336	0.7306666666666667	1.0	149.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000012963	10.0	10.0	0.0				0.0	131.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000012983	5.0	5.0	43.0	98.0	19.27906976744186	0.3740162790697674	1.0	156.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013016	7.0	7.0	28.0	76.0	26.285714285714285	0.20277142857142857	1.0	6.0	0.0	1.0	0.0	0.0
1.0	3.0	26.0	36.0	1.0	ENSG00000013275	1.0	1.0	0.0				0.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013288	0.0	0.0	1.0	51.0	51.0	0.4093	1.0	138.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013293	30.0	26.0	3.0	29.0	18.0	0.33453333333333335	1.0	6.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000013297	12.0	12.0	0.0				0.0	43.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000013306	3.0	3.0	70.0	43.0	18.542857142857144	0.07742	1.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013364	0.0	0.0	10.0	33.0	16.5	0.16455000000000003	1.0	138.0	1.0	1.0	0.0	0.0
1.0	1.0	4.0	4.0	0.0	ENSG00000013374	0.0	0.0	7.0	12.0	11.571428571428571	0.36001428571428573	1.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013375	18.0	18.0	43.0	59.0	16.697674418604652	0.3944953488372093	1.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013392	3.0	3.0	18.0	65.0	36.111111111111114	0.46374444444444446	1.0	97.0	0.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013441	1.0	1.0	144.0	32.0	24.59722222222222	0.11812847222222222	1.0	167.0	1.0	1.0	1.0	0.0
1.0	1.0	15.0	15.0	1.0	ENSG00000013503	0.0	0.0	4.0	25.0	21.25	0.565025	1.0	127.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013523	13.0	13.0	10.0	45.0	23.2	0.70095	1.0	139.0	1.0	1.0	1.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000013561	5.0	5.0	16.0	72.0	44.0625	0.40928749999999997	1.0	143.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013563	0.0	0.0	10.0	42.0	20.9	0.20562	1.0	126.0	1.0	1.0	1.0	0.0
1.0	2.0	5.0	6.0	0.0	ENSG00000013573	6.0	6.0	0.0				0.0	158.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000013583	0.0	0.0	45.0	75.0	52.17777777777778	0.35430222222222224	1.0	125.0	1.0	1.0	1.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000013588	11.0	11.0	15.0	42.0	40.53333333333333	0.08119333333333333	1.0	8.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000013619	0.0	0.0	1.0	14.0	14.0	0.9985	1.0	4.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000013725	2.0	2.0	1.0	71.0	71.0	0.1269	1.0	5.0	0.0	0.0	0.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000013810	0.0	0.0	1.0	27.0	27.0	0.0457	1.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000014123	3.0	3.0	0.0				0.0	154.0	1.0	1.0	1.0	0.0
1.0	8.0	16.375	23.0	1.0	ENSG00000014138	2.0	2.0	5.0	87.0	27.0	0.38204	1.0	161.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000014164	3.0	3.0	0.0				0.0	166.0	1.0	1.0	1.0	0.0
1.0	2.0	2.0	2.0	0.0	ENSG00000014216	3.0	3.0	22.0	99.0	70.81818181818181	0.5077136363636363	1.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000014257	1.0	1.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000014641	0.0	0.0	428.0	76.0	23.252336448598133	0.8294317757009346	1.0	164.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000014824	12.0	10.0	0.0				0.0	157.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000014914	3.0	3.0	5.0	56.0	36.2	0.33196	1.0	54.0	1.0	1.0	0.0	0.0
1.0	1.0	14.0	14.0	1.0	ENSG00000014919	7.0	6.0	60.0	34.0	24.0	0.21096666666666666	1.0	146.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000015133	8.0	8.0	2.0	99.0	58.0	0.43625	1.0	161.0	1.0	1.0	1.0	0.0
1.0	8.0	8.25	13.0	1.0	ENSG00000015153	35.0	30.0	7.0	75.0	40.714285714285715	0.3135428571428571	1.0	157.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000015171	25.0	20.0	11.0	50.0	29.09090909090909	0.8509545454545454	1.0	155.0	1.0	1.0	1.0	0.0
1.0	4.0	4.0	6.0	0.0	ENSG00000015285	0.0	0.0	0.0				0.0	112.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	0.0	ENSG00000015413	1.0	1.0	0.0				0.0	70.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000015475	5.0	5.0	77.0	83.0	33.37662337662338	0.3072688311688312	1.0	160.0	1.0	1.0	1.0	0.0
1.0	3.0	10.0	18.0	1.0	ENSG00000015479	33.0	29.0	65.0	94.0	24.415384615384614	0.9857446153846154	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000015520	0.0	0.0	0.0				0.0	114.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000015532	5.0	5.0	0.0				0.0	161.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000015568	2.0	2.0	0.0				0.0	29.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000015592	1.0	1.0	0.0				0.0	3.0	1.0	0.0	0.0	0.0
1.0	1.0	12.0	12.0	1.0	ENSG00000015676	7.0	7.0	9.0	93.0	80.11111111111111	0.7738222222222223	1.0	162.0	1.0	1.0	1.0	0.0
1.0	2.0	3.0	3.0	0.0	ENSG00000016082	14.0	13.0	4.0	50.0	31.75	0.9716	1.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000016391	6.0	6.0	0.0				0.0	108.0	0.0	1.0	0.0	0.0
1.0	2.0	3.0	3.0	0.0	ENSG00000016402	2.0	2.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000016490	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000016602	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000016864	2.0	2.0	19.0	74.0	29.42105263157895	0.28070526315789474	1.0	155.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000017260	16.0	16.0	70.0	67.0	35.714285714285715	0.8435199999999999	1.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000017373	18.0	16.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0
1.0	5.0	3.2	4.0	0.0	ENSG00000017427	40.0	36.0	0.0				0.0	115.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000017483	0.0	0.0	70.0	63.0	26.6	0.5083728571428572	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000017621	7.0	6.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0
1.0	2.0	4.0	5.0	0.0	ENSG00000017797	13.0	13.0	30.0	49.0	27.033333333333335	0.3259066666666667	1.0	163.0	1.0	1.0	1.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000018189	5.0	5.0	16.0	50.0	30.5	0.8382875	1.0	157.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000018236	7.0	7.0	4.0	14.0	11.0	0.933425	1.0	9.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000018280	4.0	3.0	0.0				0.0	71.0	1.0	1.0	0.0	0.0
1.0	9.0	2.3333333333333335	4.0	0.0	ENSG00000018408	8.0	7.0	39.0	40.0	24.76923076923077	0.3065	1.0	109.0	1.0	1.0	0.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000018510	24.0	21.0	0.0				0.0	164.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000018610	5.0	5.0	0.0				0.0	122.0	1.0	1.0	1.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000018625	13.0	13.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000018699	0.0	0.0	6.0	32.0	19.333333333333332	0.5240166666666667	1.0	154.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000018869	0.0	0.0	0.0				0.0	87.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000019102	0.0	0.0	0.0				0.0	13.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000019144	14.0	13.0	0.0				0.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000019186	5.0	5.0	1.0	12.0	12.0	0.1367	1.0	59.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000019485	2.0	2.0	0.0				0.0	107.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000019505	7.0	6.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000019549	11.0	9.0	32.0	83.0	41.125	0.78458125	1.0	0.0	0.0	0.0	0.0	0.0
1.0	2.0	2.0	2.0	0.0	ENSG00000019582	0.0	0.0	0.0				0.0	105.0	0.0	1.0	0.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000019991	27.0	26.0	0.0				0.0	1.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000019995	15.0	14.0	0.0				0.0	156.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000020129	4.0	4.0	27.0	28.0	15.925925925925926	0.9268666666666666	1.0	154.0	1.0	1.0	1.0	0.0
1.0	1.0	5.0	5.0	0.0	ENSG00000020181	23.0	22.0	7.0	52.0	33.714285714285715	0.22297142857142857	1.0	116.0	1.0	1.0	1.0	0.0
