ensg	uniprot	length	mw_da	gravy	pI	n_tm	has_signal	n_tryptic_7_30	mature_start	mature_end	mature_length	n_glyco_sites	n_mod_res	n_disulfide	n_lipid_sites	n_glyco_sites_observed	n_mod_res_observed	n_disulfide_observed	n_lipid_sites_observed	has_propeptide	pe_level	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	disorder_fraction_proxy	pest_score_max	pest_score_sum	n_pest_regions	pest_fraction	is_secreted	is_ecm	is_membrane	is_nuclear	is_chromatin	is_cytoplasmic	is_mitochondrial	is_er_golgi	is_lysosome	is_peroxisome	is_endosome	is_vesicle	is_lipid_droplet	is_cytoskeleton	is_projection	n_compartments	is_multilocal	topo_multipass	topo_single_type1	topo_single_type2	topo_single_other	topo_peripheral	topo_lipid_anchor	topo_extracellular_aa	topo_cytoplasmic_aa	loc_n_clauses	loc_n_observed	loc_go_n_terms	loc_source	tryptic_per_kda	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio	is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding	mirna_site_density
ENSG00000179532	Q96M86	4753	533644	-0.167	6.7	0	0	195	1	4753	4753	0	0	0	0	0	0	0	0	0	1	0.022722491058278983	0.19671786240269304	0.06732589943193773	0.04986324426677888	0.06711550599621292	9	0.0031685678073510772	0.12455064495665046	0.10911764705882353	1.1736294799971272	41	0.12791920892068168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2	5	cc	0.3654	19.0	14876.0	43.0	56.21134713632697	0.6218521105897499	0.375	580.0	34.0	14259.0	58.27586206896552	41.17647058823529	0.0023844589382144	0.0	0.0			0.0	0.0	0.0	0.0				0.0	163.0	1.0	1.0	1.0	0.0	0.0
ENSG00000159433	Q9P2P6	4700	516343	-0.6666	6.27	0	0	223	1	4700	4700	0	1	0	0	0	0	0	0	0	1	0.02170212765957447	0.23148936170212767	0.07531914893617021	0.059574468085106386	0.05	24	0.0	0.23053892215568864	0.10423076923076924	2.1800148198221967	64	0.21148936170212765	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	4	2	3	cc	0.4319	12.0	15637.0	33.0	51.710686193003774	0.600456787660277	0.375	110.0	1424.0	14100.0	72.72727272727273	46.98033707865169	0.1009929078014184	0.0	0.0			0.0	4.0	4.0	0.0				0.0	157.0	1.0	1.0	1.0	0.0	2.808988764044944
ENSG00000178209	Q15149	4684	531791	-0.665	5.76	0	0	291	1	4684	4684	0	12	0	0	0	39	0	0	0	1	0.007472245943637917	0.31618274978650723	0.030956447480785652	0.04995730145175064	0.04782237403928266	8	0.009431939978563772	0.5502145922746781	0.07142857142857142	1.0066033002944768	39	0.12211784799316823	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	4	2	17	cc	0.5472	19.0	14804.0	32.0	66.81302350716022	0.7157607661341437	0.5625	136.0	1024.0	13641.0	72.05882352941177	64.84375	0.0750678102778388	0.0	0.0			0.0	8.0	7.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0	7.8125
ENSG00000081479	P98164	4655	521958	-0.4805	4.68	1	1	204	26	4655	4630	40	6	123	0	0	0	3	0	0	1	0.07062634989200864	0.2287257019438445	0.049460043196544276	0.07235421166306695	0.09200863930885529	41	0.0	0.20994355188884065	0.10423076923076924	1.2775435290058055	49	0.15593952483801296	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	1	0	0	0	0	0	0	8	1	15	cc	0.3908	9.0	15657.0	79.0	45.89640416427157	0.5755667897048116	0.6875	135.0	1554.0	13965.0	69.62962962962963	35.585585585585584	0.1112781954887218	0.0	0.0			0.0	11.0	10.0	0.0				0.0	6.0	1.0	1.0	0.0	0.0	7.078507078507078
ENSG00000197102	Q14204	4646	532408	-0.341	6.34	0	0	255	2	4646	4645	0	1	0	0	0	8	0	0	0	1	0.010333692142088267	0.2628632938643703	0.04004305705059204	0.04607104413347686	0.08245425188374596	9	0.0	0.32806751785327853	0.08666666666666667	0.9314484486102131	34	0.10032292787944026	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	13	cc	0.479	69.0	19940.0	78.0	52.14142427281846	0.6113748957591533	0.6875	119.0	5880.0	13938.0	68.0672268907563	53.74149659863946	0.4218682737839001	1.0	3.0	13.0	30.0	1.0	1.0	1.0	0.0				0.0	168.0	1.0	1.0	1.0	0.0	0.17006802721088435
ENSG00000039139	Q8TE73	4624	529021	-0.2713	5.95	0	0	241	1	4624	4624	0	0	0	0	0	0	0	0	0	1	0.01448961937716263	0.2554065743944637	0.03784602076124567	0.04649653979238754	0.08823529411764706	23	0.00021715526601520088	0.2797826086956522	0.07038461538461538	0.7028510917187386	28	0.08715397923875433	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	1	1	6	cc	0.4556	14.0	15781.0	79.0	43.8248526709334	0.5651812445055373	0.5	250.0	1656.0	13872.0	43.6	32.48792270531401	0.1193771626297577	1.0	1.0	4.0	4.0	0.0	1.0	1.0	0.0				0.0	8.0	1.0	0.0	0.0	0.0	0.6038647342995169
ENSG00000168702	Q9NZR2	4599	515498	-0.4989	4.92	1	1	210	21	4599	4579	46	0	137	0	0	0	0	0	0	1	0.07534396156366019	0.24284778335881196	0.04018344616728543	0.0775278445075344	0.08364271675038218	47	0.0	0.25729967069154774	0.06833333333333336	0.9168171730230554	42	0.13212491810438962	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	cc	0.4074	6.0	15850.0	91.0	41.96214511041009	0.5429813875204369	0.0625	176.0	1763.0	13908.0	56.81818181818182	31.877481565513328	0.1267615760713258	0.0	0.0			0.0	26.0	22.0	0.0				0.0	14.0	1.0	0.0	0.0	0.0	14.74758933635848
ENSG00000083857	Q14517	4588	506273	-0.3028	4.6	1	1	175	22	4588	4567	20	0	16	0	2	0	0	0	0	1	0.013137727173199037	0.22465513466170353	0.05561637836654259	0.05933873439894898	0.0799211736369608	29	0.0	0.1582654633502091	0.10500000000000001	1.3932099470017425	50	0.1607181957521349	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	3	8	cc	0.3457	16.0	14776.0	27.0	46.29128316188414	0.5579082029021343	0.875	211.0	798.0	13764.0	76.30331753554502	36.71679197994988	0.0579773321708805	0.0	0.0			0.0	5.0	5.0	43.0	78.0	39.53488372093023	0.3226651162790697	1.0	158.0	1.0	1.0	1.0	0.0	6.265664160401002
ENSG00000151835	Q9NZJ4	4579	521126	-0.2414	7.04	0	0	252	1	4579	4579	0	3	0	0	0	4	0	0	0	1	0.021838829438742085	0.24284778335881196	0.051321249181043894	0.043022493994321905	0.09215986023149159	26	0.0	0.2274423710208562	0.06888888888888889	1.0752637835161056	44	0.13758462546407513	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	1	6	cc	0.4836	25.0	15635.0	10.0	38.56092101055325	0.4944073400546058	0.8125	589.0	1306.0	13737.0	44.65195246179966	31.16385911179173	0.0950717041566572	0.0	0.0			0.0	9.0	9.0	5.0	24.0	21.6	0.14316	1.0	149.0	1.0	1.0	1.0	0.0	6.891271056661561
ENSG00000084674	P04114	4563	515545	-0.3055	7.02	0	1	248	28	4563	4536	8	0	0	0	11	4	8	1	0	1	0.005511463844797178	0.2279541446208113	0.03681657848324515	0.045414462081128745	0.09104938271604938	19	0.0	0.17531028368794327	0.06833333333333336	1.2288843347055425	49	0.152336860670194	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	3	3	24	cc	0.481	9.0	14121.0	29.0	43.51674810565824	0.5583972497625889	0.8125	128.0	301.0	13689.0	76.5625	37.87375415282392	0.0219884578858937	1.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0				0.0	116.0	0.0	1.0	0.0	0.0	3.3222591362126246
ENSG00000165323	Q8TDW7	4557	501978	-0.2284	4.47	1	1	174	33	4557	4525	26	1	13	0	0	0	0	0	0	1	0.012817679558011049	0.2185635359116022	0.052154696132596684	0.06386740331491712	0.08287292817679558	32	0.0	0.14063541435236615	0.05346153846153845	1.2061139095196838	55	0.18187845303867403	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	cc	0.3466	6.0	19504.0	28.0	45.488105004101726	0.5885510427412703	0.6875	374.0	5360.0	13767.0	72.19251336898395	37.38805970149254	0.3893368199317207	0.0	0.0			0.0	37.0	32.0	0.0				0.0	7.0	1.0	0.0	0.0	0.0	6.902985074626865
ENSG00000123384	Q07954	4544	504606	-0.5217	5.02	1	1	221	20	4544	4525	36	4	159	0	16	2	0	0	0	1	0.07314917127071824	0.23823204419889502	0.05016574585635359	0.0830939226519337	0.07756906077348066	53	0.0	0.24372361697400577	0.08730769230769231	1.2760354260462616	48	0.1591160220994475	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	5	1	0	1	0	0	0	0	0	0	13	3	15	cc	0.438	16.0	14923.0	89.0	60.07505193325738	0.7110384166263816	0.6875	482.0	806.0	13632.0	65.56016597510373	56.82382133995038	0.05912558685446	1.0	5.0	2.4	3.0	0.0	4.0	4.0	21.0	69.0	45.523809523809526	0.9057666666666668	1.0	126.0	0.0	1.0	1.0	0.0	4.962779156327543
ENSG00000105877	Q96DT5	4516	520369	-0.2204	6.4	0	0	238	1	4516	4516	0	0	0	0	0	0	0	0	0	1	0.016164747564216122	0.25442869796279893	0.039193976970770594	0.04074402125775022	0.09809565987599646	16	0.0011118523460084502	0.2989759572573464	0.07038461538461538	0.684506026567172	31	0.09565987599645705	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	2	2	6	cc	0.4574	13.0	14343.0	82.0	44.89297915359408	0.5510473205943531	0.4375	207.0	585.0	13548.0	71.01449275362319	41.53846153846154	0.0431798051372896	0.0	0.0			0.0	0.0	0.0	0.0				0.0	18.0	1.0	1.0	0.0	0.0	0.0
ENSG00000169876	Q685J3	4493	451741	-0.2108	3.74	1	1	32	26	4493	4468	13	0	3	0	0	0	0	0	0	1	0.005147717099373322	0.10340196956132498	0.1085496866606983	0.03625783348254252	0.01812891674127126	19	0.0013486176668914363	0.013726372637263727	0.07166666666666667	0.6430688798763955	22	0.10384959713518353	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	cc	0.0708	4.0	14352.0	13.0	49.177814938684506	0.5762827690028977	0.125	55.0	815.0	13479.0	61.81818181818181	44.29447852760736	0.0604644261443727	0.0	0.0			0.0	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSG00000124721	Q96JB1	4490	514664	-0.2356	6.25	0	0	243	1	4490	4490	0	0	0	0	0	1	0	0	0	1	0.014253897550111359	0.25100222717149223	0.03942093541202673	0.04610244988864143	0.0930957683741648	22	0.0	0.2711598746081505	0.10500000000000001	1.1108753520301509	40	0.12160356347438753	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	4	1	7	cc	0.4722	5.0	14663.0	93.0	40.89204119211621	0.5200202431312803	0.75	139.0	400.0	14121.0	71.94244604316546	34.25	0.0283266057644642	0.0	0.0			0.0	0.0	0.0	0.0				0.0	123.0	1.0	1.0	1.0	0.0	0.0
ENSG00000007174	Q9NYC9	4486	511877	-0.2663	5.73	0	0	239	1	4486	4486	0	0	0	0	0	0	0	0	0	1	0.015827017387427554	0.24721355327686134	0.047258136424431565	0.04681230494872938	0.09072670530539456	18	0.0	0.2597489914836396	0.06833333333333336	0.8103960239966432	28	0.0867142220240749	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	3	3	9	cc	0.4669	16.0	13711.0	69.0	51.89993435927358	0.6376536706138035	0.5625	29.0	221.0	13458.0	72.41379310344827	47.963800904977376	0.0164214593550304	1.0	1.0	4.0	4.0	0.0	1.0	1.0	0.0				0.0	13.0	1.0	1.0	0.0	0.0	4.524886877828054
ENSG00000197653	Q8IVF4	4471	514841	-0.2622	5.66	0	0	248	1	4471	4471	0	0	0	0	1	0	0	0	0	1	0.0125251621561172	0.26638335942742114	0.03891746812793558	0.04898233057481548	0.09147841646164169	22	0.0	0.34090398021137847	0.10500000000000001	0.8697574337427276	38	0.12144934019235071	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	1	0	4	cc	0.4817	12.0	14039.0	79.0	49.17016881544269	0.6115252377752206	0.9375	36.0	233.0	13767.0	83.33333333333334	37.76824034334764	0.016924529672405	0.0	0.0			0.0	0.0	0.0	0.0				0.0	36.0	1.0	1.0	1.0	0.0	0.0
ENSG00000187775	Q9UFH2	4462	509313	-0.1935	5.43	0	0	253	1	4462	4462	0	0	0	0	0	0	0	0	0	1	0.014791573285522188	0.25683549977588527	0.0421335723890632	0.04415060510981623	0.0923352756611385	24	0.0	0.29337539432176657	0.07038461538461538	1.0607530591183845	36	0.11071268489466607	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	2	2	9	cc	0.4967	10.0	13725.0	81.0	55.46083788706739	0.7061235027764401	0.375	127.0	209.0	13386.0	51.181102362204726	53.11004784688996	0.01561332735694	0.0	0.0			0.0	3.0	3.0	0.0				0.0	141.0	1.0	1.0	1.0	0.0	14.354066985645934
ENSG00000183914	Q9P225	4427	507698	-0.2736	6.31	0	0	228	1	4427	4427	0	0	0	0	0	0	0	0	0	1	0.01355319629545968	0.24734583239213914	0.04337022814547097	0.047887960243957535	0.09080641517957985	15	0.0	0.2784465137406314	0.05346153846153845	0.559369213125607	27	0.08741811610571493	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	2	1	8	cc	0.4491	6.0	14563.0	86.0	53.84879489116253	0.666810151976373	0.5625	1070.0	209.0	13281.0	52.89719626168225	51.19617224880383	0.0157367668097281	0.0	0.0			0.0	0.0	0.0	0.0				0.0	10.0	1.0	1.0	0.0	0.0	0.0
ENSG00000142798	P98160	4391	468830	-0.3019	6.47	0	1	171	22	4391	4370	9	0	57	0	9	0	1	0	0	1	0.043020594965675056	0.16864988558352403	0.08054919908466819	0.10045766590389016	0.058581235697940506	10	0.0	0.0664979291302347	0.08666666666666667	1.1709592041944983	47	0.15102974828375287	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	13	cc	0.3647	18.0	14341.0	97.0	64.5213025590963	0.6915124132267746	1.0	93.0	1072.0	13173.0	86.02150537634408	61.84701492537313	0.0813785773931526	1.0	1.0	2.0	2.0	0.0	2.0	2.0	0.0				0.0	168.0	1.0	1.0	1.0	0.0	1.8656716417910446
ENSG00000048707	Q5THJ4	4388	491916	-0.3116	6.56	0	0	223	1	4388	4388	0	0	0	0	0	17	0	0	0	1	0.01504102096627165	0.23062898814949864	0.05492251595259799	0.05834092980856882	0.07976298997265269	37	0.0	0.19912923923006415	0.10500000000000001	1.5867311340190595	49	0.1670464904284412	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4	go	0.4533	24.0	16357.0	70.0	46.87901204377331	0.5582936814323857	0.5625	167.0	3023.0	13164.0	58.68263473053892	46.04697320542508	0.2296414463688848	0.0	0.0			0.0	8.0	7.0	9.0	11.0	10.22222222222222	0.8684666666666667	1.0	166.0	1.0	1.0	1.0	0.0	2.6463777704267284
ENSG00000151150	Q12955	4377	480410	-0.6499	6.46	0	0	220	1	4377	4377	0	17	0	0	0	8	0	0	0	1	0.009138679460817912	0.26319396847155585	0.0625999543066027	0.05254740689970299	0.048435001142334934	25	0.004359798072510326	0.359522168619343	0.12115384615384614	1.9795281063392522	49	0.1759195796207448	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	5	1	0	0	0	0	0	0	0	0	11	2	22	cc	0.4579	35.0	17019.0	44.0	42.82272753980845	0.5393912365037001	0.6875	337.0	3548.0	13131.0	45.103857566765576	35.62570462232244	0.2702002893915162	1.0	1.0	3.0	3.0	0.0	40.0	34.0	0.0				0.0	126.0	1.0	1.0	1.0	0.0	11.273957158962796
ENSG00000086758	Q7Z6Z7	4374	481891	-0.3888	4.87	0	0	180	1	4374	4374	0	5	0	0	0	48	0	0	0	1	0.01577503429355281	0.2370827617741198	0.055326931870141746	0.05509830818472794	0.05075445816186557	23	0.01584385763490241	0.21057471264367816	0.08730769230769231	1.1205738545080655	31	0.10905349794238683	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	5	4	12	cc	0.3735	22.0	14731.0	84.0	50.70938836467314	0.5788843159214334	0.625	393.0	1213.0	13122.0	64.3765903307888	42.7040395713108	0.0924401768023167	1.0	1.0	3.0	3.0	0.0	2.0	2.0	223.0	67.0	31.838565022421523	0.8793058295964126	1.0	168.0	1.0	1.0	1.0	0.0	1.6488046166529264
ENSG00000086570	Q9NYQ8	4349	479317	-0.2592	4.78	1	1	180	19	4349	4331	37	0	7	0	1	0	0	0	0	1	0.012006465019625953	0.2057261602401293	0.0641884091433849	0.06557377049180328	0.07942738397598707	41	0.0	0.09287206872533085	0.06833333333333336	0.9575610321051498	41	0.13738166705148927	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	5	2	5	cc	0.3755	2.0	14710.0	24.0	52.97076818490822	0.6198042358826539	0.625	187.0	1473.0	13047.0	66.31016042780749	54.650373387644265	0.1128995171303748	0.0	0.0			0.0	9.0	8.0	0.0				0.0	29.0	0.0	1.0	0.0	0.0	6.109979633401221
ENSG00000187240	Q8NCM8	4307	492622	-0.327	6.5	0	0	233	1	4307	4307	0	0	0	0	0	0	0	0	0	1	0.014162990480612956	0.2530763872765266	0.036916647318319014	0.04968655676805201	0.08660320408637102	19	0.0	0.2664020546346019	0.05346153846153845	0.3940116174674997	22	0.07406547480845135	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	5	1	0	0	0	0	1	0	0	0	6	1	13	cc	0.473	20.0	13683.0	89.0	38.34685376014032	0.477351753826137	0.8125	149.0	610.0	12921.0	60.40268456375839	25.245901639344265	0.0472099682687098	1.0	1.0	12.0	12.0	1.0	0.0	0.0	0.0				0.0	25.0	0.0	1.0	0.0	0.0	0.0
ENSG00000008710	P98161	4303	462529	0.0303	6.7	11	1	142	24	4303	4280	60	0	6	0	0	1	0	0	0	1	0.02219626168224299	0.16308411214953272	0.06962616822429907	0.08224299065420561	0.07873831775700935	61	0.0	0.06085526315789474	0.08666666666666667	1.1909716117216116	35	0.11565420560747663	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	4	1	1	0	0	0	0	0	0	0	13	5	21	cc	0.307	40.0	14140.0	46.0	66.96605374823197	0.6873998623748163	0.5625	209.0	1019.0	12909.0	82.29665071770334	60.35328753680078	0.0789371756139127	1.0	6.0	4.666666666666667	11.0	1.0	6.0	5.0	0.0				0.0	166.0	1.0	1.0	1.0	0.0	5.888125613346419
ENSG00000114841	Q9P2D7	4265	487498	-0.2676	5.6	0	0	222	1	4265	4265	0	0	0	0	0	0	0	0	0	1	0.016412661195779603	0.24056271981242672	0.051817116060961316	0.046658851113716295	0.09284876905041031	19	0.0	0.25182739919830227	0.05346153846153845	0.7828004938817632	35	0.1160609613130129	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	3	2	5	cc	0.4554	8.0	13105.0	78.0	56.74933231590996	0.7273930178850212	0.8125	261.0	46.0	12795.0	52.49042145593869	45.65217391304348	0.0035951543571707	0.0	0.0			0.0	0.0	0.0	0.0				0.0	139.0	1.0	1.0	1.0	0.0	0.0
ENSG00000205038	Q86WI1	4243	465734	-0.1101	6.02	1	1	156	21	4243	4223	6	0	0	0	0	0	0	0	0	1	0.01965427421264504	0.16457494672034098	0.049017286289367745	0.08714184229220932	0.0949561922803694	55	0.0002378686964795433	0.030245296499166466	0.06833333333333336	0.6860364325217263	36	0.12455600284158182	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	4	0	6	cc	0.335	7.0	19969.0	78.0	39.94691772246983	0.5207228599216672	0.375	120.0	7117.0	12729.0	67.5	36.36363636363637	0.5591169769816954	0.0	0.0			0.0	0.0	0.0	0.0				0.0	18.0	1.0	1.0	0.0	0.0	0.0
ENSG00000116127	Q8TCU4	4168	461062	-0.7189	6.23	0	0	207	1	4168	4168	0	0	0	0	0	6	0	0	0	1	0.010076775431861805	0.2399232245681382	0.07701535508637236	0.04702495201535509	0.05830134357005758	19	0.007471679922872981	0.22442084942084942	0.10500000000000001	3.1407350630330164	72	0.24352207293666026	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	7	1	6	cc	0.449	26.0	12844.0	23.0	44.19184054811585	0.5342342868066801	0.75	33.0	304.0	12504.0	66.66666666666666	32.56578947368421	0.0243122200895713	0.0	0.0			0.0	0.0	0.0	0.0				0.0	152.0	1.0	1.0	1.0	0.0	0.0
ENSG00000115423	Q9C0G6	4158	475983	-0.2622	5.83	0	0	225	1	4158	4158	0	0	0	0	0	0	0	0	0	1	0.016835016835016835	0.25036075036075034	0.045454545454545456	0.04377104377104377	0.09283309283309284	14	0.0	0.2868892114175133	0.06833333333333336	0.7265787725346549	35	0.1176046176046176	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	2	1	4	cc	0.4727	6.0	12752.0	77.0	41.41311166875784	0.5203848058895482	0.4375	94.0	181.0	12474.0	54.25531914893617	35.91160220994475	0.0145101811768478	0.0	0.0			0.0	0.0	0.0	0.0				0.0	128.0	1.0	1.0	1.0	0.0	0.0
ENSG00000253729	P78527	4128	469089	-0.1982	7.12	0	0	224	1	4128	4128	0	0	0	0	0	26	0	0	0	1	0.021075581395348836	0.24127906976744187	0.04530038759689922	0.04530038759689922	0.08793604651162791	19	0.0	0.2541423001949318	0.08730769230769231	1.102413723789111	39	0.13202519379844962	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	3	14	cc	0.4775	28.0	13459.0	86.0	45.12965302028383	0.5616618464056077	0.8125	10.0	1062.0	12384.0	80.0	35.40489642184557	0.0857558139534883	1.0	17.0	8.823529411764707	30.0	1.0	0.0	0.0	100.0	81.0	16.94	0.800052	1.0	168.0	1.0	1.0	1.0	0.0	0.0
ENSG00000170927	P08F94	4074	446702	-0.0287	6.55	1	1	147	24	4074	4051	64	0	0	0	0	0	0	0	0	1	0.024685262898049863	0.16736608244877807	0.05307331523080721	0.07998025178968156	0.08146136756356455	64	0.0	0.06779240129128383	0.04444444444444445	0.544931415076152	29	0.10787459886447791	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	7	1	0	1	0	0	0	0	0	0	19	7	17	cc	0.3291	3.0	16271.0	67.0	45.633335381967925	0.5675244553622671	0.4375	264.0	3782.0	12222.0	40.15151515151515	37.67847699629826	0.309441989854361	1.0	1.0	2.0	2.0	0.0	10.0	10.0	0.0				0.0	14.0	1.0	0.0	0.0	0.0	2.6441036488630356
ENSG00000164309	Q8N3K9	4069	449211	-0.723	4.43	0	0	196	1	4069	4069	0	5	0	0	0	0	0	0	0	1	0.00786434013271074	0.2914721061685918	0.07323666748586877	0.03956746129270091	0.05038092897517818	22	0.0014814814814814814	0.4331273176761434	0.10500000000000001	3.457455160399742	79	0.3035143769968051	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	11	1	5	cc	0.4363	23.0	12888.0	13.0	42.48913718187461	0.521039472753387	0.875	72.0	606.0	12207.0	81.94444444444444	36.46864686468646	0.0496436470877365	0.0	0.0			0.0	0.0	0.0	0.0				0.0	28.0	0.0	1.0	0.0	0.0	0.0
ENSG00000143631	P20930	4061	435170	-1.6727	9.6	0	0	211	1	4061	4061	0	0	0	0	0	0	0	0	0	1	0.0004924895345973898	0.24008864811622754	0.01699088894360995	0.12755478946072396	0.023885742427973405	9	0.0	0.21649739905870696	0.08666666666666667	1.8724686234817816	37	0.11992120167446442	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	6	cc	0.4849	1.0	12793.0	3.0	53.91229578675838	0.610604808040347	0.5	72.0	535.0	12183.0	43.05555555555556	28.41121495327103	0.0439136501682672	0.0	0.0			0.0	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000118997	Q8WXX0	4024	461159	-0.2764	5.82	0	0	218	1	4024	4024	0	0	0	0	0	0	0	0	0	1	0.015407554671968192	0.2601888667992048	0.048707753479125246	0.04572564612326044	0.09368787276341949	13	0.0	0.31125	0.06833333333333336	0.676166300933329	27	0.09517892644135188	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	2	2	6	cc	0.4727	14.0	12419.0	65.0	40.71986472340768	0.5175357310534374	0.6875	126.0	218.0	12072.0	69.84126984126983	29.357798165137616	0.0180583167660702	0.0	0.0			0.0	0.0	0.0	0.0				0.0	3.0	1.0	0.0	0.0	0.0	0.0
ENSG00000138759	Q86XX4	4008	443214	-0.3038	5.29	1	1	149	27	4008	3982	17	0	0	0	0	1	0	0	0	1	0.049723756906077346	0.2076845806127574	0.05876443997990959	0.06654947262682069	0.07835258663987946	17	0.0	0.14249621020717534	0.06833333333333336	1.2166314097838868	48	0.18056253139126066	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	4	cc	0.3362	15.0	15871.0	74.0	49.96534559889106	0.6127495224140667	0.8125	687.0	3145.0	12036.0	64.91994177583697	42.32114467408585	0.2612994350282486	0.0	0.0			0.0	13.0	12.0	0.0				0.0	119.0	1.0	1.0	1.0	0.0	4.133545310015898
ENSG00000173064	Q9Y4D8	3996	439344	-0.1764	6.1	1	0	176	1	3996	3996	0	0	0	0	0	1	0	0	0	1	0.024774774774774775	0.21496496496496498	0.06231231231231231	0.05805805805805806	0.06056056056056056	10	0.001257229067136032	0.17598187311178248	0.08666666666666667	1.2276274509803926	39	0.13938938938938938	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	cc	0.4006	18.0	15752.0	76.0	53.37734890807516	0.5976639909421044	1.0	303.0	2192.0	13254.0	76.89768976897689	49.68065693430657	0.1653840350082993	0.0	0.0			0.0	9.0	9.0	1.0	15.0	15.0	0.9843	1.0	168.0	1.0	1.0	1.0	0.0	4.1058394160583935
