ensg	ms_det	ms_abund	ms_present	ms_det_TDR1	ms_det_TDR4	ms_present_TDR1	ms_present_TDR4	ms_abund_TDR1	ms_abund_TDR4	ms_n_proteotypic	ms_n_sequences	soma_det	soma_abund	soma_present	soma_det_TDR1	soma_det_TDR4	soma_present_TDR1	soma_present_TDR4	soma_abund_TDR1	soma_abund_TDR4	olink_det	olink_abund	olink_present	olink_det_TDR1	olink_det_TDR4	olink_present_TDR1	olink_present_TDR4	olink_abund_TDR1	olink_abund_TDR4	arm	p_detect_intrinsic	p_detect_full	top_dark_reason	uniprot	tryptic_per_kda	n_tryptic_7_30	n_tm	is_secreted	has_signal	is_membrane	disorder_fraction_proxy	pep_n_unique	pep_frac_shared	pep_max_shared_genes	pep_n_clean	aff_present	aff_abund_z
ENSG00000004975	1.0	23.199171252538378	1	1.0	1.0	1	1	23.277239203517336	23.121103301559423	17.0	22.0	1.0	8.73653081271913	1	1.0	1.0	1	1	8.752778061758935	8.720283563679326	0.0		0	0.0	0.0	0	0			Organoid	0.9640247996932524	0.9542359360147276	proteotypicity	O14641	0.38	30.0	0.0	0.0	0.0	1.0	0.2219101123595505	24.0	0.2	3.0	15.0	1	-0.610691052256879
ENSG00000005001	0.0		0	0.0	0.0	0	0					1.0	9.627496157614209	1	1.0	1.0	1	1	9.55150953232997	9.70348278289845	0.1	-2.508326873694429	0	0.0	0.2	0	0	-3.0522159759249656	-1.9644377714638925	Organoid	0.5927806822047824	0.3016622341000258	abundance	Q9GZN4	0.415	14.0	0.0	1.0	1.0	0.0	0.0153256704980842	14.0	0.0	0.0	8.0	1	-0.5554937882855626
ENSG00000005007	1.0	24.60388763530856	1	1.0	1.0	1	1	24.720076146021857	24.48769912459526	57.0	57.0	1.0	9.95263947796666	1	1.0	1.0	1	1	9.930152744693387	9.975126211239935	0.0		0	0.0	0.0	0	0			Organoid	0.9509619128868224	0.9877197344014248	degradation_pest	Q92900	0.4423	55.0	0.0	0.0	0.0	0.0	0.1574660633484162	54.0	0.0181818181818181	1.0	35.0	1	-0.14328345704011197
ENSG00000005020	0.0		0	0.0	0.0	0	0					1.0	10.212077878164289	1	1.0	1.0	1	1	10.162508151445357	10.261647604883215	0.6	-0.4395659308914819	0	0.2	1.0	0	1	-0.9452997334742858	0.06616787169132189	Organoid	0.9120212108775748	0.9930601830684808	size	O75563	0.4367	18.0	0.0	0.0	0.0	0.0	0.6955223880597015	18.0	0.0	0.0	11.0	1	-0.17698310465228845
ENSG00000005022	1.0	29.374732124954757	1	1.0	1.0	1	1	29.03953879392504	29.709925455984468	7.0	22.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.94023423221643	0.914381977738548	proteotypicity	P05141	0.5784	19.0	6.0	0.0	0.0	1.0	0.1897810218978102	5.0	0.7368421052631579	3.0	2.0	0	
ENSG00000005059	0.9	13.683767370999584	1	1.0	0.8	1	1	13.978991502942558	13.31473720607087	2.0	2.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9041715301113022	0.762120365232758	abundance	Q9NWR8	0.3582	14.0	2.0	0.0	0.0	1.0	0.3140794223826715	14.0	0.0	0.0	9.0	0	
ENSG00000005073	0.0		0	0.0	0.0	0	0					1.0	9.934790126758088	1	1.0	1.0	1	1	10.146753336946183	9.722826916569991	0.0		0	0.0	0.0	0	0			Organoid	0.4319266378317961	0.3374223273190996	abundance	P31270	0.29	10.0	0.0	0.0	0.0	0.0	0.3252595155709342	9.0	0.1	2.0	7.0	1	-0.15014379983923162
ENSG00000005075	0.0		0	0.0	0.0	0	0					1.0	11.633808511145428	1	1.0	1.0	1	1	11.67661565766765	11.591001364623207	0.0		0	0.0	0.0	0	0			Organoid																1	0.50286864877606
ENSG00000005100	1.0	22.037408504333115	1	1.0	1.0	1	1	21.906059409014283	22.16875759965195	22.0	22.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.7976498199528624	0.90772328917957	abundance	Q9H6R0	0.4945	39.0	0.0	0.0	0.0	0.0	0.2152269399707174	39.0	0.0	0.0	21.0	0	
ENSG00000005102	0.0		0	0.0	0.0	0	0					1.0	11.618742040506952	1	1.0	1.0	1	1	11.48354577105034	11.753938309963567	1.0	-0.155181544251834	1	1.0	1.0	1	1	0.12588643503183725	-0.4362495235355053	Organoid	0.5393376245757086	0.3868561834421836	abundance	P50221	0.2857	8.0	0.0	0.0	0.0	0.0	0.3869565217391304	7.0	0.125	1.0	5.0	1	0.12992968234316477
ENSG00000005108	1.0	22.35625815423585	1	1.0	1.0	1	1	22.847703380173776	21.86481292829792	45.0	45.0	1.0	12.110330032070683	1	1.0	1.0	1	1	12.160028449344194	12.060631614797172	0.4	3.571355119394638	0	0.8	0.0	1	0	4.773616921257493	2.3690933175317825	Organoid	0.8722429135499608	0.7830227886088017	abundance	Q9UPZ6	0.3884	72.0	1.0	1.0	1.0	1.0	0.2068095838587642	71.0	0.0138888888888888	1.0	11.0	1	0.7038611200840582
ENSG00000005156	1.0	24.59305850707664	1	1.0	1.0	1	1	24.66789389373293	24.518223120420338	46.0	46.0	1.0	12.859534451747844	1	1.0	1.0	1	1	12.802311577529503	12.916757325966188	1.0	6.823353651183372	1	1.0	1.0	1	1	6.747631412656442	6.8990758897103035	Organoid	0.9498485776699352	0.9737667515823238	charge_pI	P49916	0.4871	55.0	0.0	0.0	0.0	0.0	0.3775185577942735	55.0	0.0	0.0	33.0	1	1.266244873852768
ENSG00000005175	1.0	22.989210896319992	1	1.0	1.0	1	1	22.876080158648467	23.10234163399151	26.0	26.0	0.0		0	0.0	0.0	0	0			1.0	8.535549646901313	1	1.0	1.0	1	1	8.63011241500901	8.44098687879362	Organoid	0.929625802651966	0.9766819872220652	topology	Q9H6T3	0.4358	33.0	0.0	0.0	0.0	0.0	0.5609375	33.0	0.0	0.0	23.0	1	1.9991040666110138
ENSG00000005189	0.3	11.21755267246142	0	0.4	0.2	0	0	10.550477280775599	12.551703455833067	1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.6140460661169492	0.3747212785931606	abundance	Q96IC2	0.3913	34.0	0.0	0.0	0.0	0.0	0.1906666666666666	33.0	0.0294117647058823	1.0	18.0	0	
ENSG00000005194	1.0	24.486951351797067	1	1.0	1.0	1	1	24.45359402654854	24.5203086770456	17.0	17.0	1.0	14.053882550394906	1	1.0	1.0	1	1	13.989009665583648	14.118755435206163	1.0	6.739558441469908	1	1.0	1.0	1	1	6.701234349860333	6.777882533079486	Organoid	0.824292077082827	0.9924268995409332	size	Q6FI81	0.6253	21.0	0.0	0.0	0.0	0.0	0.2847222222222222	21.0	0.0	0.0	11.0	1	1.484985662612617
ENSG00000005206	1.0	22.846215002003948	1	1.0	1.0	1	1	23.200925042710125	22.491504961297768	6.0	6.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.4822118493722666	0.5326811276137593	abundance	Q8TCT7	0.4022	26.0	9.0	0.0	1.0	1.0	0.0662983425414364	26.0	0.0	0.0	12.0	0	
ENSG00000005249	1.0	24.99610915420714	1	1.0	1.0	1	1	25.14597197482638	24.846246333587896	18.0	18.0	1.0	13.710176099813362	1	1.0	1.0	1	1	13.743929348520501	13.676422851106224	0.0		0	0.0	0.0	0	0			Organoid	0.9563921681342428	0.9892840852847822	size	P31323	0.4535	21.0	0.0	0.0	0.0	1.0	0.467005076142132	19.0	0.0952380952380952	1.0	11.0	1	1.300914094170346
ENSG00000005302	1.0	19.60793248803825	1	1.0	1.0	1	1	19.5770707189457	19.638794257130815	6.0	10.0	1.0	10.343393002592164	1	1.0	1.0	1	1	10.277678331267207	10.40910767391712	0.0		0	0.0	0.0	0	0			Organoid	0.7727691464549101	0.7449099025408061	abundance	Q8N5Y2	0.5015	30.0	0.0	0.0	0.0	0.0	0.4668008048289738	23.0	0.2333333333333333	1.0	15.0	1	0.006901448706371923
ENSG00000005339	1.0	20.53565794428374	1	1.0	1.0	1	1	20.62981472430191	20.44150116426557	18.0	18.0	1.0	14.535875885859753	1	1.0	1.0	1	1	14.577848496410507	14.493903275308998	0.0		0	0.0	0.0	0	0			Organoid	0.978903692041788	0.9065411092269222	proteotypicity	Q92793	0.2751	73.0	0.0	0.0	0.0	0.0	0.1762515515101365	49.0	0.3287671232876712	2.0	19.0	1	1.6182692470409885
ENSG00000005379	0.5	10.160655969806188	0	0.8	0.2	1	0	9.945722540291372	11.020389687865448	2.0	2.0	0.0		0	0.0	0.0	0	0			1.0	7.097274499847723	1	1.0	1.0	1	1	7.36788812710863	6.826660872586816	Organoid	0.9534113205293784	0.7337931029177622	abundance	O95153	0.3699	74.0	0.0	0.0	0.0	0.0	0.3513366066557556	73.0	0.0135135135135135	1.0	46.0	1	1.6290031919209993
ENSG00000005381	0.0		0	0.0	0.0	0	0					1.0	10.393390422978047	1	1.0	1.0	1	1	10.42581584190214	10.360965004053956	0.6	-5.5947834601352415	0	0.6	0.6	0	0	-5.771578715597449	-5.417988204673032	Organoid				P05164	0.5008	42.0	0.0	1.0	1.0	0.0	0.1545319465081723	36.0	0.1428571428571428	1.0	11.0	1	-0.8054169489419528
ENSG00000005421	0.0		0	0.0	0.0	0	0					1.0	9.571202653389497	1	1.0	1.0	1	1	9.567468943281412	9.574936363497581	0.0	-4.164339831764493	0	0.0	0.0	0	0	-4.218582127188351	-4.110097536340636	Organoid				P27169	0.3775	15.0	0.0	1.0	1.0	0.0	0.0727272727272727	13.0	0.1333333333333333	1.0	6.0	1	-0.7793767855629312
ENSG00000005436	1.0	22.360021502806525	1	1.0	1.0	1	1	22.21257746020833	22.507465545404713	21.0	21.0	0.0		0	0.0	0.0	0	0			1.0	7.451067663764576	1	1.0	1.0	1	1	7.289384876586377	7.612750450942775	Organoid	0.9649166143358836	0.9616841716520136	localization	P16383	0.5034	45.0	0.0	0.0	0.0	0.0	0.523117569352708	45.0	0.0	0.0	27.0	1	1.7200422116059415
ENSG00000005448	1.0	21.640149720971948	1	1.0	1.0	1	1	21.54526916939086	21.735030272553036	9.0	9.0	0.0		0	0.0	0.0	0	0			0.4	0.5250293487181776	0	0.6	0.2	0	0	0.6818418204555725	0.3682168769807827	Organoid	0.5386485162710941	0.5247083084066756	peptide_chemistry	Q9H977	0.3065	11.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	0.0	4.0	0	-0.062184814833608534
ENSG00000005469	1.0	20.345427882925968	1	1.0	1.0	1	1	20.825570174862786	19.86528559098914	16.0	16.0	1.0	13.64312128095306	1	1.0	1.0	1	1	14.135198274567841	13.151044287338275	0.0		0	0.0	0.0	0	0			Organoid	0.9823611007483186	0.9404473216138738	abundance	Q9UKG9	0.4702	33.0	0.0	0.0	0.0	0.0	0.2244897959183673	33.0	0.0	0.0	17.0	1	1.2751417824297586
ENSG00000005483	1.0	14.665996934527032	1	1.0	1.0	1	1	14.598781145647013	14.73321272340705	6.0	7.0	1.0	10.190194706359303	1	1.0	1.0	1	1	10.168967241505959	10.211422171212645	0.3	2.12983845508018	0	0.0	0.6	0	0	1.9724130706620475	2.287263839498313	Organoid				Q8IZD2	0.2927	60.0	0.0	0.0	0.0	1.0	0.2917121046892039	58.0	0.0333333333333333	1.0	32.0	1	0.14939459497289542
ENSG00000005486	1.0	23.872836216687887	1	1.0	1.0	1	1	23.590262841441316	24.155409591934454	5.0	5.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.3094602623393208	0.8572695927828458	peptide_chemistry	Q6NTF9	0.2551	10.0	5.0	0.0	0.0	1.0	0.0088235294117647	10.0	0.0	0.0	4.0	0	
ENSG00000005513	0.0		0	0.0	0.0	0	0					1.0	12.94489260841296	1	1.0	1.0	1	1	13.0757174013986	12.814067815427318	1.0	7.1169301745251445	1	1.0	1.0	1	1	7.137898991921951	7.095961357128337	Organoid																1	1.3204204002280013
ENSG00000005700	0.9	15.191112566348844	1	1.0	0.8	1	1	15.167876368286993	15.220157813926157	5.0	5.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9290955243276632	0.9330128150117012	abundance	Q9P2D0	0.4717	71.0	0.0	0.0	0.0	1.0	0.2227238525206922	71.0	0.0	0.0	35.0	0	
ENSG00000005801	1.0	17.68942495230408	1	1.0	1.0	1	1	17.931735280199362	17.4471146244088	6.0	6.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.3716652478507674	0.2393004272846034	abundance	O14628	0.5254	38.0	0.0	0.0	0.0	0.0	0.3553719008264462	30.0	0.2105263157894736	163.0	6.0	0	
ENSG00000005810	1.0	24.92708358409873	1	1.0	1.0	1	1	24.882199445425652	24.97196772277181	94.0	94.0	1.0	14.789872396178954	1	1.0	1.0	1	1	14.814212879157491	14.765531913200414	1.0	6.469761641282578	1	1.0	1.0	1	1	6.063688939338566	6.875834343226591	Organoid																1	1.5917109469416433
ENSG00000005812	0.9	13.3862254520508	1	1.0	0.8	1	1	13.513570306125354	13.227044384457608	6.0	6.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000005844	0.0		0	0.0	0.0	0	0					1.0	11.218498085517252	1	1.0	1.0	1	1	11.197438064685272	11.23955810634923	0.0	-7.515365584958124	0	0.0	0.0	0	0	-7.917527815171573	-7.113203354744675	Organoid	0.9490331781252652	0.9766294264925168	ptm	P20701	0.3029	39.0	1.0	0.0	1.0	1.0	0.1489741302408563	39.0	0.0	0.0	24.0	1	-0.8939578722580889
ENSG00000005882	1.0	18.61603468538945	1	1.0	1.0	1	1	18.907802872621637	18.324266498157268	7.0	7.0	1.0	10.492060408438634	1	1.0	1.0	1	1	10.623065885565701	10.361054931311564	0.0		0	0.0	0.0	0	0			Organoid	0.8699768139427914	0.9098603302565552	abundance	Q15119	0.4767	22.0	0.0	0.0	0.0	0.0	0.1070496083550913	19.0	0.1363636363636363	2.0	8.0	1	0.06404130523364221
ENSG00000005884	1.0	17.52766447165872	1	1.0	1.0	1	1	17.547050327323724	17.50827861599372	8.0	8.0	1.0	10.94661291632558	1	1.0	1.0	1	1	10.893042768402271	11.00018306424889	0.0		0	0.0	0.0	0	0			Organoid	0.860336926286534	0.9567188127379816	ptm	P26006	0.2916	34.0	1.0	0.0	1.0	1.0	0.1346733668341708	34.0	0.0	0.0	12.0	1	0.23874715240227756
ENSG00000005889	1.0	17.255500779431063	1	1.0	1.0	1	1	17.40447279517346	17.106528763688665	2.0	8.0	0.0		0	0.0	0.0	0	0			0.8	2.0976993318420805	1	1.0	0.6	1	0	2.320557690053675	1.8748409736304859	Organoid	0.391006122888035	0.4098752222362044	proteotypicity	P17010	0.2872	26.0	0.0	0.0	0.0	0.0	0.4455825864276568	6.0	0.7692307692307693	2.0	1.0	1	0.34249890479072825
ENSG00000005893	1.0	27.88325104232733	1	1.0	1.0	1	1	27.502994764681723	28.263507319972945	6.0	6.0	1.0	9.034336393871897	1	1.0	1.0	1	1	9.005499393019381	9.063173394724409	1.0	1.7946984122876706	1	1.0	1.0	1	1	1.6851005722036831	1.904296252371659	Organoid	0.9418943356179148	0.9903209198836666	size	P13473	0.3559	16.0	1.0	0.0	1.0	1.0	0.0167597765363128	16.0	0.0	0.0	7.0	1	-0.11585025838921206
ENSG00000005961	0.0		0	0.0	0.0	0	0					1.0	12.671621799505312	1	1.0	1.0	1	1	12.603525920080362	12.739717678930264	0.0		0	0.0	0.0	0	0			Organoid				P08514	0.3263	37.0	1.0	0.0	1.0	1.0	0.0914634146341463	37.0	0.0	0.0	22.0	1	0.9017489686507345
ENSG00000006007	1.0	21.150787306307613	1	1.0	1.0	1	1	21.10903991491212	21.192534697703103	7.0	7.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000006016	0.0		0	0.0	0.0	0	0					1.0	10.137984629370385	1	1.0	1.0	1	1	10.138668926057736	10.13730033268303	1.0	0.2128248291428479	1	1.0	1.0	1	1	0.265886016445894	0.1597636418398018	Organoid				O75462	0.4535	21.0	0.0	1.0	1.0	0.0	0.113573407202216	21.0	0.0	0.0	12.0	1	-0.10728437705205801
ENSG00000006025	1.0	19.819724265124403	1	1.0	1.0	1	1	19.789928427150947	19.849520103097866	14.0	14.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.8219190746587716	0.7820545274862885	abundance	Q9BZF2	0.4611	44.0	0.0	0.0	0.0	1.0	0.2762836185819071	44.0	0.0	0.0	20.0	0	
ENSG00000006042	0.9	18.212863538554203	1	0.8	1.0	1	1	18.812928764923065	17.73281135745912	2.0	2.0	1.0	11.394700658617367	1	1.0	1.0	1	1	11.377305430762913	11.412095886471821	0.0		0	0.0	0.0	0	0			Organoid	0.7209798397343021	0.459798864727448	abundance	Q9Y2Y6	0.3657	9.0	1.0	1.0	0.0	1.0	0.2772277227722772	9.0	0.0	0.0	4.0	1	0.41096828695696347
ENSG00000006047	0.9	11.433581089577414	1	1.0	0.8	1	1	11.517587042837405	11.328573648002426	2.0	2.0	1.0	15.931731177223032	1	1.0	1.0	1	1	15.997717888806926	15.865744465639136	1.0	5.545497073294243	1	1.0	1.0	1	1	6.0187445355680715	5.072249611020416	Organoid	0.7469900292582515	0.9770201526283198	structure_af	Q9Y2T7	0.4414	17.0	0.0	0.0	0.0	0.0	0.3911764705882353	14.0	0.1764705882352941	2.0	11.0	1	1.6922287512739083
ENSG00000006062	0.0		0	0.0	0.0	0	0					1.0	12.889888426863546	1	1.0	1.0	1	1	12.818274801322678	12.961502052404418	0.0		0	0.0	0.0	0	0			Organoid	0.8723395926171809	0.5628737726397227	abundance	Q99558	0.4421	46.0	0.0	0.0	0.0	0.0	0.1451787648970747	46.0	0.0	0.0	29.0	1	0.9856390701893345
ENSG00000006071	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			0.0	3.769478505336812	0	0.0	0.0	0	0	3.7569373652865155	3.782019645387109	Organoid	0.876142952636056	0.6681763233786981	abundance	Q09428	0.3729	66.0	17.0	0.0	0.0	1.0	0.1393705844572896	59.0	0.106060606060606	3.0	34.0	0	0.772685670978308
ENSG00000006118	1.0	22.506663859581245	1	1.0	1.0	1	1	22.72631746056885	22.287010258593643	22.0	22.0	1.0	13.964217648410491	1	1.0	1.0	1	1	14.324063060962677	13.604372235858307	0.0	-2.0844765106002114	0	0.0	0.0	0	0	-0.7709511351368821	-3.3980018860635397	Organoid	0.8241683856469355	0.8799256702133278	abundance	Q24JP5	0.2906	32.0	1.0	0.0	1.0	1.0	0.1514522821576763	32.0	0.0	0.0	20.0	1	0.33244210610275016
ENSG00000006125	1.0	25.60963998769278	1	1.0	1.0	1	1	25.57852090965122	25.64075906573434	27.0	47.0	1.0	17.24696065026983	1	1.0	1.0	1	1	17.377644913765494	17.11627638677417	1.0	5.6111792361156665	1	1.0	1.0	1	1	5.329325947474554	5.89303252475678	Organoid	0.9213062803768408	0.9895152795821762	proteotypicity	P63010	0.4017	42.0	0.0	0.0	0.0	1.0	0.2182017543859649	25.0	0.4047619047619047	1.0	13.0	1	1.953431692906359
ENSG00000006128	0.2	21.214992655539223	0	0.4	0.0	0	0	21.214992655539227		1.0	1.0	1.0	8.913699044544765	1	1.0	1.0	1	1	8.903606610437075	8.923791478652454	0.0		0	0.0	0.0	0	0			Organoid	0.6240316163275145	0.5800090342535551	structure_af	P20366	0.3999	6.0	0.0	1.0	1.0	0.0	0.1020408163265306	6.0	0.0	0.0	3.0	1	-0.5425969916249108
ENSG00000006194	0.3	12.658613438133411	0	0.6	0.0	0	0	12.658613438133415		2.0	2.0	1.0	10.324111428814572	1	1.0	1.0	1	1	10.301295315889297	10.346927541739845	0.0		0	0.0	0.0	0	0			Organoid	0.4733906520778124	0.2952013486114214	abundance	O14978	0.4787	37.0	0.0	0.0	0.0	0.0	0.2716236722306525	33.0	0.1081081081081081	63.0	10.0	1	-0.0005093643968671262
ENSG00000006210	0.0		0	0.0	0.0	0	0					1.0	12.601281047195172	1	1.0	1.0	1	1	12.536237341123616	12.66632475326673	0.0	-1.5911416454669176	0	0.0	0.0	0	0	-1.1872434596754524	-1.9950398312583832	Organoid	0.5183090685002248	0.4003151634740828	abundance	P78423	0.4265	18.0	1.0	1.0	1.0	1.0	0.0859598853868194	18.0	0.0	0.0	10.0	1	0.13399501248542228
ENSG00000006282	1.0	18.709382907035955	1	1.0	1.0	1	1	19.22806754193794	18.19069827213397	11.0	11.0	1.0	11.875916801440557	1	1.0	1.0	1	1	12.138637929346604	11.61319567353451	0.0		0	0.0	0.0	0	0			Organoid	0.9231293504331328	0.9467547606293312	localization	Q8TB22	0.5006	44.0	0.0	1.0	1.0	0.0	0.1378378378378378	44.0	0.0	0.0	28.0	1	0.5959222195487469
ENSG00000006327	0.0		0	0.0	0.0	0	0					1.0	9.59770077951202	1	1.0	1.0	1	1	9.60579128389921	9.589610275124837	0.1	-3.75336912996569	0	0.0	0.2	0	0	-3.8719166463221084	-3.6348216136092715	Organoid	0.4580455802754899	0.6862796903708627	size	Q9NP84	0.3594	5.0	1.0	0.0	1.0	1.0	0.2051282051282051	5.0	0.0	0.0	2.0	1	-0.7214084995886363
ENSG00000006377	0.2	15.056756027464443	0	0.0	0.4	0	0		15.056756027464445	1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid				P56179	0.4059	8.0	0.0	0.0	0.0	0.0	0.2119205298013245	6.0	0.25	3.0	5.0	0	
ENSG00000006432	1.0	18.064249512934616	1	1.0	1.0	1	1	17.839497599963305	18.28900142590592	5.0	5.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9053271484217068	0.5103949904390471	abundance	P80192	0.402	49.0	0.0	0.0	0.0	0.0	0.2648148148148148	45.0	0.0816326530612244	5.0	29.0	0	
ENSG00000006451	1.0	26.621159368075286	1	1.0	1.0	1	1	26.62547080096102	26.616847935189554	6.0	12.0	1.0	14.969435496580475	1	1.0	1.0	1	1	15.118064719558726	14.820806273602221	0.0		0	0.0	0.0	0	0			Organoid	0.9482870170558564	0.9695172954871158	proteotypicity	P11233	0.4243	10.0	0.0	0.0	0.0	1.0	0.6759776536312849	6.0	0.4	1.0	4.0	1	1.784906539267537
ENSG00000006453	0.9	17.60723334001617	1	1.0	0.8	1	1	17.647239818459816	17.557225241961614	5.0	5.0	1.0	9.86914365776536	1	1.0	1.0	1	1	9.903569301667817	9.834718013862899	0.0		0	0.0	0.0	0	0			Organoid	0.7762355102580882	0.9595158850702488	localization	Q9UHR4	0.5098	29.0	0.0	0.0	0.0	0.0	0.3162217659137577	29.0	0.0	0.0	14.0	1	-0.17537481667448934
ENSG00000006468	0.0		0	0.0	0.0	0	0					1.0	9.655928682139791	1	1.0	1.0	1	1	9.715321915927579	9.596535448352004	0.0		0	0.0	0.0	0	0			Organoid																1	-0.25732333153114806
ENSG00000006530	1.0	25.05708795976104	1	1.0	1.0	1	1	25.139356842752544	24.974819076769535	25.0	25.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9569029008619324	0.991414367828263	size	Q53H12	0.4455	21.0	0.0	0.0	0.0	1.0	0.1532663316582914	21.0	0.0	0.0	11.0	0	
ENSG00000006534	0.0		0	0.0	0.0	0	0					1.0	10.28558195645207	1	1.0	1.0	1	1	10.244453387705796	10.326710525198346	0.0		0	0.0	0.0	0	0			Organoid	0.9344123496589636	0.9402230332604	size	P43353	0.3665	19.0	0.0	0.0	0.0	1.0	0.0770975056689342	16.0	0.1578947368421052	3.0	11.0	1	-0.015318047647440105
ENSG00000006606	0.0		0	0.0	0.0	0	0					1.0	11.516523097816222	1	1.0	1.0	1	1	11.494507901620105	11.53853829401234	0.0	-0.4712795595965903	0	0.0	0.0	0	0	-0.6538180105330953	-0.2887411086600853	Organoid																1	0.06961631474602462
ENSG00000006607	1.0	23.474866947974707	1	1.0	1.0	1	1	23.436116184981795	23.513617710967623	27.0	27.0	0.0		0	0.0	0.0	0	0			1.0	4.159023762258555	1	1.0	1.0	1	1	3.832839352736928	4.485208171780182	Organoid	0.8735257948833951	0.9330745284480224	abundance	O94887	0.4588	55.0	0.0	0.0	0.0	0.0	0.2533980582524271	53.0	0.0363636363636363	1.0	33.0	1	0.8729245165242583
ENSG00000006611	0.0		0	0.0	0.0	0	0					1.0	10.039418288065526	1	1.0	1.0	1	1	10.002983746405013	10.075852829726038	1.0	0.7032107981410171	1	1.0	1.0	1	1	0.820902645050338	0.5855189512316962	Organoid	0.9094559875067794	0.6284510669085887	abundance	Q9Y6N9	0.5305	33.0	0.0	0.0	0.0	0.0	0.4261363636363636	33.0	0.0	0.0	22.0	1	-0.06313248490778746
ENSG00000006625	1.0	24.469897372810465	1	1.0	1.0	1	1	24.294206914527887	24.645587831093042	10.0	10.0	1.0	11.238590361122114	1	1.0	1.0	1	1	11.260131990690208	11.21704873155402	1.0	7.387880156767201	1	1.0	1.0	1	1	7.352467172804448	7.423293140729955	Organoid	0.8812067581963067	0.9738703084021147	size	O75223	0.6188	13.0	0.0	0.0	0.0	0.0	0.1890243902439024	13.0	0.0	0.0	8.0	1	1.0273752042291648
ENSG00000006634	0.4	11.142352371823952	0	0.4	0.4	0	0	11.55621359272779	10.728491150920114	2.0	2.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000006652	1.0	21.64191795064701	1	1.0	1.0	1	1	21.338841154315713	21.944994746978303	13.0	13.0	1.0	9.970033006706334	1	1.0	1.0	1	1	9.975644310798529	9.964421702614137	0.0		0	0.0	0.0	0	0			Organoid	0.7889527956351784	0.9314137807952098	size	O00458	0.3979	20.0	0.0	0.0	0.0	0.0	0.3676814988290398	20.0	0.0	0.0	10.0	1	-0.13659830819373794
ENSG00000006659	0.0		0	0.0	0.0	0	0					1.0	9.473063882019565	1	1.0	1.0	1	1	9.455781067142647	9.490346696896484	0.0		0	0.0	0.0	0	0			Organoid																1	-0.3276068505262146
ENSG00000006695	0.3	13.343092917615849	0	0.6	0.0	0	0	13.343092917615849		2.0	2.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.6281148937695619	0.467958476806641	abundance	Q12887	0.2862	14.0	7.0	0.0	0.0	1.0	0.1217183770883054	14.0	0.0	0.0	7.0	0	
ENSG00000006704	1.0	17.06421964150808	1	1.0	1.0	1	1	17.13383530481297	16.994603978203195	7.0	7.0	1.0	10.450112229841311	1	1.0	1.0	1	1	10.92799092049315	9.972233539189478	0.9	1.503440008904016	1	1.0	0.8	1	1	1.7714103206459666	1.2354696971620656	Organoid	0.8247380928461181	0.8736923318131118	abundance	Q9UHL9	0.4714	50.0	0.0	0.0	0.0	0.0	0.3764705882352941	50.0	0.0	0.0	31.0	1	0.1187505657739649
ENSG00000006712	1.0	23.97194886067377	1	1.0	1.0	1	1	23.92681194777802	24.01708577356952	20.0	20.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9682878270739717	0.9750016134723783	localization	Q8N7H5	0.4835	29.0	0.0	0.0	0.0	0.0	0.5838264299802761	29.0	0.0	0.0	20.0	0	
ENSG00000006715	1.0	20.25464271391456	1	1.0	1.0	1	1	20.329243617164554	20.180041810664573	20.0	20.0	1.0	9.913245591231936	1	1.0	1.0	1	1	9.899110834925681	9.927380347538188	0.0	0.3341303213412933	0	0.0	0.0	0	0	0.1608247337006597	0.5074359089819269	Organoid	0.995987167178674	0.98617300493453	degradation_pest	P49754	0.4464	44.0	0.0	0.0	0.0	1.0	0.3783132530120482	44.0	0.0	0.0	22.0	1	-0.13486592365474614
