panel	feature_id	uniprot	gene	multi_target	pe	p_seq	ensg	pep_n_unique	pep_n_clean	pep_frac_shared	is_secreted	has_signal	is_membrane	is_ecm	length	mature_length	y	p_detect_intrinsic	top_dark_reason	paxdb_ppm	ensp	symbol	log_abundance	org_lysate_ms_present	org_lysate_soma_present	org_lysate_olink_present	org_lysate_aff_abund_z	org_media_ms_present	org_media_soma_present	org_media_olink_present	org_media_aff_abund_z	bf_csf_neat_ms_present	bf_csf_neat_aff_present	bf_csf_depleted_ms_present	bf_csf_depleted_aff_present	bf_plasma_neat_ms_present	bf_plasma_neat_aff_present	bf_plasma_depleted_ms_present	bf_plasma_depleted_aff_present	druggable	approved_drug	ms_class
SomaScan	10382-1	Q9Y5C1	ANGPTL3	0	1.0	0.8834334997350302	ENSG00000132855	21.0	14.0	0.0	1.0	1.0	0.0	0.0	460.0	444.0	0.0	0.8638986098906712	localization	2.34	ENSP00000360170	ANGPTL3	0.3692158574101428	0.0	1.0	0.0	-1.195970579431887	0.0	0.0	0.0	-1.9488969954368875	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1	1	confirmable
SomaScan	10387-1	P16860	NPPB	0	1.0	0.7387751223741126		5.0	2.0	0.0																														0	0	inference_limited
SomaScan	10390-21	Q9ULT6	ZNRF3	0	1.0	0.6724086297547602	ENSG00000183579	31.0	17.0	0.0	0.0	1.0	1.0	0.0	936.0	881.0				0.024	ENSP00000443824	ZNRF3	-1.6197887582883939	0.0	1.0	0.0	0.8397447201078074	0.0	1.0	0.0	-0.6073223531623638	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	chemistry_limited
SomaScan	10391-1	Q9Y5C1	ANGPTL3	0	1.0	0.8834334997350302	ENSG00000132855	21.0	14.0	0.0	1.0	1.0	0.0	0.0	460.0	444.0	0.0	0.8638986098906712	localization	2.34	ENSP00000360170	ANGPTL3	0.3692158574101428	0.0	1.0	0.0	-1.195970579431887	0.0	0.0	0.0	-1.9488969954368875	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1	1	confirmable
SomaScan	10396-6	Q07820	MCL1	0	1.0	0.9161312284384056	ENSG00000143384	14.0	9.0	0.0	0.0	0.0	1.0	0.0	350.0	350.0	1.0	0.978745680201376	size	1.35	ENSP00000358022	MCL1	0.13033376849500614	1.0	1.0	0.0	0.6606659558337725	0.0	1.0	0.0	-0.566955119201093	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10398-110	Q15327	ANKRD1	0	1.0	0.8878579920729308	ENSG00000148677	17.0	10.0	0.0	0.0	0.0	0.0	0.0	319.0	319.0	1.0	0.8218707560566241	size	4.95	ENSP00000360762	ANKRD1	0.6946051989335688	0.0	1.0	0.0	0.3108572853180986	0.0	1.0	0.0	-0.9486868093205691	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10418-36	Q86Y82	STX12	0	1.0	0.8585462370223893	ENSG00000117758	12.0	7.0	0.0	0.0	0.0	1.0	0.0	276.0	275.0	1.0	0.947565601507656	size	29.9	ENSP00000363054	STX12	1.4756711883244296	1.0	1.0	1.0	1.4686364085772796	0.0	1.0	0.0	0.1042346344007409	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10419-1	Q6ZMJ2	SCARA5	0	1.0	0.921994972387886	ENSG00000168079	30.0	14.0	0.0	0.0	0.0	1.0	0.0	495.0	495.0	1.0	0.7362481595107728	abundance	0.171	ENSP00000346990	SCARA5	-0.7670038896078462	0.0	1.0	0.0	-0.8375309281968326	0.0	0.0	0.0	-1.4338319515459923	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10420-30	Q9NVQ4	FAIM	0	1.0	0.9325461076586528	ENSG00000158234	9.0	6.0	0.0	0.0	0.0	0.0	0.0	179.0	178.0	1.0	0.9206642350483136	size	1.03	ENSP00000342805	FAIM	0.012837224705172217	1.0	1.0	0.0	0.2222223523447851	0.0	1.0	0.0	-0.6123717142764556	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10424-31	Q9NQX5	NPDC1	0	1.0	0.5902328452835603	ENSG00000107281	11.0	8.0	0.0	0.0	1.0	1.0	0.0	325.0	291.0	1.0	0.550598263015007	size	0.621	ENSP00000360660	NPDC1	-0.20690839982341983	1.0	1.0	1.0	0.3039170138015272	0.0	1.0	1.0	-0.7141708141883947	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	chemistry_limited
SomaScan	10425-3	O43286	B4GALT5	0	1.0	0.7653448468428211		13.0	4.0	0.2352941176470588																														0	0	confirmable
SomaScan	10426-21	O14653	GOSR2	0	1.0	0.7358103387493391	ENSG00000108433	9.0	3.0	0.0	0.0	0.0	1.0	0.0	212.0	212.0	0.0	0.7272328470575122	size	9.19	ENSP00000461784	GOSR2	0.9633155113861113	1.0	1.0	0.0	-0.842638417191462	0.0	0.0	0.0	-2.9791298034246765	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10428-1	P43631	KIR2DS2	0	1.0	0.2802717175968361		0.0	0.0	1.0																														1	1	inference_locked
SomaScan	10430-31	P08195	SLC3A2	0	1.0	0.9456281677385302	ENSG00000168003	27.0	21.0	0.0	0.0	0.0	1.0	0.0	529.0	528.0	1.0	0.9282957958934804	size	85.7	ENSP00000367123	SLC3A2	1.932980821923198	1.0	1.0	0.0	-0.509684810749086	0.0	0.0	0.0	-1.5411767491114057	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1	0	confirmable
SomaScan	10432-3	Q3SXP7	SHISAL1	0	1.0	0.3613932601706253	ENSG00000138944	6.0	2.0	0.0	0.0	1.0	1.0	0.0	199.0	174.0								0.0	1.0	0.0	-0.6454224851720071	0.0	0.0	0.0	-1.4498154577112188	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	inference_limited
SomaScan	10435-2	P20933	AGA	0	1.0	0.7623555683838932	ENSG00000038002	7.0	3.0	0.0	0.0	1.0	0.0	0.0	346.0	182.0	1.0	0.8569202773858545	peptide_chemistry	10.8	ENSP00000264595	AGA	1.0334237554869496	1.0	1.0	0.0	-0.1320765908889635	0.0	1.0	0.0	-1.281855950445564	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10438-19	P15509	CSF2RA	0	1.0	0.6677738663592463	ENSG00000198223	18.0	9.0	0.0	1.0	1.0	1.0	0.0	400.0	378.0				0.638	ENSP00000394227	CSF2RA	-0.19517932127883766	0.0	1.0	0.0	0.0753611988614603	0.0	1.0	0.0	-0.3931215845067565	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	chemistry_limited
SomaScan	10439-57	P19961	AMY2B	0	1.0	0.7440007048607591	ENSG00000240038	1.0	1.0	0.9565217391304348	1.0	1.0	0.0	0.0	511.0	496.0	1.0	0.8473108561661395	proteotypicity	33.3	ENSP00000354610	AMY2B	1.5224442335063197	0.0	1.0	0.0	-0.1776144258988097	0.0	0.0	0.0	-0.8471884948519384	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	inference_limited
SomaScan	10440-26	Q9H6B4	CLMP	0	1.0	0.8241175895931512		17.0	11.0	0.0																														0	0	confirmable
SomaScan	10442-1	Q8WZ59	TMEM190	0	1.0	0.8544103166509757		7.0	3.0	0.0																														0	0	confirmable
SomaScan	10445-20	O95445	APOM	0	1.0	0.6931782719269478	ENSG00000204444	10.0	4.0	0.0	1.0	1.0	0.0	0.0	188.0	188.0	1.0	0.665600707600714	size	729.0	ENSP00000365081	APOM	2.8627275283179747	0.0	1.0	0.0	-1.0278585109109506	0.0	1.0	0.0	-1.767209181934637	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	confirmable
SomaScan	10447-18	Q9H361	PABPC3	0	1.0	0.8208937395381292	ENSG00000151846	19.0	9.0	0.4411764705882353	0.0	0.0	0.0	0.0	631.0	631.0	1.0	0.788459851387419	proteotypicity	38.1	ENSP00000281589	PABPC3	1.5809249756756194	0.0	1.0	0.0	1.8276560093454568	0.0	1.0	0.0	0.5653237524406026	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10449-31	Q6UWI4	SHISA2	0	1.0	0.5409835182509839	ENSG00000180730	10.0	4.0	0.0	0.0	1.0	1.0	0.0	295.0	262.0				0.038	ENSP00000313079	SHISA2	-1.4202164033831899	0.0	1.0	0.0	0.8364527745297473	0.0	0.0	0.0	-0.313478508320803	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	chemistry_limited
SomaScan	10451-11	Q02818	NUCB1	0	1.0	0.9294232931468686	ENSG00000104805	25.0	21.0	0.0	1.0	1.0	1.0	0.0	461.0	435.0	1.0	0.970419158370793	size	29.7	ENSP00000385923	NUCB1	1.4727564493172123	1.0	1.0	0.0	1.721467098361687	1.0	1.0	0.0	0.9271054351013172	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
SomaScan	10453-7	Q6UY09	CEACAM20	0	1.0	0.8021692948235332		28.0	15.0	0.0																														0	0	confirmable
SomaScan	10454-99	Q9Y2G8	DNAJC16	0	1.0	0.9212426629618125	ENSG00000116138	41.0	30.0	0.0	0.0	1.0	1.0	0.0	782.0	757.0	1.0	0.6957357141310277	abundance	0.246	ENSP00000365007	DNAJC16	-0.6090648928966209	1.0	1.0	0.0	-0.5279704054663134	0.0	1.0	0.0	-1.8786839626953549	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10455-196	Q6EBC2	IL31	0	1.0	0.7468607591998211	ENSG00000204671	7.0	4.0	0.0	1.0	1.0	0.0	0.0	164.0	141.0				0.007	ENSP00000366234	IL31	-2.154901959985743	0.0	1.0	0.0	-0.2531485938133522	0.0	0.0	0.0	-0.6884854296318895	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
SomaScan	10457-3	O95256	IL18RAP	0	1.0	0.6814712948884165	ENSG00000115607	23.0	14.0	0.0	0.0	1.0	1.0	0.0	599.0	580.0	0.0	0.6028646651984336	abundance	0.033	ENSP00000264260	IL18RAP	-1.4814860601221125	0.0	1.0	0.0	-0.9054692579627592	0.0	1.0	0.0	-1.5160977199120902	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	chemistry_limited
SomaScan	10460-1	Q13231	CHIT1	0	1.0	0.846341590653001	ENSG00000133063	20.0	12.0	0.0	1.0	1.0	0.0	0.0	466.0	445.0	1.0	0.9098068317066832	size	3.84	ENSP00000356198	CHIT1	0.5843312243675308	0.0	1.0	1.0	-0.9761076866367066	0.0	1.0	1.0	-1.7257403131618316	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10462-14	Q9Y5Q6	INSL5	0	1.0	0.7082063080861705	ENSG00000172410	7.0	3.0	0.0	1.0	1.0	0.0	0.0	135.0	113.0	0.0	0.4265365297065438	abundance	0.009	ENSP00000302724	INSL5	-2.0457574905606752	0.0	1.0	0.0	-0.8624806505804752	0.0	0.0	0.0	-1.3310954503758825	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10463-23	P09923	ALPI	0	1.0	0.8604486935601162	ENSG00000163295	15.0	7.0	0.2857142857142857	0.0	1.0	1.0	0.0	528.0	484.0	1.0	0.9230098945780068	proteotypicity	1.62	ENSP00000295463	ALPI	0.20951501454263097	0.0	1.0	0.0	-1.0654386208739224	0.0	1.0	0.0	-1.82288930661302	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
SomaScan	10464-6	Q9H6X2	ANTXR1	0	1.0	0.6657491231532154		20.0	10.0	0.0476190476190476																														0	0	chemistry_limited
SomaScan	10470-34	Q6PKC3	TXNDC11	0	1.0	0.8610586126978171	ENSG00000153066	45.0	27.0	0.0	0.0	0.0	1.0	0.0	985.0	985.0	1.0	0.862062216336232	abundance	0.061	ENSP00000349439	TXNDC11	-1.214670164989233	0.0	1.0	0.0	0.0945937253177515	0.0	0.0	0.0	-1.7267306100948796	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10472-53	Q92956	TNFRSF14	0	1.0	0.6683075436286625	ENSG00000157873	7.0	2.0	0.0	0.0	1.0	1.0	0.0	283.0	245.0	1.0	0.4779695184761393	peptide_chemistry	0.951	ENSP00000347948	TNFRSF14	-0.021819483062586086	0.0	1.0	1.0	-0.2375333882330368	0.0	1.0	0.0	-1.2044234684170116	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	inference_limited
SomaScan	10473-2	Q03403	TFF2	0	1.0	0.6301869869113711	ENSG00000160181	4.0	0.0	0.0	1.0	1.0	0.0	0.0	129.0	106.0	1.0	0.8677232753243045	peptide_chemistry	9.5	ENSP00000291526	TFF2	0.9777236052888477	0.0	1.0	0.0	-0.9941421049041954	0.0	0.0	0.0	-1.491683633340286	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	inference_limited
SomaScan	10479-18	P09238	MMP10	0	1.0	0.8647835973151619	ENSG00000166670	18.0	11.0	0.0526315789473684	1.0	1.0	0.0	1.0	476.0	378.0				0.16	ENSP00000279441	MMP10	-0.7958800173440752	0.0	1.0	1.0	-0.4874784875908851	0.0	1.0	1.0	-0.913193289896676	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
SomaScan	10480-33	P13987	CD59	0	1.0	0.6753326643173909	ENSG00000085063	4.0	1.0	0.0	1.0	1.0	1.0	0.0	128.0	77.0	1.0	0.6114535136671516	size	229.0	ENSP00000498879	CD59	2.359835482339888	1.0	1.0	1.0	0.1625394448679717	0.0	1.0	1.0	-0.7960468317874339	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1	0	inference_limited
SomaScan	10485-56	P43358	MAGEA4	0	1.0	0.7204796857900903	ENSG00000147381	8.0	6.0	0.3333333333333333	0.0	0.0	0.0	0.0	317.0	317.0	1.0	0.5296545886138426	proteotypicity	5.71	ENSP00000353379	MAGEA4	0.756636108245848	1.0	1.0	1.0	2.169433943758932	0.0	1.0	1.0	0.4755862858307533	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
SomaScan	10490-3	P04843	RPN1	0	1.0	0.9593740842433331	ENSG00000163902	36.0	31.0	0.0	0.0	1.0	1.0	0.0	607.0	584.0	1.0	0.976864524581682	topology	174.0	ENSP00000296255	RPN1	2.2405492482826	1.0	1.0	0.0	2.04558912235024	0.0	1.0	0.0	-0.3434310317458152	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10496-11	A8K7I4	CLCA1	0	1.0	0.8960907868215772	ENSG00000016490	40.0	24.0	0.0476190476190476	1.0	1.0	1.0	0.0	914.0	893.0	1.0	0.9369210254369394	ptm	2.4	ENSP00000234701	CLCA1	0.38021124171160603	0.0	1.0	0.0	0.5796139218021367	0.0	1.0	0.0	-0.7734102398722659	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
SomaScan	10499-1	Q96A25	TMEM106A	0	1.0	0.5416421239584266		9.0	4.0	0.0																														0	0	chemistry_limited
SomaScan	10505-12	Q68DV7	RNF43	0	1.0	0.509800196308995	ENSG00000108375	27.0	12.0	0.0	1.0	1.0	1.0	0.0	783.0	760.0	0.0	0.5922873408574382	abundance	0.026	ENSP00000463069	RNF43	-1.585026652029182	0.0	1.0	0.0	-0.2094022750381845	0.0	1.0	0.0	-1.0221987072015826	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	chemistry_limited
SomaScan	10506-53	O15173	PGRMC2	0	1.0	0.9081320827721951	ENSG00000164040	8.0	5.0	0.1111111111111111	1.0	0.0	1.0	0.0	223.0	223.0	1.0	0.8755481599509981	size	179.0	ENSP00000481886	PGRMC2	2.2528530309798933	1.0	1.0	0.0	1.0114091927324471	0.0	1.0	0.0	-0.122970236208064	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10507-166	P26436	ACRV1	0	1.0	0.6481120040871942	ENSG00000134940	4.0	0.0	0.0	0.0	1.0	0.0	0.0	265.0	244.0	1.0	0.5950583630604941	abundance	0.305	ENSP00000432816	ACRV1	-0.5157001606532142	0.0	1.0	0.0	-0.2758015722388609	0.0	0.0	0.0	-0.9175714103712386	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	inference_limited
SomaScan	10510-62	Q6UWF3	SCIMP	0	1.0	0.6468317553878956	ENSG00000161929	6.0	3.0	0.0	0.0	0.0	1.0	0.0	145.0	145.0	1.0	0.5335875986672056	abundance	0.106	ENSP00000461269	SCIMP	-0.9746941347352298	0.0	1.0	0.0	-0.7093109351995536	0.0	0.0	0.0	-1.2118773076530158	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	chemistry_limited
SomaScan	10511-10	P12111	COL6A3	0	1.0	0.9686887404842718	ENSG00000163359	161.0	124.0	0.0	1.0	1.0	0.0	1.0	3177.0	3152.0	1.0	0.9687203309538092	degradation_pest	228.0	ENSP00000295550	COL6A3	2.357934847000454	1.0	1.0	1.0	-0.1020857474574334	0.0	1.0	1.0	-0.958363256087464	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	confirmable
SomaScan	10512-13	P32927	CSF2RB	0	1.0	0.7208036095852146		29.0	18.0	0.0																														1	1	confirmable
SomaScan	10513-13	Q9Y2W7	KCNIP3	0	1.0	0.889468397963417	ENSG00000115041	12.0	7.0	0.0	0.0	0.0	1.0	0.0	256.0	256.0	1.0	0.8664869445628626	abundance	0.069	ENSP00000295225	KCNIP3	-1.1611509092627446	0.0	1.0	0.0	-0.0086303780302443	0.0	1.0	0.0	-0.6990617142369813	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10514-5	P41222	PTGDS	0	1.0	0.7318456315405666	ENSG00000107317	8.0	3.0	0.0	1.0	1.0	0.0	0.0	190.0	168.0	1.0	0.8222369807459404	size	1483.0	ENSP00000360687	PTGDS	3.1711411510283822	1.0	1.0	1.0	0.3024996446427556	1.0	1.0	1.0	0.554514291789342	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1	1	confirmable
SomaScan	10521-10	Q9BRK3	MXRA8	0	1.0	0.9051015350542064	ENSG00000162576	24.0	16.0	0.0	0.0	1.0	1.0	0.0	442.0	423.0				2.43	ENSP00000399229	MXRA8	0.38560627359831223	1.0	1.0	0.0	-0.2641459399107547	0.0	1.0	0.0	-1.0067771363174431	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10527-22	Q08211	DHX9	0	1.0	0.9308384933102308	ENSG00000135829	61.0	30.0	0.0	0.0	0.0	0.0	0.0	1270.0	1270.0	1.0	0.9937367260094484	localization	144.0	ENSP00000356520	DHX9	2.1583624920952498	1.0	1.0	0.0	-0.6128994667544275	1.0	1.0	0.0	-2.0238042116432684	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
SomaScan	10528-2	P16444	DPEP1	0	1.0	0.8587312950807884	ENSG00000015413	19.0	7.0	0.0	0.0	1.0	1.0	0.0	411.0	369.0	1.0	0.9209826052132356	size	3.7	ENSP00000376807	DPEP1	0.568201724066995	0.0	1.0	0.0	-0.6618946539086858	0.0	1.0	0.0	-1.4334197032490008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
SomaScan	10530-8	P28072	PSMB6	0	1.0	0.8386892543449896	ENSG00000142507	8.0	7.0	0.0	0.0	0.0	0.0	0.0	239.0	205.0	1.0	0.9453187442119764	size	140.0	ENSP00000270586	PSMB6	2.146128035678238	1.0	1.0	0.0	0.1041407458967539	1.0	0.0	0.0	-0.9943104522649258	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1	1	confirmable
SomaScan	10531-18	P01111	NRAS	0	1.0	0.8467012238635105	ENSG00000213281	3.0	2.0	0.6666666666666666	0.0	0.0	1.0	0.0	189.0	186.0	1.0	0.9472237405320908	proteotypicity	29.0	ENSP00000358548	NRAS	1.462397997898956	1.0	1.0	0.0	0.0242048613087668	0.0	1.0	0.0	-0.4782152348578153	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	inference_limited
SomaScan	10534-40	P09874	PARP1	0	1.0	0.8829207704859503	ENSG00000143799	50.0	31.0	0.0	0.0	0.0	0.0	0.0	1014.0	1013.0	1.0	0.9853591634427662	localization	223.0	ENSP00000355759	PARP1	2.3483048630481607	1.0	1.0	1.0	1.2825594258410289	1.0	1.0	1.0	0.7208003547516112	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
SomaScan	10535-25	Q02221	COX6A2	0	1.0	0.409516364705768		2.0	1.0	0.0																														0	0	inference_limited
SomaScan	10539-30	Q8TCZ2	CD99L2	0	1.0	0.8389041828039939	ENSG00000102181	10.0	7.0	0.0	1.0	1.0	1.0	0.0	262.0	237.0	1.0	0.6780877067030469	structure_af	5.26	ENSP00000480322	CD99L2	0.7209857441537391	1.0	1.0	1.0	0.4550556374746561	0.0	0.0	1.0	-0.3374635170748348	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10546-2	Q8WU66	TSPEAR	0	1.0	0.8855880187967664	ENSG00000175894	30.0	23.0	0.0	1.0	1.0	1.0	0.0	669.0	650.0				0.0003	ENSP00000321987	TSPEAR	-3.5228787452803374	0.0	1.0	0.0	-0.0353518870760587	0.0	0.0	0.0	-1.1039699853881055	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	1	confirmable
SomaScan	10550-37	O00238	BMPR1B	0	1.0	0.7041852505667384		20.0	9.0	0.1666666666666666																														0	0	confirmable
SomaScan	10551-7	O43561	LAT	0	1.0	0.6384093237050558	ENSG00000213658	7.0	5.0	0.0	0.0	0.0	1.0	0.0	262.0	262.0	0.0	0.571761365848516	structure_af	25.1	ENSP00000378845	LAT	1.3996737214810382	0.0	1.0	0.0	-0.8188959779692551	0.0	0.0	0.0	-1.5410434220509757	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	chemistry_limited
SomaScan	10552-88	O43908	KLRC4	0	2.0	0.541791083566159		6.0	3.0	0.25																														1	0	chemistry_limited
SomaScan	10553-8	Q8NFQ8	TOR1AIP2	0	1.0	0.8882835381279609	ENSG00000169905	21.0	16.0	0.0454545454545454	0.0	0.0	1.0	0.0	470.0	469.0				8.32	ENSP00000356584	TOR1AIP2	0.9201233262907239	1.0	1.0	0.0	1.5278504678764782	0.0	1.0	0.0	-0.741289624362156	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10554-23	P16278	GLB1	0	1.0	0.7520358138890141	ENSG00000170266	21.0	13.0	0.0454545454545454	0.0	1.0	0.0	0.0	677.0	649.0	1.0	0.904378527939289	tryptic_yield	15.4	ENSP00000306920	GLB1	1.187520720836463	1.0	1.0	1.0	-0.4645044143254513	0.0	0.0	1.0	-1.981458672651644	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1	0	confirmable
SomaScan	10557-6	Q8N6K0	TEX29	0	1.0	0.7895233479307744		8.0	4.0	0.0																														0	0	confirmable
SomaScan	10558-26	Q9HC56	PCDH9	0	1.0	0.8760604713315686		53.0	30.0	0.0																														0	0	confirmable
SomaScan	10560-1	Q9NQX7	ITM2C	0	1.0	0.8244535235738951		15.0	7.0	0.0																														0	0	confirmable
SomaScan	10561-5	Q96LB9	PGLYRP3	0	1.0	0.6539328289293972	ENSG00000159527	9.0	2.0	0.0	1.0	1.0	0.0	0.0	341.0	324.0				0.012	ENSP00000290722	PGLYRP3	-1.9208187539523751	0.0	1.0	0.0	-0.7983822435433499	0.0	1.0	0.0	-1.6884992883565184	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	inference_limited
SomaScan	10562-42	Q8NC67	NETO2	0	1.0	0.6961432904329278	ENSG00000171208	22.0	11.0	0.1538461538461538	0.0	1.0	1.0	0.0	525.0	503.0	0.0	0.4932796679982018	abundance	0.082	ENSP00000455169	NETO2	-1.0861861476162833	1.0	1.0	0.0	-0.054392243417001	0.0	1.0	0.0	-0.5836940789167027	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10563-13	Q7Z3D4	LYSMD3	0	1.0	0.8658488919763622	ENSG00000176018	11.0	7.0	0.0	0.0	0.0	1.0	0.0	306.0	306.0	1.0	0.6772530377545944	size	0.931	ENSP00000314518	LYSMD3	-0.031050319018657353	1.0	1.0	1.0	0.0371182026983003	0.0	0.0	0.0	-0.8791146593821217	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10565-19	O94933	SLITRK3	0	1.0	0.7712904259908969	ENSG00000121871	37.0	15.0	0.0	0.0	1.0	1.0	0.0	977.0	951.0	0.0	0.6099996368143009	abundance	0.052	ENSP00000420091	SLITRK3	-1.2839966563652008	1.0	1.0	0.0	1.1149056851085142	0.0	1.0	0.0	0.3956839370978552	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10569-28	P55001	MFAP2	0	1.0	0.5425007587508782	ENSG00000117122	5.0	0.0	0.0	1.0	1.0	0.0	1.0	183.0	166.0				4.87	ENSP00000364685	MFAP2	0.6875289612146344	1.0	1.0	0.0	0.5531712210078253	0.0	1.0	0.0	1.3215553141811702	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	inference_limited
SomaScan	10571-14	P26572	MGAT1	0	1.0	0.786070074726563	ENSG00000131446	19.0	13.0	0.0	0.0	0.0	1.0	0.0	445.0	445.0	1.0	0.875565631198286	size	3.31	ENSP00000332073	MGAT1	0.5198279937757188	1.0	1.0	0.0	-0.8057753499317016	0.0	1.0	0.0	-1.5808140150396432	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10572-65	O60676	CST8	0	1.0	0.5420309925255398		7.0	2.0	0.0																														0	0	inference_limited
SomaScan	10574-10	P61769	B2M	0	1.0	0.7601806917496268	ENSG00000166710	5.0	4.0	0.0	1.0	1.0	1.0	0.0	119.0	99.0	1.0	0.8119933200951795	size	1392.0	ENSP00000497910	B2M	3.1436392352745433	1.0	1.0	1.0	1.172067048739709	1.0	1.0	1.0	1.889390173454994	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1	1	confirmable
SomaScan	10575-31	Q9UHX1	PUF60	0	1.0	0.8574305250209823	ENSG00000179950	23.0	14.0	0.0	0.0	0.0	0.0	0.0	559.0	559.0	1.0	0.9743474891794222	localization	77.1	ENSP00000434359	PUF60	1.887054378050957	1.0	1.0	0.0	2.607748199605445	0.0	1.0	0.0	1.2353247933174465	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0	0	confirmable
SomaScan	10576-7	Q6UX71	PLXDC2	0	1.0	0.8137664808682572	ENSG00000120594	22.0	12.0	0.0434782608695652	0.0	1.0	1.0	0.0	529.0	499.0	1.0	0.504437183393132	topology	6.61	ENSP00000366460	PLXDC2	0.8202014594856403	1.0	1.0	0.0	-0.7338093467413097	0.0	1.0	0.0	-1.175740440959879	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	confirmable
SomaScan	10580-14	Q6UW10	SFTA2	0	1.0	0.5530884240250672		3.0	0.0	0.0																														0	0	inference_limited
